case,trial,method,baseline_mse,detail_correlation,endpoint_error
irregular_grid_affine_plus_sine,70,hcrd_raw,0.0006269017340408235,0.9994388081324417,
weak_oscillation_strong_curvature,71,hcrd_raw,8.516699155171713,0.00017231855476751673,
weak_oscillation_strong_curvature,71,hcrd_thresholded,8.516699155171713,0.00017231855476751673,
weak_oscillation_strong_curvature,71,hcrd_adaptive_guided,7.872115926765861,0.00016939669581241774,
weak_oscillation_strong_curvature,71,gaussian_oracle,2.107802182107485e-06,0.004299971287445938,
endpoint_outlier,71,hcrd_raw,0.02162210968527097,,1.9018558194167987
endpoint_outlier,71,hcrd_thresholded,1.2080400398286557,,1.9018558194167987
endpoint_outlier,71,hcrd_adaptive_guided,0.028109434866165895,,0.6282385039013071
endpoint_outlier,71,gaussian_oracle,0.0037284265014799313,,0.05108709310601789
irregular_grid_affine_plus_sine,71,hcrd_raw,0.0011993154550056736,0.9988752074649185,
weak_oscillation_strong_curvature,72,hcrd_raw,8.516699155171713,0.0007518974566047014,
weak_oscillation_strong_curvature,72,hcrd_thresholded,8.516699155171713,0.0007518974566047014,
weak_oscillation_strong_curvature,72,hcrd_adaptive_guided,7.951005634538975,0.0009450757736150038,
weak_oscillation_strong_curvature,72,gaussian_oracle,2.8310630005692573e-06,0.01865591925945745,
endpoint_outlier,72,hcrd_raw,0.10108053001046872,,1.5248856692725234
endpoint_outlier,72,hcrd_thresholded,0.7766059532115503,,1.5248856692725234
endpoint_outlier,72,hcrd_adaptive_guided,0.003206789849039217,,0.19357165389401199
endpoint_outlier,72,gaussian_oracle,0.0016391977883141895,,0.06158603888074726
irregular_grid_affine_plus_sine,72,hcrd_raw,0.00088102243074539,0.9992052809306262,
weak_oscillation_strong_curvature,73,hcrd_raw,8.516699155171713,0.00018546502540264006,
weak_oscillation_strong_curvature,73,hcrd_thresholded,8.516699155171713,0.00018546502540264006,
weak_oscillation_strong_curvature,73,hcrd_adaptive_guided,7.872115959203657,0.00018254966552180688,
weak_oscillation_strong_curvature,73,gaussian_oracle,2.114359855343992e-06,0.004643568980830014,
endpoint_outlier,73,hcrd_raw,0.16896905401806997,,1.9715469062341429
endpoint_outlier,73,hcrd_thresholded,1.2981963316314895,,1.9715469062341429
endpoint_outlier,73,hcrd_adaptive_guided,0.019165212499373373,,0.2408175731487099
endpoint_outlier,73,gaussian_oracle,0.027263270451903167,,0.30037351279216173
irregular_grid_affine_plus_sine,73,hcrd_raw,0.0008098706779119685,0.9993362025705893,
weak_oscillation_strong_curvature,74,hcrd_raw,8.516699155171713,0.0006079599690039844,
weak_oscillation_strong_curvature,74,hcrd_thresholded,8.516699155171713,0.0006079599690039844,
weak_oscillation_strong_curvature,74,hcrd_adaptive_guided,7.950907042620602,0.0008003483982029009,
weak_oscillation_strong_curvature,74,gaussian_oracle,2.573363802508161e-06,0.01476266230044558,
endpoint_outlier,74,hcrd_raw,0.1973230253817722,,2.1305533348307866
endpoint_outlier,74,hcrd_thresholded,1.516041083295934,,2.1305533348307866
endpoint_outlier,74,hcrd_adaptive_guided,0.014437125505518863,,0.41221997752197925
endpoint_outlier,74,gaussian_oracle,0.053794807845430476,,0.630871358199218
irregular_grid_affine_plus_sine,74,hcrd_raw,0.001284725206294583,0.9989078981074255,
weak_oscillation_strong_curvature,75,hcrd_raw,8.516699155171713,0.0007151160606764015,
weak_oscillation_strong_curvature,75,hcrd_thresholded,8.516699155171713,0.0007151160606764015,
weak_oscillation_strong_curvature,75,hcrd_adaptive_guided,7.950979666232323,0.0009064934363517254,
weak_oscillation_strong_curvature,75,gaussian_oracle,2.7604132585977777e-06,0.017517341011303388,
endpoint_outlier,75,hcrd_raw,0.024006354159133773,,2.067486884916211
endpoint_outlier,75,hcrd_thresholded,1.4276168853523281,,2.067486884916211
endpoint_outlier,75,hcrd_adaptive_guided,0.02317999961225163,,0.7418289570051964
endpoint_outlier,75,gaussian_oracle,0.05993521273798454,,0.6881560921680943
irregular_grid_affine_plus_sine,75,hcrd_raw,0.0005458197849860093,0.9995913642315293,
weak_oscillation_strong_curvature,76,hcrd_raw,8.516699155171713,0.00048785472252351765,
weak_oscillation_strong_curvature,76,hcrd_thresholded,8.516699155171713,0.00048785472252351765,
weak_oscillation_strong_curvature,76,hcrd_adaptive_guided,7.950827023117343,0.000684271195948916,
weak_oscillation_strong_curvature,76,gaussian_oracle,2.389734591465192e-06,0.011967929792996247,
endpoint_outlier,76,hcrd_raw,0.02186335972936879,,1.8599968466210877
endpoint_outlier,76,hcrd_thresholded,1.1554484259263798,,1.8599968466210877
endpoint_outlier,76,hcrd_adaptive_guided,0.035214658911706755,,0.727051485743277
endpoint_outlier,76,gaussian_oracle,0.004561580507957343,,0.3331776161994208
irregular_grid_affine_plus_sine,76,hcrd_raw,0.0005545864263062285,0.99949894326205,
weak_oscillation_strong_curvature,77,hcrd_raw,8.516699155171713,0.000851837097949921,
weak_oscillation_strong_curvature,77,hcrd_thresholded,8.516699155171713,0.000851837097949921,
weak_oscillation_strong_curvature,77,hcrd_adaptive_guided,7.951072007737039,0.0010412148564030415,
weak_oscillation_strong_curvature,77,gaussian_oracle,3.0479265974397036e-06,0.020957133157627518,
endpoint_outlier,77,hcrd_raw,0.029064165755392342,,2.2634510820698654
endpoint_outlier,77,hcrd_thresholded,1.7110723573395992,,2.2634510820698654
endpoint_outlier,77,hcrd_adaptive_guided,0.03824403751431203,,0.7018721125628984
endpoint_outlier,77,gaussian_oracle,0.009219594700823968,,0.1455599290422595
irregular_grid_affine_plus_sine,77,hcrd_raw,0.0007226915745364417,0.9993181894860559,
weak_oscillation_strong_curvature,78,hcrd_raw,8.516699155171713,0.0008219034591463564,
weak_oscillation_strong_curvature,78,hcrd_thresholded,8.516699155171713,0.0008219034591463564,
weak_oscillation_strong_curvature,78,hcrd_adaptive_guided,7.9510517865867065,0.0010117138289339137,
weak_oscillation_strong_curvature,78,gaussian_oracle,2.980616451632129e-06,0.020203678313989525,
endpoint_outlier,78,hcrd_raw,0.27810754747504773,,2.5293557434138596
endpoint_outlier,78,hcrd_thresholded,2.1367119560989374,,2.5293557434138596
endpoint_outlier,78,hcrd_adaptive_guided,0.023362748692172797,,0.6263558367890818
endpoint_outlier,78,gaussian_oracle,0.09496726454737664,,0.9007209458544514
irregular_grid_affine_plus_sine,78,hcrd_raw,0.0004462651958926057,0.9995891770915908,
weak_oscillation_strong_curvature,79,hcrd_raw,8.516699155171713,0.0005153096966866505,
weak_oscillation_strong_curvature,79,hcrd_thresholded,8.516699155171713,0.0005153096966866505,
weak_oscillation_strong_curvature,79,hcrd_adaptive_guided,7.9508451131198425,0.0007103807419959412,
weak_oscillation_strong_curvature,79,gaussian_oracle,2.4290773466845622e-06,0.012567424172161328,
endpoint_outlier,79,hcrd_raw,0.11089262121179025,,1.5971836374057116
endpoint_outlier,79,hcrd_thresholded,0.8519926616074385,,1.5971836374057116
endpoint_outlier,79,hcrd_adaptive_guided,0.014703556906790259,,0.3417515520274428
endpoint_outlier,79,gaussian_oracle,0.003713151969109107,,0.06317038196459723
irregular_grid_affine_plus_sine,79,hcrd_raw,0.0007959209486014111,0.9992792570278409,
weak_oscillation_strong_curvature,80,hcrd_raw,8.516699155171713,0.00017332571519511748,
weak_oscillation_strong_curvature,80,hcrd_thresholded,8.516699155171713,0.00017332571519511748,
weak_oscillation_strong_curvature,80,hcrd_adaptive_guided,7.872115929162988,0.00016948978774417568,
weak_oscillation_strong_curvature,80,gaussian_oracle,2.108154524597558e-06,0.004263453697073021,
endpoint_outlier,80,hcrd_raw,0.009223888240199976,,1.041960411019243
endpoint_outlier,80,hcrd_thresholded,0.3626006566024759,,1.041960411019243
endpoint_outlier,80,hcrd_adaptive_guided,0.02125841821534419,,0.44197224652769235
endpoint_outlier,80,gaussian_oracle,0.043264768431505674,,0.5291862770714421
irregular_grid_affine_plus_sine,80,hcrd_raw,0.0005425966381270876,0.9994669440110272,
weak_oscillation_strong_curvature,81,hcrd_raw,8.516699155171713,0.0001895648517966933,
weak_oscillation_strong_curvature,81,hcrd_thresholded,8.516699155171713,0.0001895648517966933,
weak_oscillation_strong_curvature,81,hcrd_adaptive_guided,7.872115975715912,0.00018330955818304665,
weak_oscillation_strong_curvature,81,gaussian_oracle,2.119251137382726e-06,0.004517623095084833,
endpoint_outlier,81,hcrd_raw,0.29828187346052215,,2.619491290676151
endpoint_outlier,81,hcrd_thresholded,2.291712149120553,,2.619491290676151
endpoint_outlier,81,hcrd_adaptive_guided,0.012230128356901626,,0.4906495502433321
endpoint_outlier,81,gaussian_oracle,0.0637949239642254,,0.6755432112341029
irregular_grid_affine_plus_sine,81,hcrd_raw,0.0006439871358472535,0.9993487430547279,
weak_oscillation_strong_curvature,82,hcrd_raw,8.516699155171713,0.00014481549256532857,
weak_oscillation_strong_curvature,82,hcrd_thresholded,8.516699155171713,0.00014481549256532857,
weak_oscillation_strong_curvature,82,hcrd_adaptive_guided,7.8721158599221885,0.00014260311581989872,
weak_oscillation_strong_curvature,82,gaussian_oracle,2.0961390896989826e-06,0.0036303449935551598,
endpoint_outlier,82,hcrd_raw,0.3670570130498735,,2.905830586855081
endpoint_outlier,82,hcrd_thresholded,2.8201144322557323,,2.905830586855081
endpoint_outlier,82,hcrd_adaptive_guided,0.018390868746590513,,0.6393060035118292
endpoint_outlier,82,gaussian_oracle,0.000883233641240098,,0.10283180618756071
irregular_grid_affine_plus_sine,82,hcrd_raw,0.000876069018403103,0.9992421926953802,
weak_oscillation_strong_curvature,83,hcrd_raw,8.516699155171713,0.0007651450736003547,
weak_oscillation_strong_curvature,83,hcrd_thresholded,8.516699155171713,0.0007651450736003547,
weak_oscillation_strong_curvature,83,hcrd_adaptive_guided,7.951013360123184,0.000955594788660822,
weak_oscillation_strong_curvature,83,gaussian_oracle,2.8602575639502425e-06,0.01875641441520672,
endpoint_outlier,83,hcrd_raw,0.0460325790588413,,1.0290493001026282
endpoint_outlier,83,hcrd_thresholded,0.3536702363459613,,1.0290493001026282
endpoint_outlier,83,hcrd_adaptive_guided,0.0014893420562399919,,0.16975276913165516
endpoint_outlier,83,gaussian_oracle,0.005428676467891456,,0.09221065444800675
irregular_grid_affine_plus_sine,83,hcrd_raw,0.0008159025360020555,0.999187928488247,
weak_oscillation_strong_curvature,84,hcrd_raw,8.516699155171713,0.0004418041052123577,
weak_oscillation_strong_curvature,84,hcrd_thresholded,8.516699155171713,0.0004418041052123577,
weak_oscillation_strong_curvature,84,hcrd_adaptive_guided,7.950796380908161,0.0006398402475960396,
weak_oscillation_strong_curvature,84,gaussian_oracle,2.331053046381405e-06,0.010897372726736656,
endpoint_outlier,84,hcrd_raw,0.038967880909987124,,2.6429782627735023
endpoint_outlier,84,hcrd_thresholded,2.3329924427174684,,2.6429782627735023
endpoint_outlier,84,hcrd_adaptive_guided,0.03525473305491612,,0.9046139000902931
endpoint_outlier,84,gaussian_oracle,0.009013561808561344,,0.12769149244634864
irregular_grid_affine_plus_sine,84,hcrd_raw,0.000745882205722244,0.9992827573689106,
weak_oscillation_strong_curvature,85,hcrd_raw,8.516699155171713,0.00032446560211337177,
weak_oscillation_strong_curvature,85,hcrd_thresholded,8.516699155171713,0.00032446560211337177,
weak_oscillation_strong_curvature,85,hcrd_adaptive_guided,7.950717860988658,0.0005256867052886872,
weak_oscillation_strong_curvature,85,gaussian_oracle,2.209998048596639e-06,0.008078945826628353,
endpoint_outlier,85,hcrd_raw,0.3300317205589228,,2.7553791610834786
endpoint_outlier,85,hcrd_thresholded,2.5356475565389824,,2.7553791610834786
endpoint_outlier,85,hcrd_adaptive_guided,0.02488531603035556,,0.6755051453830151
endpoint_outlier,85,gaussian_oracle,0.05730988905578918,,0.6883173453891094
irregular_grid_affine_plus_sine,85,hcrd_raw,0.0006841344246615584,0.9993226873634795,
weak_oscillation_strong_curvature,86,hcrd_raw,8.516699155171713,0.0005717805608758911,
weak_oscillation_strong_curvature,86,hcrd_thresholded,8.516699155171713,0.0005717805608758911,
weak_oscillation_strong_curvature,86,hcrd_adaptive_guided,7.950884845806184,0.0007693687776865235,
weak_oscillation_strong_curvature,86,gaussian_oracle,2.5115239353552834e-06,0.014281953298613289,
endpoint_outlier,86,hcrd_raw,0.3842573732612638,,2.97313502110282
endpoint_outlier,86,hcrd_thresholded,2.9522655214532803,,2.97313502110282
endpoint_outlier,86,hcrd_adaptive_guided,0.01389933251517839,,0.530597627741007
endpoint_outlier,86,gaussian_oracle,0.0027641881350982346,,0.017038095616271565
irregular_grid_affine_plus_sine,86,hcrd_raw,0.0005921933065260565,0.9994667900157995,
weak_oscillation_strong_curvature,87,hcrd_raw,8.516699155171713,0.0006388399839432876,
weak_oscillation_strong_curvature,87,hcrd_thresholded,8.516699155171713,0.0006388399839432876,
weak_oscillation_strong_curvature,87,hcrd_adaptive_guided,7.950929015425453,0.0008331306055431537,
weak_oscillation_strong_curvature,87,gaussian_oracle,2.6183870144912227e-06,0.015771027074837893,
endpoint_outlier,87,hcrd_raw,0.3077900503604738,,2.6609138627688846
endpoint_outlier,87,hcrd_thresholded,2.3647638711873666,,2.6609138627688846
endpoint_outlier,87,hcrd_adaptive_guided,0.027802074902127414,,0.6702798605415783
endpoint_outlier,87,gaussian_oracle,0.1545335382987394,,1.1642737871422248
irregular_grid_affine_plus_sine,87,hcrd_raw,0.000343293633539767,0.9996716835567865,
weak_oscillation_strong_curvature,88,hcrd_raw,8.516699155171713,0.0007803784879467404,
weak_oscillation_strong_curvature,88,hcrd_thresholded,8.516699155171713,0.0007803784879467404,
weak_oscillation_strong_curvature,88,hcrd_adaptive_guided,7.95102299734187,0.000969240557408671,
weak_oscillation_strong_curvature,88,gaussian_oracle,2.8975769417982084e-06,0.01899353514218375,
endpoint_outlier,88,hcrd_raw,0.04757297094150064,,2.936810793065752
endpoint_outlier,88,hcrd_thresholded,2.880567686444807,,2.936810793065752
endpoint_outlier,88,hcrd_adaptive_guided,0.0409462114908275,,0.9428752485451274
endpoint_outlier,88,gaussian_oracle,0.0018317938381400157,,0.13741559311822504
irregular_grid_affine_plus_sine,88,hcrd_raw,0.00040775176811163434,0.9996269454471683,
weak_oscillation_strong_curvature,89,hcrd_raw,8.516699155171713,0.0006618027208542318,
weak_oscillation_strong_curvature,89,hcrd_thresholded,8.516699155171713,0.0006618027208542318,
weak_oscillation_strong_curvature,89,hcrd_adaptive_guided,7.9509434854399075,0.0008535853607061288,
weak_oscillation_strong_curvature,89,gaussian_oracle,2.663637956571982e-06,0.01613696255626,
endpoint_outlier,89,hcrd_raw,0.0386577153760354,,2.7042736887464756
endpoint_outlier,89,hcrd_thresholded,2.4424598582100514,,2.7042736887464756
endpoint_outlier,89,hcrd_adaptive_guided,0.02340744207069621,,0.8105272783375368
endpoint_outlier,89,gaussian_oracle,0.025826177096547907,,0.41505760187004703
irregular_grid_affine_plus_sine,89,hcrd_raw,0.00047137456663812,0.9995196008309536,
weak_oscillation_strong_curvature,90,hcrd_raw,8.516699155171713,0.00070272317110957,
weak_oscillation_strong_curvature,90,hcrd_thresholded,8.516699155171713,0.00070272317110957,
weak_oscillation_strong_curvature,90,hcrd_adaptive_guided,7.950972165158505,0.0008960913222183871,
weak_oscillation_strong_curvature,90,gaussian_oracle,2.733977993355962e-06,0.017376914876499533,
endpoint_outlier,90,hcrd_raw,0.025860162901571934,,2.0832943296726043
endpoint_outlier,90,hcrd_thresholded,1.449530683890372,,2.0832943296726043
endpoint_outlier,90,hcrd_adaptive_guided,0.03348293213346605,,0.783206929824253
endpoint_outlier,90,gaussian_oracle,0.0022641625486208134,,0.17739541140114248
irregular_grid_affine_plus_sine,90,hcrd_raw,0.0004974070880797207,0.9996940569637165,
weak_oscillation_strong_curvature,91,hcrd_raw,8.516699155171713,0.00018407103395012226,
weak_oscillation_strong_curvature,91,hcrd_thresholded,8.516699155171713,0.00018407103395012226,
weak_oscillation_strong_curvature,91,hcrd_adaptive_guided,7.8721159617737,0.00017801751446657333,
weak_oscillation_strong_curvature,91,gaussian_oracle,2.116245706167722e-06,0.004388348897411941,
endpoint_outlier,91,hcrd_raw,0.02755994963359174,,2.2061661648948947
endpoint_outlier,91,hcrd_thresholded,1.6255584456225103,,2.2061661648948947
endpoint_outlier,91,hcrd_adaptive_guided,0.035928030411281384,,0.6867642738831412
endpoint_outlier,91,gaussian_oracle,0.006979851664507328,,0.11682957629155354
irregular_grid_affine_plus_sine,91,hcrd_raw,0.000540716235744069,0.9994781555459162,
weak_oscillation_strong_curvature,92,hcrd_raw,8.516699155171713,0.0007205677515465878,
weak_oscillation_strong_curvature,92,hcrd_thresholded,8.516699155171713,0.0007205677515465878,
weak_oscillation_strong_curvature,92,hcrd_adaptive_guided,7.950984523827805,0.0009143079270160625,
weak_oscillation_strong_curvature,92,gaussian_oracle,2.768753761064172e-06,0.017878621974227578,
endpoint_outlier,92,hcrd_raw,0.04418336572527352,,2.8144161492617883
endpoint_outlier,92,hcrd_thresholded,2.6454696145890026,,2.8144161492617883
endpoint_outlier,92,hcrd_adaptive_guided,0.04076014584617981,,0.9960367598168243
endpoint_outlier,92,gaussian_oracle,0.09833387736931858,,0.8762006198676066
irregular_grid_affine_plus_sine,92,hcrd_raw,0.0008620552361901063,0.9991696529244943,
weak_oscillation_strong_curvature,93,hcrd_raw,8.516699155171713,0.0007406588905747259,
weak_oscillation_strong_curvature,93,hcrd_thresholded,8.516699155171713,0.0007406588905747259,
weak_oscillation_strong_curvature,93,hcrd_adaptive_guided,7.9509974979268145,0.0009328731722927848,
weak_oscillation_strong_curvature,93,gaussian_oracle,2.8080182351096546e-06,0.01827632315640004,
endpoint_outlier,93,hcrd_raw,0.01892600555220193,,1.80269718686358
endpoint_outlier,93,hcrd_thresholded,1.085354750443209,,1.80269718686358
endpoint_outlier,93,hcrd_adaptive_guided,0.02232540527522,,0.68055202060732
endpoint_outlier,93,gaussian_oracle,0.002491818551947268,,0.2475809442324728
irregular_grid_affine_plus_sine,93,hcrd_raw,0.0005322741016477826,0.9994859028855367,
weak_oscillation_strong_curvature,94,hcrd_raw,8.516699155171713,0.0003573997110048885,
weak_oscillation_strong_curvature,94,hcrd_thresholded,8.516699155171713,0.0003573997110048885,
weak_oscillation_strong_curvature,94,hcrd_adaptive_guided,7.950739494944262,0.0005568759205194769,
weak_oscillation_strong_curvature,94,gaussian_oracle,2.2401455282640963e-06,0.008794526752595398,
endpoint_outlier,94,hcrd_raw,0.13642656029259453,,1.7715482792923734
endpoint_outlier,94,hcrd_thresholded,1.0481709869193452,,1.7715482792923734
endpoint_outlier,94,hcrd_adaptive_guided,0.01772965226549996,,0.5454242182075468
endpoint_outlier,94,gaussian_oracle,0.02245117805017349,,0.6159706765848725
irregular_grid_affine_plus_sine,94,hcrd_raw,0.0009969087862871095,0.9990547627942616,
weak_oscillation_strong_curvature,95,hcrd_raw,8.516699155171713,0.0005982504082729297,
weak_oscillation_strong_curvature,95,hcrd_thresholded,8.516699155171713,0.0005982504082729297,
weak_oscillation_strong_curvature,95,hcrd_adaptive_guided,7.950901442705494,0.0007927951697337038,
weak_oscillation_strong_curvature,95,gaussian_oracle,2.551136002504796e-06,0.014719600847032655,
endpoint_outlier,95,hcrd_raw,0.18255525396935093,,2.049277142651926
endpoint_outlier,95,hcrd_thresholded,1.4025796759075286,,2.049277142651926
endpoint_outlier,95,hcrd_adaptive_guided,0.014787899212762263,,0.402079670725084
endpoint_outlier,95,gaussian_oracle,0.06916746865030782,,0.7265198816258674
irregular_grid_affine_plus_sine,95,hcrd_raw,0.0006567745652889684,0.9993803983768687,
weak_oscillation_strong_curvature,96,hcrd_raw,8.516699155171713,0.0004955180885848835,
weak_oscillation_strong_curvature,96,hcrd_thresholded,8.516699155171713,0.0004955180885848835,
weak_oscillation_strong_curvature,96,hcrd_adaptive_guided,7.950832243688091,0.0006919198439511263,
weak_oscillation_strong_curvature,96,gaussian_oracle,2.399669058929738e-06,0.012169751095563522,
endpoint_outlier,96,hcrd_raw,0.03059915712741868,,2.380769945717454
endpoint_outlier,96,hcrd_thresholded,1.8930453249761419,,2.380769945717454
endpoint_outlier,96,hcrd_adaptive_guided,0.022300867035606985,,0.8139218003630764
endpoint_outlier,96,gaussian_oracle,0.0034475942208674554,,0.04312883228015618
irregular_grid_affine_plus_sine,96,hcrd_raw,0.0006669724573241517,0.9994199457614977,
weak_oscillation_strong_curvature,97,hcrd_raw,8.516699155171713,0.0007888918770251359,
weak_oscillation_strong_curvature,97,hcrd_thresholded,8.516699155171713,0.0007888918770251359,
weak_oscillation_strong_curvature,97,hcrd_adaptive_guided,7.9510288459704554,0.0009778382204754497,
weak_oscillation_strong_curvature,97,gaussian_oracle,2.914310471715642e-06,0.01923129190736766,
endpoint_outlier,97,hcrd_raw,0.3337594835775332,,2.770896698133088
endpoint_outlier,97,hcrd_thresholded,2.5642881162206037,,2.770896698133088
endpoint_outlier,97,hcrd_adaptive_guided,0.013666150818582336,,0.535777570694826
endpoint_outlier,97,gaussian_oracle,0.03341163711008312,,0.4817827700657029
irregular_grid_affine_plus_sine,97,hcrd_raw,0.0006370741133627521,0.9993720982219964,
weak_oscillation_strong_curvature,98,hcrd_raw,8.516699155171713,0.000259150333669232,
weak_oscillation_strong_curvature,98,hcrd_thresholded,8.516699155171713,0.000259150333669232,
weak_oscillation_strong_curvature,98,hcrd_adaptive_guided,7.950674735361643,0.0004633572192817299,
weak_oscillation_strong_curvature,98,gaussian_oracle,2.1633315064336587e-06,0.006610854089832391,
endpoint_outlier,98,hcrd_raw,0.07888541051692388,,1.3471063171203985
endpoint_outlier,98,hcrd_thresholded,0.6060799188788903,,1.3471063171203985
endpoint_outlier,98,hcrd_adaptive_guided,0.012440530756949748,,0.24597847401222
endpoint_outlier,98,gaussian_oracle,0.006097818144957629,,0.03425780127291844
irregular_grid_affine_plus_sine,98,hcrd_raw,0.0006774061890241987,0.9993291655077625,
weak_oscillation_strong_curvature,99,hcrd_raw,8.516699155171713,0.0008466042826337608,
weak_oscillation_strong_curvature,99,hcrd_thresholded,8.516699155171713,0.0008466042826337608,
weak_oscillation_strong_curvature,99,hcrd_adaptive_guided,7.951068368589964,0.0010358413425189234,
weak_oscillation_strong_curvature,99,gaussian_oracle,3.0364725769906555e-06,0.020804016870725115,
endpoint_outlier,99,hcrd_raw,0.08424971355503492,,1.3921554895439778
endpoint_outlier,99,hcrd_thresholded,0.6472940841963495,,1.3921554895439778
endpoint_outlier,99,hcrd_adaptive_guided,0.010785063719089001,,0.2798143693377675
endpoint_outlier,99,gaussian_oracle,0.14677803507252182,,1.1287230739829415
irregular_grid_affine_plus_sine,99,hcrd_raw,0.0007648907878988117,0.9992501650106295,
