cell,signal,design,n,trial,target_left,target_right,hct_left,hct_right,hct_width,hct_empty,hct_covers_target,hct_nontrivial,joint_contrast_coverage,unexplained_empty,positive_contrast_count,negative_contrast_count,hct_runtime_seconds
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,48,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,4,0,0.0008199999574571848
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,49,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,3,0,0.0011117999674752355
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,50,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,4,0,0.000971800007391721
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,51,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,3,0,0.0007955000037327409
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,52,0.3,0.3,0.21406776462522864,1.0,0.7859322353747713,False,True,True,True,False,4,0,0.0009429999627172947
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,53,0.3,0.3,0.21406776462522864,1.0,0.7859322353747713,False,True,True,True,False,4,0,0.0010372999822720885
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,54,0.3,0.3,0.21406776462522864,1.0,0.7859322353747713,False,True,True,True,False,6,0,0.0008607999770902097
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,55,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,5,0,0.0009089999948628247
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,56,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,5,0,0.00089640001533553
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,57,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,5,0,0.0009225999820046127
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,58,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,4,0,0.0009532999829389155
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,59,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,2,0,0.0007851999835111201
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,60,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,3,0,0.0008336000028066337
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,61,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,4,0,0.0009258000063709915
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,62,0.3,0.3,0.21406776462522864,1.0,0.7859322353747713,False,True,True,True,False,5,0,0.0007665999582968652
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,63,0.3,0.3,0.21406776462522864,1.0,0.7859322353747713,False,True,True,True,False,5,0,0.000755299988668412
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,64,0.3,0.3,0.21406776462522864,1.0,0.7859322353747713,False,True,True,True,False,5,0,0.0008274000138044357
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,65,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,5,0,0.0007663999567739666
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,66,0.3,0.3,0.21406776462522864,1.0,0.7859322353747713,False,True,True,True,False,4,0,0.000896100013051182
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,67,0.3,0.3,0.21406776462522864,1.0,0.7859322353747713,False,True,True,True,False,4,0,0.0009345000144094229
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,68,0.3,0.3,0.21406776462522864,1.0,0.7859322353747713,False,True,True,True,False,4,0,0.0008606999763287604
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,69,0.3,0.3,0.3002385138282177,1.0,0.6997614861717822,False,False,True,False,False,6,0,0.0010107000125572085
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,70,0.3,0.3,0.21406776462522864,0.1724966349752317,nan,True,False,False,False,False,4,1,0.0010096000041812658
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,71,0.3,0.3,0.21406776462522864,1.0,0.7859322353747713,False,True,True,True,False,3,0,0.0009922999888658524
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,72,0.3,0.3,0.18510407546200522,0.3090850093828243,0.12398093392081908,False,True,True,False,False,2,1,0.0008924000430852175
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,73,0.3,0.3,0.21406776462522864,1.0,0.7859322353747713,False,True,True,True,False,3,0,0.0008797000045888126
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,74,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,4,0,0.000810900004580617
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,75,0.3,0.3,0.23922412271716317,1.0,0.7607758772828368,False,True,True,True,False,4,0,0.0010529999854043126
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,76,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,2,0,0.0008843000396154821
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,77,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,4,0,0.0008483999990858138
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,78,0.3,0.3,0.1474576519341967,1.0,0.8525423480658033,False,True,True,True,False,3,0,0.0007251000497490168
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,79,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,2,0,0.0007180999964475632
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,80,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,5,0,0.0007942999945953488
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,81,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,4,0,0.0011000999948009849
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,82,0.3,0.3,0.23009236149177018,1.0,0.7699076385082299,False,True,True,True,False,3,0,0.001243600039742887
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,83,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,2,0,0.0009840000420808792
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,84,0.3,0.3,0.23922412271716317,1.0,0.7607758772828368,False,True,True,True,False,5,0,0.0010056999744847417
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,85,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,3,0,0.0009642000077292323
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,86,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,4,0,0.0008320000488311052
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,87,0.3,0.3,0.21406776462522864,1.0,0.7859322353747713,False,True,True,True,False,6,0,0.0008851999882608652
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,88,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,4,0,0.0009493000106886029
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,89,0.3,0.3,0.21406776462522864,1.0,0.7859322353747713,False,True,True,True,False,6,0,0.0009123000199906528
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,90,0.3,0.3,0.21406776462522864,1.0,0.7859322353747713,False,True,True,True,False,4,0,0.000832199992146343
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,91,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,4,0,0.0008906999719329178
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,92,0.3,0.3,0.2624020460335445,1.0,0.7375979539664554,False,True,True,True,False,6,0,0.0008520999690517783
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,93,0.3,0.3,0.23922412271716317,1.0,0.7607758772828368,False,True,True,True,False,4,0,0.0009650999563746154
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,94,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,3,0,0.0008373000309802592
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,95,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,2,0,0.0011165000032633543
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,96,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,3,0,0.0007773999823257327
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,97,0.3,0.3,0.21406776462522864,1.0,0.7859322353747713,False,True,True,True,False,5,0,0.0008162999874912202
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,98,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,3,0,0.0010318999993614852
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,99,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,5,0,0.000825099996291101
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,100,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,2,0,0.0009187999530695379
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,101,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,4,0,0.0010512999724596739
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,102,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,4,0,0.0010023000068031251
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,103,0.3,0.3,0.21406776462522864,1.0,0.7859322353747713,False,True,True,True,False,4,0,0.0010606000432744622
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,104,0.3,0.3,0.1474576519341967,1.0,0.8525423480658033,False,True,True,True,False,3,0,0.0011351999710313976
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,105,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,3,0,0.0010570999584160745
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,106,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,4,0,0.0010286999749951065
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,107,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,2,0,0.0009527999791316688
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,108,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,4,0,0.0009386999881826341
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,109,0.3,0.3,0.23922412271716317,1.0,0.7607758772828368,False,True,True,True,False,5,0,0.0009373999782837927
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,110,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,3,0,0.0007247999892570078
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,111,0.3,0.3,0.21406776462522864,1.0,0.7859322353747713,False,True,True,False,False,4,0,0.0006982999620959163
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,112,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,4,0,0.0006751999608241022
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,113,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,4,0,0.0006894000107422471
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,114,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,4,0,0.0006690999725833535
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,115,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,3,0,0.0008140999707393348
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,116,0.3,0.3,0.21406776462522864,1.0,0.7859322353747713,False,True,True,True,False,4,0,0.0010044000227935612
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,117,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,3,0,0.0013646000297740102
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,118,0.3,0.3,0.1474576519341967,1.0,0.8525423480658033,False,True,True,True,False,3,0,0.0010976999765262008
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,119,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,3,0,0.0010435000294819474
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,120,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,4,0,0.0009188000112771988
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,121,0.3,0.3,0.21406776462522864,1.0,0.7859322353747713,False,True,True,True,False,4,0,0.0009085999918170273
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,122,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,3,0,0.0009537000441923738
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,123,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,4,0,0.0010590000310912728
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,124,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,3,0,0.0012825000449083745
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,125,0.3,0.3,0.21406776462522864,1.0,0.7859322353747713,False,True,True,True,False,3,0,0.0011427000281400979
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,126,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,3,0,0.0008605000330135226
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,127,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,3,0,0.001137399987783283
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,128,0.3,0.3,0.23922412271716317,1.0,0.7607758772828368,False,True,True,True,False,3,0,0.0011434999760240316
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,129,0.3,0.3,0.23922412271716317,1.0,0.7607758772828368,False,True,True,True,False,4,0,0.0012171000125817955
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,130,0.3,0.3,0.23922412271716317,1.0,0.7607758772828368,False,True,True,True,False,5,0,0.001483700005337596
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,131,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,5,0,0.0012238000053912401
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,132,0.3,0.3,0.05351478110023497,1.0,0.946485218899765,False,True,True,True,False,2,0,0.001097499975003302
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,133,0.3,0.3,0.23922412271716317,1.0,0.7607758772828368,False,True,True,True,False,5,0,0.0010426999651826918
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,134,0.3,0.3,0.21406776462522864,1.0,0.7859322353747713,False,True,True,True,False,5,0,0.0008449000306427479
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,135,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,2,0,0.0009124000207521021
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,136,0.3,0.3,0.21406776462522864,1.0,0.7859322353747713,False,True,True,True,False,6,0,0.0009333000052720308
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,137,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,4,0,0.001097200030926615
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,138,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,5,0,0.0012153999996371567
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,139,0.3,0.3,0.21406776462522864,1.0,0.7859322353747713,False,True,True,True,False,3,0,0.0010500000207684934
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,140,0.3,0.3,0.21406776462522864,1.0,0.7859322353747713,False,True,True,True,False,3,0,0.0010999999940395355
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,141,0.3,0.3,0.23922412271716317,1.0,0.7607758772828368,False,True,True,True,False,4,0,0.0010987999849021435
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,142,0.3,0.3,0.21406776462522864,1.0,0.7859322353747713,False,True,True,True,False,3,0,0.0010860000038519502
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,143,0.3,0.3,0.21406776462522864,1.0,0.7859322353747713,False,True,True,True,False,4,0,0.0011683999910019338
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,144,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,3,0,0.0011056999792344868
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,145,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,5,0,0.0010560000082477927
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,146,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,5,0,0.0011629000073298812
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,147,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,4,0,0.0011233999975956976
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,148,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,2,0,0.0007993000326678157
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,149,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,2,0,0.0010973999742418528
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,150,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,5,0,0.0012764999992214143
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,151,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,5,0,0.001031499996315688
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,152,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,3,0,0.0009951000101864338
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,153,0.3,0.3,0.23922412271716317,1.0,0.7607758772828368,False,True,True,True,False,5,0,0.000971500005107373
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,154,0.3,0.3,0.21406776462522864,1.0,0.7859322353747713,False,True,True,True,False,6,0,0.0009221999789588153
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,155,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,5,0,0.0009574999567121267
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,156,0.3,0.3,0.23922412271716317,1.0,0.7607758772828368,False,True,True,True,False,4,0,0.0009459999855607748
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,157,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,4,0,0.000943400023970753
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,158,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,5,0,0.000888100010342896
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,159,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,4,0,0.0010399000020697713
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,160,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,4,0,0.0009154999861493707
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,161,0.3,0.3,0.21406776462522864,1.0,0.7859322353747713,False,True,True,True,False,4,0,0.0008584000170230865
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,162,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,4,0,0.0009330000029876828
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,163,0.3,0.3,0.23009236149177018,1.0,0.7699076385082299,False,True,True,True,False,2,0,0.0010081999935209751
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,164,0.3,0.3,0.23922412271716317,1.0,0.7607758772828368,False,True,True,True,False,5,0,0.0010403000051155686
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,165,0.3,0.3,0.21406776462522864,1.0,0.7859322353747713,False,True,True,True,False,3,0,0.0010446999804116786
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,166,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,3,0,0.0011629000073298812
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,167,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,4,0,0.001205099979415536
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,168,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,5,0,0.0010151999886147678
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,169,0.3,0.3,0.23009236149177018,1.0,0.7699076385082299,False,True,True,True,False,4,0,0.0008757000323385
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,170,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,3,0,0.0008637999999336898
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,171,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,3,0,0.0010294999810867012
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,172,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,4,0,0.0010296999826095998
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,173,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,3,0,0.0008871000027284026
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,174,0.3,0.3,0.21406776462522864,1.0,0.7859322353747713,False,True,True,True,False,5,0,0.0008972000214271247
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,175,0.3,0.3,0.21406776462522864,1.0,0.7859322353747713,False,True,True,True,False,4,0,0.0008419000077992678
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,176,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,3,0,0.0007878000033088028
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,177,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,4,0,0.0011211000382900238
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,178,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,3,0,0.0010354999685660005
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,179,0.3,0.3,0.2624020460335445,1.0,0.7375979539664554,False,True,True,True,False,5,0,0.0007861999911256135
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,180,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,3,0,0.0009068999788723886
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,181,0.3,0.3,0.21406776462522864,1.0,0.7859322353747713,False,True,True,True,False,6,0,0.0008276999578811228
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,182,0.3,0.3,0.23922412271716317,1.0,0.7607758772828368,False,True,True,True,False,5,0,0.0009464999893680215
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,183,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,5,0,0.0009356000227853656
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,184,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,3,0,0.0009066000347957015
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,185,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,4,0,0.0009550999966450036
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,186,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,2,0,0.000868000031914562
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,187,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,2,0,0.0009104000055231154
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,188,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,3,0,0.0009387999889440835
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,189,0.3,0.3,0.21406776462522864,1.0,0.7859322353747713,False,True,True,True,False,4,0,0.0011972999782301486
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,190,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,3,0,0.0009690999868325889
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,191,0.3,0.3,0.21406776462522864,1.0,0.7859322353747713,False,True,True,True,False,6,0,0.0009264000109396875
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,192,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,2,0,0.0008548999903723598
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,193,0.3,0.3,0.21406776462522864,1.0,0.7859322353747713,False,True,True,True,False,5,0,0.000881000014487654
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,194,0.3,0.3,0.18510407546200522,1.0,0.8148959245379948,False,True,True,True,False,3,0,0.0008632999961264431
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,195,0.3,0.3,0.21406776462522864,1.0,0.7859322353747713,False,True,True,True,False,5,0,0.0009394000517204404
paper_f2_onset__beta_4_8__n500,paper_f2_onset,beta_4_8,500,196,0.3,0.3,0.23922412271716317,1.0,0.7607758772828368,False,True,True,True,False,4,0,0.0009070999803952873
