cell,signal,design,n,trial,target_left,target_right,hct_left,hct_right,hct_width,hct_empty,hct_covers_target,hct_nontrivial,joint_contrast_coverage,unexplained_empty,positive_contrast_count,negative_contrast_count,hct_runtime_seconds,sshaped_status,sshaped_inflection,sshaped_root_error,sshaped_runtime_seconds,shapechange_status,shapechange_inflection,shapechange_left,shapechange_right,shapechange_width,shapechange_covers_target,shapechange_root_error,shapechange_runtime_seconds,hct_projected_sshaped,hct_projected_root_error,projection_error_change,covered_projection_increase
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,59,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,True,True,False,11,6,0.001489899994339794,ok,0.338661338661339,0.03866133866133903,0.559999999999945,ok,0.505209961192928,0.502375586775175,0.513104889019662,0.010729302244486982,False,0.20520996119292806,2.66000000000008,0.338661338661339,0.03866133866133903,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,60,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,True,True,False,13,6,0.0014973999932408333,ok,0.385614385614386,0.085614385614386,0.430000000000064,ok,0.506751968095845,0.503178490456589,0.515720311009868,0.012541820553279015,False,0.206751968095845,2.86000000000013,0.385614385614386,0.085614385614386,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,61,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,True,True,False,11,6,0.0016884999931789935,ok,0.363636363636364,0.06363636363636399,0.4699999999998,ok,0.511152108500672,0.504259310766946,0.524450963887102,0.020191653120156028,False,0.21115210850067206,2.80000000000018,0.363636363636364,0.06363636363636399,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,62,0.3,0.3,0.22477522477522477,0.8951048951048951,0.6703296703296704,False,True,True,True,False,14,6,0.0014989000046625733,ok,0.342657342657343,0.042657342657343,0.480000000000018,ok,0.510301272464225,0.503870960005028,0.517891711870846,0.014020751865818082,False,0.21030127246422498,3.08000000000015,0.342657342657343,0.042657342657343,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,63,0.3,0.3,0.22477522477522477,0.8311688311688312,0.6063936063936064,False,True,True,True,False,13,7,0.001295299967750907,ok,0.386613386613387,0.08661338661338702,0.529999999999973,ok,0.504114546454759,0.501174365790158,0.512560164935732,0.011385799145574027,False,0.20411454645475896,2.86000000000013,0.386613386613387,0.08661338661338702,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,64,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,True,True,False,12,7,0.0014052000478841364,ok,0.334665334665335,0.034665334665335,0.529999999999973,ok,0.51255732669867,0.50463600777257,0.52547430384917,0.020838296076600038,False,0.21255732669867006,2.86999999999989,0.334665334665335,0.034665334665335,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,65,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,True,True,False,12,7,0.001431700016837567,ok,0.380619380619381,0.08061938061938101,0.449999999999818,ok,0.509990168719856,0.504866453951346,0.522465015992271,0.017598562040925025,False,0.20999016871985604,2.88000000000011,0.380619380619381,0.08061938061938101,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,66,0.3,0.3,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,True,True,False,13,7,0.0013260000268928707,ok,0.357642357642358,0.05764235764235803,0.439999999999827,ok,0.506178392918352,0.503434102161334,0.515626040775938,0.012191938614603992,False,0.206178392918352,2.86000000000013,0.357642357642358,0.05764235764235803,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,67,0.3,0.3,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,True,True,False,12,8,0.0015918999561108649,ok,0.397602397602398,0.09760239760239803,0.419999999999845,ok,0.509077793229135,0.501738172134113,0.519580710336445,0.01784253820233206,False,0.20907779322913506,2.87000000000012,0.397602397602398,0.09760239760239803,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,68,0.3,0.3,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,True,True,False,12,7,0.0013698999537155032,ok,0.330669330669331,0.03066933066933103,0.410000000000082,ok,0.505917736851984,0.503205514440287,0.513170388460979,0.009964874020691905,False,0.20591773685198406,3.11999999999989,0.330669330669331,0.03066933066933103,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,69,0.3,0.3,0.22477522477522477,0.8311688311688312,0.6063936063936064,False,True,True,True,False,11,7,0.0012805000296793878,ok,0.484515484515485,0.184515484515485,0.369999999999891,ok,0.503660192621592,0.500620555002896,0.513131406108689,0.012510851105792975,False,0.20366019262159202,3.09000000000015,0.484515484515485,0.184515484515485,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,70,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,True,True,False,12,6,0.0013968999846838415,ok,0.403596403596404,0.10359640359640399,0.420000000000073,ok,0.504899519861048,0.501713668769643,0.514799501924962,0.013085833155319082,False,0.20489951986104799,3.25,0.403596403596404,0.10359640359640399,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,71,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,True,True,False,10,6,0.001560600008815527,ok,0.412587412587413,0.112587412587413,0.440000000000055,ok,0.510771466716474,0.504028604019422,0.520868939239475,0.016840335220053015,False,0.210771466716474,2.94999999999982,0.412587412587413,0.112587412587413,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,72,0.3,0.3,0.16083916083916083,0.8951048951048951,0.7342657342657343,False,True,True,True,False,13,7,0.0016971000004559755,ok,0.363636363636364,0.06363636363636399,0.430000000000064,ok,0.514621433447231,0.505357975744307,0.526716770664031,0.021358794919724033,False,0.214621433447231,3.06999999999994,0.363636363636364,0.06363636363636399,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,73,0.3,0.3,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,True,True,False,13,11,0.0018202000064775348,ok,0.448551448551449,0.14855144855144903,0.430000000000064,ok,0.51133775811324,0.504629482784169,0.523315600024616,0.018686117240446998,False,0.21133775811324002,2.80999999999995,0.448551448551449,0.14855144855144903,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,74,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,True,True,False,10,6,0.001652300008572638,ok,0.377622377622378,0.077622377622378,0.519999999999982,ok,0.50622887999492,0.502162841251675,0.51640936610966,0.014246524857985055,False,0.20622887999491996,2.66999999999985,0.377622377622378,0.077622377622378,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,75,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,True,True,False,11,6,0.001705200003925711,ok,0.386613386613387,0.08661338661338702,0.5,ok,0.505766715961002,0.503153552874775,0.514373416694732,0.011219863819956988,False,0.205766715961002,3.10000000000014,0.386613386613387,0.08661338661338702,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,76,0.3,0.3,0.16083916083916083,0.8951048951048951,0.7342657342657343,False,True,True,True,False,11,6,0.0017784999799914658,ok,0.311688311688312,0.011688311688312025,0.460000000000036,ok,0.503446726814729,0.499150666306977,0.513987973618841,0.014837307311863945,False,0.20344672681472903,2.61000000000013,0.311688311688312,0.011688311688312025,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,77,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,True,True,False,9,6,0.0015971999964676797,ok,0.447552447552448,0.147552447552448,0.480000000000018,ok,0.50202322685049,0.497337926281309,0.512177804929218,0.014839878647909033,False,0.20202322685048996,2.79999999999995,0.447552447552448,0.147552447552448,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,78,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,True,True,False,12,6,0.0016706999740563333,ok,0.338661338661339,0.03866133866133903,0.5,ok,0.510623556010219,0.504400321123552,0.521933170272834,0.017532849149281993,False,0.21062355601021904,2.86000000000013,0.338661338661339,0.03866133866133903,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,79,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,True,True,False,11,6,0.0017628000350669026,ok,0.318681318681319,0.018681318681319004,0.579999999999927,ok,0.515220817902482,0.507198257714503,0.530210512757879,0.023012255043376006,False,0.215220817902482,2.80999999999995,0.318681318681319,0.018681318681319004,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,80,0.3,0.3,0.16083916083916083,0.8311688311688312,0.6703296703296704,False,True,True,True,False,13,7,0.001784199965186417,ok,0.431568431568432,0.131568431568432,0.419999999999845,ok,0.502921389134568,0.499433074355365,0.511567047467319,0.012133973111953966,False,0.20292138913456798,3.44000000000005,0.431568431568432,0.131568431568432,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,81,0.3,0.3,0.22477522477522477,0.8311688311688312,0.6063936063936064,False,True,True,True,False,12,7,0.0015805999864824116,ok,0.401598401598402,0.101598401598402,0.420000000000073,ok,0.502027892811752,0.498499786171683,0.511931131361729,0.013431345190045962,False,0.20202789281175199,3.11999999999989,0.401598401598402,0.101598401598402,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,82,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,True,True,False,11,6,0.001604399993084371,ok,0.366633366633367,0.066633366633367,0.430000000000064,ok,0.499292826220871,0.49568627503638,0.509931426650468,0.014245151614087959,False,0.19929282622087102,2.86999999999989,0.366633366633367,0.066633366633367,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,83,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,True,True,False,11,8,0.0015939000295475125,ok,0.446553446553447,0.146553446553447,0.550000000000182,ok,0.504782470239224,0.501521256665834,0.513949179824042,0.012427923158207954,False,0.20478247023922397,2.63999999999987,0.446553446553447,0.146553446553447,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,84,0.3,0.3,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,True,True,False,12,7,0.0020862999954260886,ok,0.46953046953047,0.16953046953047002,0.509999999999991,ok,0.507144624224011,0.503184215962838,0.518411455681879,0.015227239719040941,False,0.20714462422401098,3.04999999999995,0.46953046953047,0.16953046953047002,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,85,0.3,0.3,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,True,True,False,11,7,0.0018625000375322998,ok,0.358641358641359,0.058641358641359,0.3900000000001,ok,0.503398537079244,0.49858459332204,0.515201319024429,0.01661672570238898,False,0.203398537079244,2.83999999999992,0.358641358641359,0.058641358641359,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,86,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,True,True,False,12,7,0.001642799994442612,ok,0.38961038961039,0.08961038961039003,0.670000000000073,ok,0.512351493437776,0.505313479862107,0.523368487381335,0.01805500751922806,False,0.21235149343777598,3.04999999999995,0.38961038961039,0.08961038961039003,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,87,0.3,0.3,0.16083916083916083,0.8951048951048951,0.7342657342657343,False,True,True,True,False,9,6,0.0014976999955251813,ok,0.552447552447552,0.25244755244755196,0.420000000000073,ok,0.510106848433696,0.50329381352206,0.521419554371732,0.018125740849672,False,0.21010684843369604,2.99000000000001,0.552447552447552,0.25244755244755196,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,88,0.3,0.3,0.16083916083916083,0.8311688311688312,0.6703296703296704,False,True,True,True,False,12,7,0.001588099985383451,ok,0.322677322677323,0.02267732267732303,0.580000000000155,ok,0.502645829591702,0.499245867234338,0.512059663339109,0.012813796104771014,False,0.20264582959170202,2.93999999999983,0.322677322677323,0.02267732267732303,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,89,0.3,0.3,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,True,True,False,13,7,0.0015642999787814915,ok,0.344655344655345,0.044655344655344986,0.559999999999945,ok,0.503096440615774,0.499996195657524,0.511763219858206,0.011767024200682041,False,0.20309644061577398,3.40000000000009,0.344655344655345,0.044655344655344986,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,90,0.3,0.3,0.16083916083916083,0.8951048951048951,0.7342657342657343,False,True,True,True,False,10,6,0.0015795999788679183,ok,0.436563436563437,0.136563436563437,0.599999999999909,ok,0.503637131019291,0.500232365077849,0.512792028713232,0.012559663635383078,False,0.20363713101929098,2.99000000000001,0.436563436563437,0.136563436563437,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,91,0.3,0.3,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,True,True,False,14,8,0.0018312999745830894,ok,0.363636363636364,0.06363636363636399,0.549999999999955,ok,0.504160604266761,0.500344777898518,0.511410396702295,0.0110656188037771,False,0.20416060426676103,3.02999999999997,0.363636363636364,0.06363636363636399,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,92,0.3,0.3,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,True,True,False,12,7,0.0019658999517560005,ok,0.466533466533467,0.166533466533467,0.560000000000173,ok,0.504975667633104,0.50210026654929,0.514464712008538,0.012364445459248086,False,0.204975667633104,3.04999999999995,0.466533466533467,0.166533466533467,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,93,0.3,0.3,0.16083916083916083,0.8951048951048951,0.7342657342657343,False,True,True,True,False,10,6,0.0015836000093258917,ok,0.316683316683317,0.016683316683317018,0.430000000000064,ok,0.507836260451765,0.502391374612341,0.521176545099788,0.01878517048744699,False,0.207836260451765,2.90999999999985,0.316683316683317,0.016683316683317018,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,94,0.3,0.3,0.22477522477522477,0.8311688311688312,0.6063936063936064,False,True,True,True,False,11,7,0.001520699996035546,ok,0.574425574425574,0.27442557442557397,0.560000000000173,ok,0.505719744325256,0.502631435092449,0.515115004554644,0.012483569462194977,False,0.20571974432525603,3.15999999999985,0.574425574425574,0.27442557442557397,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,95,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,True,True,False,13,6,0.0015485999756492674,ok,0.350649350649351,0.050649350649351,0.559999999999945,ok,0.505593873276768,0.499746232012496,0.516666527663444,0.016920295650947992,False,0.20559387327676798,3.11000000000013,0.350649350649351,0.050649350649351,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,96,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,True,True,False,12,6,0.0014408000279217958,ok,0.413586413586414,0.11358641358641403,0.470000000000027,ok,0.507222657257766,0.502007090818711,0.518150926952173,0.01614383613346204,False,0.20722265725776606,3.02999999999997,0.413586413586414,0.11358641358641403,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,97,0.3,0.3,0.16083916083916083,0.8311688311688312,0.6703296703296704,False,True,True,True,False,9,7,0.0014729999820701778,ok,0.453546453546454,0.15354645354645402,0.470000000000027,ok,0.501128434045557,0.497938368294952,0.510935948733175,0.012997580438223022,False,0.20112843404555697,3.03999999999996,0.453546453546454,0.15354645354645402,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,98,0.3,0.3,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,True,True,False,12,7,0.0019482999923639,ok,0.364635364635365,0.06463536463536501,0.450000000000045,ok,0.506496081766951,0.501835494178231,0.517191411544401,0.015355917366169924,False,0.20649608176695106,2.88000000000011,0.364635364635365,0.06463536463536501,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,99,0.3,0.3,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,True,True,False,12,8,0.0017948000459000468,ok,0.38961038961039,0.08961038961039003,0.419999999999845,ok,0.506200020646295,0.502259167708337,0.516902894930628,0.014643727222291014,False,0.206200020646295,2.98000000000002,0.38961038961039,0.08961038961039003,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,100,0.3,0.3,0.16083916083916083,0.8951048951048951,0.7342657342657343,False,True,True,True,False,11,8,0.0018771999748423696,ok,0.327672327672328,0.027672327672328023,0.440000000000055,ok,0.509590427701572,0.503313936924702,0.518211386072268,0.014897449147565966,False,0.20959042770157205,2.55999999999995,0.327672327672328,0.027672327672328023,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,101,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,True,True,False,10,6,0.0014729999820701778,ok,0.360639360639361,0.060639360639360984,0.550000000000182,ok,0.504803892187166,0.501879702547607,0.513684020368862,0.011804317821254906,False,0.20480389218716605,2.66999999999985,0.360639360639361,0.060639360639360984,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,102,0.3,0.3,0.16083916083916083,0.8311688311688312,0.6703296703296704,False,True,True,True,False,12,7,0.0014124999870546162,ok,0.510489510489511,0.21048951048951098,0.449999999999818,ok,0.506530718098588,0.503159571486825,0.516075096399418,0.012915524912592957,False,0.20653071809858797,2.76999999999998,0.510489510489511,0.21048951048951098,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,103,0.3,0.3,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,True,True,False,12,8,0.0015557999722659588,ok,0.422577422577423,0.12257742257742299,0.450000000000045,ok,0.507181216749696,0.501893361280076,0.516872970767331,0.014979609487254963,False,0.20718121674969597,3.21000000000004,0.422577422577423,0.12257742257742299,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,104,0.3,0.3,0.16083916083916083,0.8951048951048951,0.7342657342657343,False,True,True,True,False,12,6,0.0014482000260613859,ok,0.528471528471528,0.22847152847152802,0.389999999999873,ok,0.50435251906473,0.500846102068027,0.514801464855913,0.013955362787886005,False,0.20435251906473,3.18000000000006,0.528471528471528,0.22847152847152802,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,105,0.3,0.3,0.16083916083916083,0.8951048951048951,0.7342657342657343,False,True,True,True,False,13,6,0.001774100004695356,ok,0.523476523476524,0.22347652347652397,0.410000000000082,ok,0.514553220141616,0.506440863908188,0.52637640207359,0.019935538165402056,False,0.21455322014161599,3.31999999999994,0.523476523476524,0.22347652347652397,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,106,0.3,0.3,0.22477522477522477,0.8951048951048951,0.6703296703296704,False,True,True,True,False,12,6,0.0016500999918207526,ok,0.450549450549451,0.150549450549451,0.5,ok,0.512896175104619,0.504981448582874,0.526479085832055,0.02149763724918108,False,0.21289617510461906,3.08000000000015,0.450549450549451,0.150549450549451,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,107,0.3,0.3,0.25674325674325676,0.8951048951048951,0.6383616383616384,False,True,True,True,False,13,6,0.0015994999557733536,ok,0.354645354645355,0.054645354645355027,0.509999999999991,ok,0.51047859339205,0.505309288282311,0.522160007883611,0.016850719601300024,False,0.21047859339205005,2.6400000000001,0.354645354645355,0.054645354645355027,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,108,0.3,0.3,0.12887112887112886,0.8311688311688312,0.7022977022977024,False,True,True,True,False,11,7,0.0014551999629475176,ok,0.511488511488511,0.21148851148851106,0.450000000000045,ok,0.505697899719822,0.501694178750783,0.516199690507774,0.014505511756990996,False,0.20569789971982205,3.38999999999987,0.511488511488511,0.21148851148851106,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,109,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,True,True,False,11,6,0.0016269999905489385,ok,0.336663336663337,0.03666333666333699,0.480000000000018,ok,0.509226092669065,0.504459902959109,0.520488871110597,0.01602896815148802,False,0.20922609266906506,3.19000000000005,0.336663336663337,0.03666333666333699,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,110,0.3,0.3,0.1928071928071928,0.7672327672327672,0.5744255744255744,False,True,True,True,False,11,8,0.0017457000212743878,ok,0.500499500499501,0.200499500499501,0.450000000000045,ok,0.503537525913604,0.501027760185948,0.511871830165273,0.010844069979325077,False,0.20353752591360402,3.41999999999985,0.500499500499501,0.200499500499501,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,111,0.3,0.3,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,True,True,False,11,8,0.0015930000226944685,ok,0.381618381618382,0.08161838161838203,0.399999999999864,ok,0.508048915417307,0.504515390450278,0.517188974149565,0.01267358369928695,False,0.20804891541730702,3.25,0.381618381618382,0.08161838161838203,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,112,0.3,0.3,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,True,True,False,13,7,0.001519799989182502,ok,0.43956043956044,0.13956043956044,0.480000000000018,ok,0.504584406459414,0.501012026825587,0.514420953335362,0.013408926509774988,False,0.20458440645941406,2.85000000000014,0.43956043956044,0.13956043956044,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,113,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,True,True,False,12,7,0.0018676999607123435,ok,0.386613386613387,0.08661338661338702,0.490000000000009,ok,0.510370195244222,0.503524889455634,0.52126953861647,0.017744649160835957,False,0.210370195244222,2.92000000000007,0.386613386613387,0.08661338661338702,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,114,0.3,0.3,0.16583416583416583,0.8311688311688312,0.6653346653346655,False,True,True,False,False,13,7,0.00154079997446388,ok,0.510489510489511,0.21048951048951098,0.549999999999955,ok,0.505260170082299,0.501904121677654,0.515608769584179,0.013704647906525036,False,0.20526017008229896,2.81000000000017,0.510489510489511,0.21048951048951098,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,115,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,True,True,False,11,6,0.001562400022521615,ok,0.523476523476524,0.22347652347652397,0.480000000000018,ok,0.50519198868357,0.502105032966735,0.514210993956311,0.012105960989575948,False,0.20519198868356997,3.24000000000001,0.523476523476524,0.22347652347652397,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,116,0.3,0.3,0.16083916083916083,0.8951048951048951,0.7342657342657343,False,True,True,True,False,10,6,0.0016867000376805663,ok,0.466533466533467,0.166533466533467,0.539999999999964,ok,0.511994673970655,0.506912125710279,0.523180327654092,0.016268201943812954,False,0.21199467397065502,3.08999999999992,0.466533466533467,0.166533466533467,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,117,0.3,0.3,0.16083916083916083,0.8311688311688312,0.6703296703296704,False,True,True,True,False,11,8,0.0014693000121042132,ok,0.314685314685315,0.014685314685315032,0.480000000000018,ok,0.508289853964956,0.503389116953777,0.518577572433387,0.015188455479610008,False,0.20828985396495597,3.16999999999985,0.314685314685315,0.014685314685315032,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,118,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,True,True,False,13,6,0.0014202999882400036,ok,0.33966033966034,0.039660339660339994,0.470000000000027,ok,0.504048996274602,0.50074272935892,0.513564714838744,0.01282198547982405,False,0.204048996274602,3.29999999999995,0.33966033966034,0.039660339660339994,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,119,0.3,0.3,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,True,True,False,10,7,0.0014112999779172242,ok,0.478521478521479,0.17852147852147904,0.550000000000182,ok,0.509361501349253,0.504156089517743,0.519949522744271,0.01579343322652793,False,0.20936150134925297,2.97999999999979,0.478521478521479,0.17852147852147904,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,120,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,True,True,False,12,6,0.0014640000299550593,ok,0.332667332667333,0.032667332667333016,0.550000000000182,ok,0.508029164243218,0.501416920602088,0.521106416170397,0.019689495568309012,False,0.208029164243218,3.22999999999979,0.332667332667333,0.032667332667333016,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,121,0.3,0.3,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,True,True,False,11,7,0.0013892999850213528,ok,0.335664335664336,0.03566433566433602,0.3900000000001,ok,0.505844737514441,0.502241701032708,0.51582833501899,0.013586633986281904,False,0.20584473751444105,3.15999999999985,0.335664335664336,0.03566433566433602,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,122,0.3,0.3,0.16083916083916083,0.7672327672327672,0.6063936063936064,False,True,True,True,False,10,8,0.0018307000282220542,ok,0.509490509490509,0.209490509490509,0.419999999999845,ok,0.502867102170285,0.499979512830444,0.511324206811483,0.011344693981039045,False,0.20286710217028497,2.92000000000007,0.509490509490509,0.209490509490509,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,123,0.3,0.3,0.22477522477522477,0.8951048951048951,0.6703296703296704,False,True,True,True,False,12,6,0.0016828000079840422,ok,0.360639360639361,0.060639360639360984,0.470000000000027,ok,0.506196671065664,0.503018557785908,0.514630013895413,0.01161145610950498,False,0.20619667106566403,3.06000000000017,0.360639360639361,0.060639360639360984,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,124,0.3,0.3,0.22477522477522477,0.8311688311688312,0.6063936063936064,False,True,True,True,False,12,7,0.0016950999852269888,ok,0.380619380619381,0.08061938061938101,0.479999999999791,ok,0.502623267867121,0.499424369468004,0.510730483536919,0.011306114068914963,False,0.20262326786712098,2.81000000000017,0.380619380619381,0.08061938061938101,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,125,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,True,True,False,10,6,0.0015224000089801848,ok,0.386613386613387,0.08661338661338702,0.5300000000002,ok,0.508585305473425,0.505101581884141,0.518417260151636,0.013315678267495024,False,0.20858530547342496,2.7199999999998,0.386613386613387,0.08661338661338702,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,126,0.3,0.3,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,True,True,False,10,7,0.0014569999766536057,ok,0.461538461538462,0.16153846153846202,0.600000000000136,ok,0.502805610417991,0.499526267210764,0.512923151896786,0.01339688468602196,False,0.202805610417991,2.88999999999987,0.461538461538462,0.16153846153846202,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,127,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,True,True,False,12,6,0.0014529000036418438,ok,0.341658341658342,0.041658341658342035,0.519999999999982,ok,0.508455964725479,0.504348222287907,0.517010289360863,0.01266206707295603,False,0.20845596472547906,3.14999999999986,0.341658341658342,0.041658341658342035,0.0,False
