cell,trial,method,covered,left,right,width,empty
paper_f3_jump__uniform__n500,73,SCI,True,0.29740518962075846,0.3073852295409182,0.009980039920159722,False
paper_f3_jump__uniform__n500,73,PBP,True,0.2954091816367265,0.3073852295409182,0.011976047904191656,False
paper_f3_jump__uniform__n500,74,SCI,True,0.2934131736526946,0.3073852295409182,0.013972055888223589,False
paper_f3_jump__uniform__n500,74,PBP,True,0.2834331337325349,0.31736526946107785,0.03393213572854292,False
paper_f3_jump__uniform__n500,75,SCI,True,0.2874251497005988,0.3073852295409182,0.01996007984031939,False
paper_f3_jump__uniform__n500,75,PBP,True,0.27944111776447106,0.3213572854291417,0.041916167664670656,False
paper_f3_jump__uniform__n500,76,SCI,True,0.29740518962075846,0.3033932135728543,0.005988023952095856,False
paper_f3_jump__uniform__n500,76,PBP,True,0.2934131736526946,0.30538922155688625,0.011976047904191656,False
paper_f3_jump__uniform__n500,77,SCI,True,0.2934131736526946,0.30538922155688625,0.011976047904191656,False
paper_f3_jump__uniform__n500,77,PBP,True,0.2874251497005988,0.3153692614770459,0.027944111776447123,False
paper_f3_jump__uniform__n500,78,SCI,True,0.29740518962075846,0.3033932135728543,0.005988023952095856,False
paper_f3_jump__uniform__n500,78,PBP,True,0.2954091816367265,0.30538922155688625,0.009980039920159722,False
paper_f3_jump__uniform__n500,79,SCI,False,0.5209580838323353,0.3073852295409182,nan,True
paper_f3_jump__uniform__n500,79,PBP,True,0.2874251497005988,0.313373253493014,0.02594810379241519,False
paper_f3_jump__uniform__n500,80,SCI,True,0.2934131736526946,0.3033932135728543,0.009980039920159722,False
paper_f3_jump__uniform__n500,80,PBP,True,0.2894211576846307,0.31137724550898205,0.021956087824351322,False
paper_f3_jump__uniform__n500,81,SCI,True,0.2954091816367265,0.3073852295409182,0.011976047904191656,False
paper_f3_jump__uniform__n500,81,PBP,True,0.29141716566866266,0.3093812375249501,0.017964071856287456,False
paper_f3_jump__uniform__n500,82,SCI,True,0.2934131736526946,0.30538922155688625,0.011976047904191656,False
paper_f3_jump__uniform__n500,82,PBP,True,0.29141716566866266,0.3093812375249501,0.017964071856287456,False
paper_f3_jump__uniform__n500,83,SCI,True,0.2934131736526946,0.3073852295409182,0.013972055888223589,False
paper_f3_jump__uniform__n500,83,PBP,True,0.2874251497005988,0.31137724550898205,0.023952095808383256,False
paper_f3_jump__uniform__n500,84,SCI,True,0.2954091816367265,0.3073852295409182,0.011976047904191656,False
paper_f3_jump__uniform__n500,84,PBP,True,0.2874251497005988,0.313373253493014,0.02594810379241519,False
paper_f3_jump__uniform__n500,85,SCI,True,0.2934131736526946,0.30538922155688625,0.011976047904191656,False
paper_f3_jump__uniform__n500,85,PBP,True,0.2874251497005988,0.313373253493014,0.02594810379241519,False
paper_f3_jump__uniform__n500,86,SCI,True,0.2934131736526946,0.3073852295409182,0.013972055888223589,False
paper_f3_jump__uniform__n500,86,PBP,True,0.281437125748503,0.31736526946107785,0.035928143712574856,False
paper_f3_jump__uniform__n500,87,SCI,True,0.2934131736526946,0.3033932135728543,0.009980039920159722,False
paper_f3_jump__uniform__n500,87,PBP,True,0.2894211576846307,0.31137724550898205,0.021956087824351322,False
paper_f3_jump__uniform__n500,88,SCI,True,0.2934131736526946,0.3073852295409182,0.013972055888223589,False
paper_f3_jump__uniform__n500,88,PBP,True,0.27944111776447106,0.3193612774451098,0.03992015968063872,False
paper_f3_jump__uniform__n500,89,SCI,True,0.2874251497005988,0.31137724550898205,0.023952095808383256,False
paper_f3_jump__uniform__n500,89,PBP,True,0.2834331337325349,0.31736526946107785,0.03393213572854292,False
paper_f3_jump__uniform__n500,90,SCI,True,0.29740518962075846,0.3033932135728543,0.005988023952095856,False
paper_f3_jump__uniform__n500,90,PBP,True,0.2954091816367265,0.30538922155688625,0.009980039920159722,False
paper_f3_jump__uniform__n500,91,SCI,True,0.2934131736526946,0.3033932135728543,0.009980039920159722,False
paper_f3_jump__uniform__n500,91,PBP,True,0.2934131736526946,0.30538922155688625,0.011976047904191656,False
paper_f3_jump__uniform__n500,92,SCI,True,0.29740518962075846,0.3033932135728543,0.005988023952095856,False
paper_f3_jump__uniform__n500,92,PBP,True,0.2954091816367265,0.30538922155688625,0.009980039920159722,False
paper_f3_jump__uniform__n500,93,SCI,True,0.2934131736526946,0.3073852295409182,0.013972055888223589,False
paper_f3_jump__uniform__n500,93,PBP,True,0.2894211576846307,0.3093812375249501,0.01996007984031939,False
paper_f3_jump__uniform__n500,94,SCI,True,0.29740518962075846,0.3033932135728543,0.005988023952095856,False
paper_f3_jump__uniform__n500,94,PBP,True,0.2954091816367265,0.30538922155688625,0.009980039920159722,False
paper_f3_jump__uniform__n500,95,SCI,True,0.29740518962075846,0.3073852295409182,0.009980039920159722,False
paper_f3_jump__uniform__n500,95,PBP,True,0.2934131736526946,0.3073852295409182,0.013972055888223589,False
paper_f3_jump__uniform__n500,96,SCI,True,0.29740518962075846,0.3033932135728543,0.005988023952095856,False
paper_f3_jump__uniform__n500,96,PBP,True,0.29141716566866266,0.3093812375249501,0.017964071856287456,False
paper_f3_jump__uniform__n500,97,SCI,True,0.2954091816367265,0.30538922155688625,0.009980039920159722,False
paper_f3_jump__uniform__n500,97,PBP,True,0.2934131736526946,0.3073852295409182,0.013972055888223589,False
paper_f3_jump__uniform__n500,98,SCI,True,0.29740518962075846,0.3033932135728543,0.005988023952095856,False
paper_f3_jump__uniform__n500,98,PBP,True,0.2934131736526946,0.3073852295409182,0.013972055888223589,False
paper_f3_jump__uniform__n500,99,SCI,True,0.2934131736526946,0.3033932135728543,0.009980039920159722,False
paper_f3_jump__uniform__n500,99,PBP,True,0.2894211576846307,0.3073852295409182,0.017964071856287456,False
paper_f3_jump__uniform__n500,100,SCI,True,0.29740518962075846,0.3033932135728543,0.005988023952095856,False
paper_f3_jump__uniform__n500,100,PBP,True,0.2934131736526946,0.3073852295409182,0.013972055888223589,False
paper_f3_jump__uniform__n500,101,SCI,True,0.29740518962075846,0.3033932135728543,0.005988023952095856,False
paper_f3_jump__uniform__n500,101,PBP,True,0.2954091816367265,0.30538922155688625,0.009980039920159722,False
paper_f3_jump__uniform__n500,102,SCI,True,0.2954091816367265,0.3073852295409182,0.011976047904191656,False
paper_f3_jump__uniform__n500,102,PBP,True,0.2934131736526946,0.3093812375249501,0.015968063872255522,False
paper_f3_jump__uniform__n500,103,SCI,True,0.29740518962075846,0.3033932135728543,0.005988023952095856,False
paper_f3_jump__uniform__n500,103,PBP,True,0.2954091816367265,0.30538922155688625,0.009980039920159722,False
paper_f3_jump__uniform__n500,104,SCI,True,0.2894211576846307,0.3153692614770459,0.02594810379241519,False
paper_f3_jump__uniform__n500,104,PBP,True,0.27944111776447106,0.3213572854291417,0.041916167664670656,False
paper_f3_jump__uniform__n500,105,SCI,True,0.2934131736526946,0.31137724550898205,0.017964071856287456,False
paper_f3_jump__uniform__n500,105,PBP,True,0.2874251497005988,0.31736526946107785,0.029940119760479056,False
paper_f3_jump__uniform__n500,106,SCI,True,0.29740518962075846,0.313373253493014,0.015968063872255522,False
paper_f3_jump__uniform__n500,106,PBP,True,0.2894211576846307,0.313373253493014,0.023952095808383256,False
paper_f3_jump__uniform__n500,107,SCI,True,0.2954091816367265,0.3073852295409182,0.011976047904191656,False
paper_f3_jump__uniform__n500,107,PBP,True,0.2894211576846307,0.3153692614770459,0.02594810379241519,False
paper_f3_jump__uniform__n500,108,SCI,True,0.28542914171656686,0.3153692614770459,0.029940119760479056,False
paper_f3_jump__uniform__n500,108,PBP,True,0.2694610778443114,0.3273453093812375,0.05788423153692612,False
paper_f3_jump__uniform__n500,109,SCI,True,0.29740518962075846,0.3033932135728543,0.005988023952095856,False
paper_f3_jump__uniform__n500,109,PBP,True,0.29141716566866266,0.3073852295409182,0.015968063872255522,False
paper_f3_jump__uniform__n500,110,SCI,True,0.2874251497005988,0.3033932135728543,0.015968063872255522,False
paper_f3_jump__uniform__n500,110,PBP,True,0.2874251497005988,0.3073852295409182,0.01996007984031939,False
paper_f3_jump__uniform__n500,111,SCI,True,0.2934131736526946,0.3033932135728543,0.009980039920159722,False
paper_f3_jump__uniform__n500,111,PBP,True,0.2934131736526946,0.3073852295409182,0.013972055888223589,False
paper_f3_jump__uniform__n500,112,SCI,False,0.3213572854291417,0.3073852295409182,nan,True
paper_f3_jump__uniform__n500,112,PBP,True,0.29141716566866266,0.3073852295409182,0.015968063872255522,False
paper_f3_jump__uniform__n500,113,SCI,True,0.29740518962075846,0.3033932135728543,0.005988023952095856,False
paper_f3_jump__uniform__n500,113,PBP,True,0.2954091816367265,0.3073852295409182,0.011976047904191656,False
paper_f3_jump__uniform__n500,114,SCI,True,0.2894211576846307,0.31137724550898205,0.021956087824351322,False
paper_f3_jump__uniform__n500,114,PBP,True,0.2774451097804391,0.3213572854291417,0.04391217564870259,False
paper_f3_jump__uniform__n500,115,SCI,True,0.2934131736526946,0.3033932135728543,0.009980039920159722,False
paper_f3_jump__uniform__n500,115,PBP,True,0.2874251497005988,0.3073852295409182,0.01996007984031939,False
paper_f3_jump__uniform__n500,116,SCI,True,0.2934131736526946,0.3073852295409182,0.013972055888223589,False
paper_f3_jump__uniform__n500,116,PBP,True,0.28542914171656686,0.313373253493014,0.027944111776447123,False
paper_f3_jump__uniform__n500,117,SCI,True,0.2934131736526946,0.31137724550898205,0.017964071856287456,False
paper_f3_jump__uniform__n500,117,PBP,True,0.2834331337325349,0.3213572854291417,0.03792415169660679,False
paper_f3_jump__uniform__n500,118,SCI,True,0.29740518962075846,0.3073852295409182,0.009980039920159722,False
paper_f3_jump__uniform__n500,118,PBP,True,0.2934131736526946,0.3073852295409182,0.013972055888223589,False
paper_f3_jump__uniform__n500,119,SCI,True,0.29740518962075846,0.3073852295409182,0.009980039920159722,False
paper_f3_jump__uniform__n500,119,PBP,True,0.2934131736526946,0.3093812375249501,0.015968063872255522,False
paper_f3_jump__uniform__n500,120,SCI,True,0.2954091816367265,0.3073852295409182,0.011976047904191656,False
paper_f3_jump__uniform__n500,120,PBP,True,0.29141716566866266,0.31137724550898205,0.01996007984031939,False
paper_f3_jump__uniform__n500,121,SCI,True,0.2934131736526946,0.30538922155688625,0.011976047904191656,False
paper_f3_jump__uniform__n500,121,PBP,True,0.2874251497005988,0.313373253493014,0.02594810379241519,False
paper_f3_jump__uniform__n500,122,SCI,True,0.29740518962075846,0.3033932135728543,0.005988023952095856,False
paper_f3_jump__uniform__n500,122,PBP,True,0.2954091816367265,0.30538922155688625,0.009980039920159722,False
paper_f3_jump__uniform__n500,123,SCI,True,0.29740518962075846,0.3033932135728543,0.005988023952095856,False
paper_f3_jump__uniform__n500,123,PBP,True,0.2934131736526946,0.30538922155688625,0.011976047904191656,False
paper_f3_jump__uniform__n500,124,SCI,True,0.29740518962075846,0.3073852295409182,0.009980039920159722,False
paper_f3_jump__uniform__n500,124,PBP,True,0.2894211576846307,0.313373253493014,0.023952095808383256,False
paper_f3_jump__uniform__n500,125,SCI,True,0.29740518962075846,0.30538922155688625,0.007984031936127789,False
paper_f3_jump__uniform__n500,125,PBP,True,0.29141716566866266,0.3073852295409182,0.015968063872255522,False
paper_f3_jump__uniform__n500,126,SCI,True,0.2954091816367265,0.3073852295409182,0.011976047904191656,False
paper_f3_jump__uniform__n500,126,PBP,True,0.29141716566866266,0.3093812375249501,0.017964071856287456,False
paper_f3_jump__uniform__n500,127,SCI,True,0.2954091816367265,0.3073852295409182,0.011976047904191656,False
paper_f3_jump__uniform__n500,127,PBP,True,0.29141716566866266,0.313373253493014,0.021956087824351322,False
paper_f3_jump__uniform__n500,128,SCI,False,0.29740518962075846,0.21956087824351297,nan,True
paper_f3_jump__uniform__n500,128,PBP,True,0.2954091816367265,0.30538922155688625,0.009980039920159722,False
paper_f3_jump__uniform__n500,129,SCI,True,0.2954091816367265,0.30538922155688625,0.009980039920159722,False
paper_f3_jump__uniform__n500,129,PBP,True,0.29141716566866266,0.3093812375249501,0.017964071856287456,False
paper_f3_jump__uniform__n500,130,SCI,True,0.29740518962075846,0.3033932135728543,0.005988023952095856,False
paper_f3_jump__uniform__n500,130,PBP,True,0.2934131736526946,0.3073852295409182,0.013972055888223589,False
paper_f3_jump__uniform__n500,131,SCI,True,0.2934131736526946,0.30538922155688625,0.011976047904191656,False
paper_f3_jump__uniform__n500,131,PBP,True,0.2894211576846307,0.31137724550898205,0.021956087824351322,False
paper_f3_jump__uniform__n500,132,SCI,True,0.29740518962075846,0.3033932135728543,0.005988023952095856,False
paper_f3_jump__uniform__n500,132,PBP,True,0.2954091816367265,0.30538922155688625,0.009980039920159722,False
paper_f3_jump__uniform__n500,133,SCI,True,0.29740518962075846,0.3073852295409182,0.009980039920159722,False
paper_f3_jump__uniform__n500,133,PBP,True,0.2934131736526946,0.3073852295409182,0.013972055888223589,False
paper_f3_jump__uniform__n500,134,SCI,True,0.29740518962075846,0.30538922155688625,0.007984031936127789,False
paper_f3_jump__uniform__n500,134,PBP,True,0.2954091816367265,0.30538922155688625,0.009980039920159722,False
paper_f3_jump__uniform__n500,135,SCI,True,0.2934131736526946,0.3073852295409182,0.013972055888223589,False
paper_f3_jump__uniform__n500,135,PBP,True,0.29141716566866266,0.3093812375249501,0.017964071856287456,False
paper_f3_jump__uniform__n500,136,SCI,True,0.2934131736526946,0.3073852295409182,0.013972055888223589,False
paper_f3_jump__uniform__n500,136,PBP,True,0.2934131736526946,0.3073852295409182,0.013972055888223589,False
paper_f3_jump__uniform__n500,137,SCI,True,0.2954091816367265,0.3073852295409182,0.011976047904191656,False
paper_f3_jump__uniform__n500,137,PBP,True,0.29141716566866266,0.31137724550898205,0.01996007984031939,False
paper_f3_jump__uniform__n500,138,SCI,True,0.29740518962075846,0.3033932135728543,0.005988023952095856,False
paper_f3_jump__uniform__n500,138,PBP,True,0.2934131736526946,0.3073852295409182,0.013972055888223589,False
paper_f3_jump__uniform__n500,139,SCI,True,0.2934131736526946,0.3073852295409182,0.013972055888223589,False
paper_f3_jump__uniform__n500,139,PBP,True,0.2834331337325349,0.3153692614770459,0.03193612774451099,False
paper_f3_jump__uniform__n500,140,SCI,True,0.29740518962075846,0.3033932135728543,0.005988023952095856,False
paper_f3_jump__uniform__n500,140,PBP,True,0.29141716566866266,0.3073852295409182,0.015968063872255522,False
paper_f3_jump__uniform__n500,141,SCI,True,0.2934131736526946,0.3073852295409182,0.013972055888223589,False
paper_f3_jump__uniform__n500,141,PBP,True,0.2874251497005988,0.313373253493014,0.02594810379241519,False
paper_f3_jump__uniform__n500,142,SCI,True,0.2954091816367265,0.3073852295409182,0.011976047904191656,False
paper_f3_jump__uniform__n500,142,PBP,True,0.2874251497005988,0.31137724550898205,0.023952095808383256,False
paper_f3_jump__uniform__n500,143,SCI,True,0.29740518962075846,0.3033932135728543,0.005988023952095856,False
paper_f3_jump__uniform__n500,143,PBP,True,0.29740518962075846,0.30538922155688625,0.007984031936127789,False
paper_f3_jump__uniform__n500,144,SCI,True,0.2934131736526946,0.3033932135728543,0.009980039920159722,False
paper_f3_jump__uniform__n500,144,PBP,True,0.2934131736526946,0.3093812375249501,0.015968063872255522,False
paper_f3_jump__uniform__n500,145,SCI,True,0.2934131736526946,0.3073852295409182,0.013972055888223589,False
paper_f3_jump__uniform__n500,145,PBP,True,0.29141716566866266,0.313373253493014,0.021956087824351322,False
paper_f3_jump__uniform__n500,146,SCI,True,0.2934131736526946,0.31137724550898205,0.017964071856287456,False
paper_f3_jump__uniform__n500,146,PBP,True,0.2834331337325349,0.31736526946107785,0.03393213572854292,False
paper_f3_jump__uniform__n500,147,SCI,True,0.2934131736526946,0.3073852295409182,0.013972055888223589,False
paper_f3_jump__uniform__n500,147,PBP,True,0.27944111776447106,0.3213572854291417,0.041916167664670656,False
paper_f3_jump__uniform__n500,148,SCI,True,0.29740518962075846,0.30538922155688625,0.007984031936127789,False
paper_f3_jump__uniform__n500,148,PBP,True,0.2954091816367265,0.30538922155688625,0.009980039920159722,False
paper_f3_jump__uniform__n500,149,SCI,True,0.2934131736526946,0.3033932135728543,0.009980039920159722,False
paper_f3_jump__uniform__n500,149,PBP,True,0.2934131736526946,0.3073852295409182,0.013972055888223589,False
paper_f3_jump__uniform__n500,150,SCI,True,0.28542914171656686,0.3073852295409182,0.021956087824351322,False
paper_f3_jump__uniform__n500,150,PBP,True,0.27944111776447106,0.3193612774451098,0.03992015968063872,False
paper_f3_jump__uniform__n500,151,SCI,True,0.2934131736526946,0.3073852295409182,0.013972055888223589,False
paper_f3_jump__uniform__n500,151,PBP,True,0.2834331337325349,0.3193612774451098,0.035928143712574856,False
paper_f3_jump__uniform__n500,152,SCI,False,0.8203592814371258,0.3073852295409182,nan,True
paper_f3_jump__uniform__n500,152,PBP,True,0.2874251497005988,0.31137724550898205,0.023952095808383256,False
paper_f3_jump__uniform__n500,153,SCI,True,0.29740518962075846,0.3033932135728543,0.005988023952095856,False
paper_f3_jump__uniform__n500,153,PBP,True,0.2934131736526946,0.3073852295409182,0.013972055888223589,False
paper_f3_jump__uniform__n500,154,SCI,True,0.2934131736526946,0.313373253493014,0.01996007984031939,False
paper_f3_jump__uniform__n500,154,PBP,True,0.28542914171656686,0.31736526946107785,0.03193612774451099,False
paper_f3_jump__uniform__n500,155,SCI,True,0.2894211576846307,0.31137724550898205,0.021956087824351322,False
paper_f3_jump__uniform__n500,155,PBP,True,0.28542914171656686,0.31736526946107785,0.03193612774451099,False
paper_f3_jump__uniform__n500,156,SCI,True,0.2954091816367265,0.3073852295409182,0.011976047904191656,False
paper_f3_jump__uniform__n500,156,PBP,True,0.2894211576846307,0.313373253493014,0.023952095808383256,False
paper_f3_jump__uniform__n500,157,SCI,True,0.2934131736526946,0.3073852295409182,0.013972055888223589,False
paper_f3_jump__uniform__n500,157,PBP,True,0.2894211576846307,0.313373253493014,0.023952095808383256,False
paper_f3_jump__uniform__n500,158,SCI,True,0.2934131736526946,0.3073852295409182,0.013972055888223589,False
paper_f3_jump__uniform__n500,158,PBP,True,0.281437125748503,0.3193612774451098,0.03792415169660679,False
paper_f3_jump__uniform__n500,159,SCI,True,0.29740518962075846,0.3073852295409182,0.009980039920159722,False
paper_f3_jump__uniform__n500,159,PBP,True,0.2934131736526946,0.3093812375249501,0.015968063872255522,False
paper_f3_jump__uniform__n500,160,SCI,True,0.2934131736526946,0.3073852295409182,0.013972055888223589,False
paper_f3_jump__uniform__n500,160,PBP,True,0.2894211576846307,0.3093812375249501,0.01996007984031939,False
paper_f3_jump__uniform__n500,161,SCI,True,0.29740518962075846,0.3073852295409182,0.009980039920159722,False
paper_f3_jump__uniform__n500,161,PBP,True,0.2934131736526946,0.3073852295409182,0.013972055888223589,False
paper_f3_jump__uniform__n500,162,SCI,True,0.2934131736526946,0.3073852295409182,0.013972055888223589,False
paper_f3_jump__uniform__n500,162,PBP,True,0.2714570858283433,0.33532934131736525,0.06387225548902192,False
paper_f3_jump__uniform__n500,163,SCI,True,0.2934131736526946,0.3073852295409182,0.013972055888223589,False
paper_f3_jump__uniform__n500,163,PBP,True,0.27345309381237526,0.32934131736526945,0.05588822355289419,False
paper_f3_jump__uniform__n500,164,SCI,True,0.2934131736526946,0.31137724550898205,0.017964071856287456,False
paper_f3_jump__uniform__n500,164,PBP,True,0.28542914171656686,0.31137724550898205,0.02594810379241519,False
paper_f3_jump__uniform__n500,165,SCI,True,0.2934131736526946,0.3073852295409182,0.013972055888223589,False
paper_f3_jump__uniform__n500,165,PBP,True,0.28542914171656686,0.3153692614770459,0.029940119760479056,False
paper_f3_jump__uniform__n500,166,SCI,True,0.2934131736526946,0.3033932135728543,0.009980039920159722,False
paper_f3_jump__uniform__n500,166,PBP,True,0.2934131736526946,0.3073852295409182,0.013972055888223589,False
paper_f3_jump__uniform__n500,167,SCI,True,0.2934131736526946,0.3073852295409182,0.013972055888223589,False
paper_f3_jump__uniform__n500,167,PBP,True,0.28542914171656686,0.31736526946107785,0.03193612774451099,False
paper_f3_jump__uniform__n500,168,SCI,True,0.29740518962075846,0.3033932135728543,0.005988023952095856,False
paper_f3_jump__uniform__n500,168,PBP,True,0.29141716566866266,0.3093812375249501,0.017964071856287456,False
paper_f3_jump__uniform__n500,169,SCI,True,0.28542914171656686,0.3153692614770459,0.029940119760479056,False
paper_f3_jump__uniform__n500,169,PBP,True,0.2634730538922156,0.32934131736526945,0.06586826347305386,False
paper_f3_jump__uniform__n500,170,SCI,True,0.2934131736526946,0.3073852295409182,0.013972055888223589,False
paper_f3_jump__uniform__n500,170,PBP,True,0.28542914171656686,0.313373253493014,0.027944111776447123,False
paper_f3_jump__uniform__n500,171,SCI,True,0.29740518962075846,0.3033932135728543,0.005988023952095856,False
paper_f3_jump__uniform__n500,171,PBP,True,0.2934131736526946,0.30538922155688625,0.011976047904191656,False
paper_f3_jump__uniform__n500,172,SCI,True,0.2934131736526946,0.3073852295409182,0.013972055888223589,False
paper_f3_jump__uniform__n500,172,PBP,True,0.2894211576846307,0.31137724550898205,0.021956087824351322,False
paper_f3_jump__uniform__n500,173,SCI,True,0.2934131736526946,0.31137724550898205,0.017964071856287456,False
paper_f3_jump__uniform__n500,173,PBP,True,0.2874251497005988,0.3153692614770459,0.027944111776447123,False
paper_f3_jump__uniform__n500,174,SCI,True,0.29740518962075846,0.3033932135728543,0.005988023952095856,False
paper_f3_jump__uniform__n500,174,PBP,True,0.2934131736526946,0.3073852295409182,0.013972055888223589,False
paper_f3_jump__uniform__n500,175,SCI,True,0.2934131736526946,0.3033932135728543,0.009980039920159722,False
paper_f3_jump__uniform__n500,175,PBP,True,0.2894211576846307,0.3093812375249501,0.01996007984031939,False
paper_f3_jump__uniform__n500,176,SCI,True,0.2934131736526946,0.30538922155688625,0.011976047904191656,False
paper_f3_jump__uniform__n500,176,PBP,True,0.29141716566866266,0.31137724550898205,0.01996007984031939,False
paper_f3_jump__uniform__n500,177,SCI,True,0.29740518962075846,0.3033932135728543,0.005988023952095856,False
paper_f3_jump__uniform__n500,177,PBP,True,0.2934131736526946,0.30538922155688625,0.011976047904191656,False
paper_f3_jump__uniform__n500,178,SCI,True,0.2934131736526946,0.3073852295409182,0.013972055888223589,False
paper_f3_jump__uniform__n500,178,PBP,True,0.2834331337325349,0.32335329341317365,0.03992015968063872,False
paper_f3_jump__uniform__n500,179,SCI,True,0.2934131736526946,0.3033932135728543,0.009980039920159722,False
paper_f3_jump__uniform__n500,179,PBP,True,0.2934131736526946,0.3073852295409182,0.013972055888223589,False
paper_f3_jump__uniform__n500,180,SCI,True,0.2954091816367265,0.3073852295409182,0.011976047904191656,False
paper_f3_jump__uniform__n500,180,PBP,True,0.28542914171656686,0.3153692614770459,0.029940119760479056,False
paper_f3_jump__uniform__n500,181,SCI,True,0.2934131736526946,0.3033932135728543,0.009980039920159722,False
paper_f3_jump__uniform__n500,181,PBP,True,0.29141716566866266,0.3093812375249501,0.017964071856287456,False
paper_f3_jump__uniform__n500,182,SCI,True,0.2894211576846307,0.3073852295409182,0.017964071856287456,False
paper_f3_jump__uniform__n500,182,PBP,True,0.27944111776447106,0.3213572854291417,0.041916167664670656,False
paper_f3_jump__uniform__n500,183,SCI,True,0.29740518962075846,0.3033932135728543,0.005988023952095856,False
paper_f3_jump__uniform__n500,183,PBP,True,0.2954091816367265,0.30538922155688625,0.009980039920159722,False
paper_f3_jump__uniform__n500,184,SCI,True,0.29740518962075846,0.3033932135728543,0.005988023952095856,False
paper_f3_jump__uniform__n500,184,PBP,True,0.2954091816367265,0.30538922155688625,0.009980039920159722,False
paper_f3_jump__uniform__n500,185,SCI,True,0.29740518962075846,0.3033932135728543,0.005988023952095856,False
paper_f3_jump__uniform__n500,185,PBP,True,0.2954091816367265,0.3093812375249501,0.013972055888223589,False
paper_f3_jump__uniform__n500,186,SCI,True,0.29740518962075846,0.3033932135728543,0.005988023952095856,False
paper_f3_jump__uniform__n500,186,PBP,True,0.2934131736526946,0.30538922155688625,0.011976047904191656,False
paper_f3_jump__uniform__n500,187,SCI,True,0.2934131736526946,0.3073852295409182,0.013972055888223589,False
paper_f3_jump__uniform__n500,187,PBP,True,0.29141716566866266,0.3093812375249501,0.017964071856287456,False
paper_f3_jump__uniform__n500,188,SCI,True,0.29740518962075846,0.3033932135728543,0.005988023952095856,False
paper_f3_jump__uniform__n500,188,PBP,True,0.2954091816367265,0.30538922155688625,0.009980039920159722,False
paper_f3_jump__uniform__n500,189,SCI,True,0.2934131736526946,0.3073852295409182,0.013972055888223589,False
paper_f3_jump__uniform__n500,189,PBP,True,0.29141716566866266,0.31137724550898205,0.01996007984031939,False
paper_f3_jump__uniform__n500,190,SCI,True,0.2934131736526946,0.3073852295409182,0.013972055888223589,False
paper_f3_jump__uniform__n500,190,PBP,True,0.2834331337325349,0.31137724550898205,0.027944111776447123,False
paper_f3_jump__uniform__n500,191,SCI,True,0.2934131736526946,0.3033932135728543,0.009980039920159722,False
paper_f3_jump__uniform__n500,191,PBP,True,0.2954091816367265,0.30538922155688625,0.009980039920159722,False
paper_f3_jump__uniform__n500,192,SCI,True,0.2934131736526946,0.3033932135728543,0.009980039920159722,False
paper_f3_jump__uniform__n500,192,PBP,True,0.2934131736526946,0.30538922155688625,0.011976047904191656,False
paper_f3_jump__uniform__n500,193,SCI,True,0.29740518962075846,0.3073852295409182,0.009980039920159722,False
paper_f3_jump__uniform__n500,193,PBP,True,0.2954091816367265,0.3073852295409182,0.011976047904191656,False
paper_f3_jump__uniform__n500,194,SCI,True,0.2954091816367265,0.3073852295409182,0.011976047904191656,False
paper_f3_jump__uniform__n500,194,PBP,True,0.29141716566866266,0.31137724550898205,0.01996007984031939,False
paper_f3_jump__uniform__n500,195,SCI,True,0.29740518962075846,0.3033932135728543,0.005988023952095856,False
paper_f3_jump__uniform__n500,195,PBP,True,0.29141716566866266,0.30538922155688625,0.013972055888223589,False
paper_f3_jump__uniform__n500,196,SCI,True,0.29740518962075846,0.3033932135728543,0.005988023952095856,False
paper_f3_jump__uniform__n500,196,PBP,True,0.2954091816367265,0.3073852295409182,0.011976047904191656,False
paper_f3_jump__uniform__n500,197,SCI,True,0.2934131736526946,0.30538922155688625,0.011976047904191656,False
paper_f3_jump__uniform__n500,197,PBP,True,0.2874251497005988,0.313373253493014,0.02594810379241519,False
paper_f3_jump__uniform__n500,198,SCI,True,0.2934131736526946,0.3033932135728543,0.009980039920159722,False
paper_f3_jump__uniform__n500,198,PBP,True,0.29141716566866266,0.3093812375249501,0.017964071856287456,False
paper_f3_jump__uniform__n500,199,SCI,True,0.2934131736526946,0.30538922155688625,0.011976047904191656,False
paper_f3_jump__uniform__n500,199,PBP,True,0.2874251497005988,0.3093812375249501,0.021956087824351322,False
paper_f3_jump__uniform__n1000,0,SCI,True,0.2987012987012987,0.3016983016983017,0.0029970029970030065,False
paper_f3_jump__uniform__n1000,0,PBP,True,0.2967032967032967,0.3036963036963037,0.006993006993006978,False
paper_f3_jump__uniform__n1000,1,SCI,True,0.2987012987012987,0.3036963036963037,0.004995004995004992,False
paper_f3_jump__uniform__n1000,1,PBP,True,0.2947052947052947,0.30569430569430567,0.01098901098901095,False
paper_f3_jump__uniform__n1000,2,SCI,True,0.2967032967032967,0.3026973026973027,0.005994005994006013,False
paper_f3_jump__uniform__n1000,2,PBP,True,0.29270729270729273,0.3066933066933067,0.013986013986013957,False
paper_f3_jump__uniform__n1000,3,SCI,True,0.2977022977022977,0.3036963036963037,0.005994005994005958,False
paper_f3_jump__uniform__n1000,3,PBP,True,0.2957042957042957,0.3046953046953047,0.00899100899100902,False
paper_f3_jump__uniform__n1000,4,SCI,True,0.2967032967032967,0.3036963036963037,0.006993006993006978,False
paper_f3_jump__uniform__n1000,4,PBP,True,0.2907092907092907,0.3086913086913087,0.017982017982017984,False
