suite,noise_sigma,trial,seed,method,parameter,baseline_mse,baseline_nmse
exact,0.1,42,20262143,l1_trend_oracle,lambda=300,0.03380460719135459,0.039620912079748986
exact,0.1,42,20262143,gaussian_oracle,sigma=32,0.04196259782695565,0.04918253863233407
exact,0.1,43,20262144,hcrd_centered,none,0.48789849579639366,0.8842002733579257
exact,0.1,43,20262144,hcrd_thresholded,z=3.5,0.0029604803810324384,0.005365168338768645
exact,0.1,43,20262144,hcrd_adaptive_guided,pilot-calibrated,0.036178913875549557,0.06556569822240928
exact,0.1,43,20262144,emd_residue,default,0.013457713368443638,0.024388912738350015
exact,0.1,43,20262144,vmd_low_mode,K=5;alpha=2000,0.0269148576796411,0.048776794195445915
exact,0.1,43,20262144,l1_trend_oracle,lambda=300,0.016991881571278844,0.030793754150986476
exact,0.1,43,20262144,gaussian_oracle,sigma=32,0.026360910787876474,0.047772896873884065
exact,0.1,44,20262145,hcrd_centered,none,1.1303224729782384,0.09227417617115072
exact,0.1,44,20262145,hcrd_thresholded,z=3.5,0.0009449490345317679,7.714116614473599e-05
exact,0.1,44,20262145,hcrd_adaptive_guided,pilot-calibrated,0.01967257216361829,0.0016059756688570574
exact,0.1,44,20262145,emd_residue,default,0.30387070030488345,0.024806565562926385
exact,0.1,44,20262145,vmd_low_mode,K=5;alpha=2000,0.017976353613484358,0.0014675044156867724
exact,0.1,44,20262145,l1_trend_oracle,lambda=300,0.08129253728531814,0.006636337935581063
exact,0.1,44,20262145,gaussian_oracle,sigma=32,0.019674046897315393,0.0016060960591352527
exact,0.1,45,20262146,hcrd_centered,none,1.093240090340159,1.0372046913912532
exact,0.1,45,20262146,hcrd_thresholded,z=3.5,0.0020234978940414363,0.001919780958697799
exact,0.1,45,20262146,hcrd_adaptive_guided,pilot-calibrated,0.06976292504345864,0.0661871383784851
exact,0.1,45,20262146,emd_residue,default,0.0025966175710234324,0.0024635246641718698
exact,0.1,45,20262146,vmd_low_mode,K=5;alpha=2000,0.05504447679638212,0.052223102750119925
exact,0.1,45,20262146,l1_trend_oracle,lambda=300,0.0694519654772164,0.06589211743680055
exact,0.1,45,20262146,gaussian_oracle,sigma=64,0.030757399567422218,0.029180890280377004
exact,0.1,46,20262147,hcrd_centered,none,0.9576248800653183,0.16160901942563732
exact,0.1,46,20262147,hcrd_thresholded,z=3.5,0.0032765261775181153,0.0005529473948452725
exact,0.1,46,20262147,hcrd_adaptive_guided,pilot-calibrated,0.014702181500214542,0.0024811439062708495
exact,0.1,46,20262147,emd_residue,default,0.21659849261659464,0.03655321695323059
exact,0.1,46,20262147,vmd_low_mode,K=5;alpha=2000,0.016533768687378585,0.002790243027933136
exact,0.1,46,20262147,l1_trend_oracle,lambda=300,0.058143318156437876,0.009812281227252426
exact,0.1,46,20262147,gaussian_oracle,sigma=32,0.0038449909209354125,0.0006488816501827588
exact,0.1,47,20262148,hcrd_centered,none,0.7470216963987871,0.3631871134100944
exact,0.1,47,20262148,hcrd_thresholded,z=3.5,0.0017690768143970594,0.0008600900144118445
exact,0.1,47,20262148,hcrd_adaptive_guided,pilot-calibrated,0.025632761023110198,0.012462139358994508
exact,0.1,47,20262148,emd_residue,default,0.01906212959741725,0.009267628848412037
exact,0.1,47,20262148,vmd_low_mode,K=5;alpha=2000,0.019478645182256626,0.009470130454024539
exact,0.1,47,20262148,l1_trend_oracle,lambda=300,0.0380399654832779,0.018494275768285114
exact,0.1,47,20262148,gaussian_oracle,sigma=32,0.004471800945944605,0.0021741008127763232
exact,0.1,48,20262149,hcrd_centered,none,0.8014538414405983,0.29466365339945055
exact,0.1,48,20262149,hcrd_thresholded,z=3.5,0.0005009308385083983,0.00018417294090201824
exact,0.1,48,20262149,hcrd_adaptive_guided,pilot-calibrated,0.027872256294153786,0.010247553188289146
exact,0.1,48,20262149,emd_residue,default,0.015871733222855157,0.00583542389518208
exact,0.1,48,20262149,vmd_low_mode,K=5;alpha=2000,0.019618080618939986,0.007212811279899847
exact,0.1,48,20262149,l1_trend_oracle,lambda=300,0.04543131870469217,0.01670334292018188
exact,0.1,48,20262149,gaussian_oracle,sigma=32,0.0035687353037469325,0.0013120862715281017
exact,0.1,49,20262150,hcrd_centered,none,0.8550808284545027,0.3939196788688834
exact,0.1,49,20262150,hcrd_thresholded,z=3.5,0.014254682083167818,0.0065668643264152745
exact,0.1,49,20262150,hcrd_adaptive_guided,pilot-calibrated,0.054061801959806484,0.024905256858081065
exact,0.1,49,20262150,emd_residue,default,0.05596479915805691,0.025781931928177175
exact,0.1,49,20262150,vmd_low_mode,K=5;alpha=2000,0.07221940520170475,0.03327012366371983
exact,0.1,49,20262150,l1_trend_oracle,lambda=300,0.04793868738398213,0.022084452967827024
exact,0.1,49,20262150,gaussian_oracle,sigma=32,0.09494208895350867,0.04373803732601995
exact,0.1,50,20262151,hcrd_centered,none,0.5687421473657769,0.5156997030460525
exact,0.1,50,20262151,hcrd_thresholded,z=3.5,0.006211012570668238,0.005631756593289618
exact,0.1,50,20262151,hcrd_adaptive_guided,pilot-calibrated,0.031713519754805755,0.02875583038086367
exact,0.1,50,20262151,emd_residue,default,0.002686970935885377,0.0024363766957441477
exact,0.1,50,20262151,vmd_low_mode,K=5;alpha=2000,0.020099249600789206,0.01822473874774977
exact,0.1,50,20262151,l1_trend_oracle,lambda=300,0.02825101322330727,0.025616246654988684
exact,0.1,50,20262151,gaussian_oracle,sigma=64,0.006847180059630128,0.006208593366623045
exact,0.1,51,20262152,hcrd_centered,none,0.7202415442600164,0.06960823609370853
exact,0.1,51,20262152,hcrd_thresholded,z=3.5,0.014034686906607554,0.0013563919041911505
exact,0.1,51,20262152,hcrd_adaptive_guided,pilot-calibrated,0.005239803357239935,0.0005064043751462503
exact,0.1,51,20262152,emd_residue,default,0.22520042947277996,0.021764649356975526
exact,0.1,51,20262152,vmd_low_mode,K=5;alpha=2000,0.013589229040100266,0.0013133403243583094
exact,0.1,51,20262152,l1_trend_oracle,lambda=300,0.034071674769866146,0.003292880284940481
exact,0.1,51,20262152,gaussian_oracle,sigma=32,0.026391083754920094,0.00255058431913797
exact,0.1,52,20262153,hcrd_centered,none,0.5136828274564877,0.46064300962176585
exact,0.1,52,20262153,hcrd_thresholded,z=3.5,0.004789418770052429,0.0042948920202375415
exact,0.1,52,20262153,hcrd_adaptive_guided,pilot-calibrated,0.03733424322399972,0.033479332462424995
exact,0.1,52,20262153,emd_residue,default,0.010032757007709182,0.00899683449750224
exact,0.1,52,20262153,vmd_low_mode,K=5;alpha=2000,0.037969366265008624,0.03404887649514868
exact,0.1,52,20262153,l1_trend_oracle,lambda=300,0.020107771534956034,0.01803156325570104
exact,0.1,52,20262153,gaussian_oracle,sigma=32,0.04876619375950387,0.04373088812878189
exact,0.1,53,20262154,hcrd_centered,none,0.7587349180057799,0.6613217282543006
exact,0.1,53,20262154,hcrd_thresholded,z=3.5,0.002282926908669947,0.001989824288946665
exact,0.1,53,20262154,hcrd_adaptive_guided,pilot-calibrated,0.051645321949931225,0.04501463259124461
exact,0.1,53,20262154,emd_residue,default,0.07029731902230338,0.06127191909087733
exact,0.1,53,20262154,vmd_low_mode,K=5;alpha=2000,0.05569324962069143,0.04854285102372638
exact,0.1,53,20262154,l1_trend_oracle,lambda=300,0.04291916556472321,0.03740881838033319
exact,0.1,53,20262154,gaussian_oracle,sigma=32,0.06234894421211384,0.05434402788467947
exact,0.1,54,20262155,hcrd_centered,none,0.5123377795637192,0.08807681009911238
exact,0.1,54,20262155,hcrd_thresholded,z=3.5,0.0018486717676581255,0.00031780813110106527
exact,0.1,54,20262155,hcrd_adaptive_guided,pilot-calibrated,0.02775193122737295,0.004770879045223636
exact,0.1,54,20262155,emd_residue,default,0.048293511516300035,0.008302215086427069
exact,0.1,54,20262155,vmd_low_mode,K=5;alpha=2000,0.07729627758452348,0.013288127157005105
exact,0.1,54,20262155,l1_trend_oracle,lambda=300,0.021264078041967255,0.003655541789695654
exact,0.1,54,20262155,gaussian_oracle,sigma=16,0.13054371394271502,0.022441979415135784
exact,0.1,55,20262156,hcrd_centered,none,0.9677705653818992,0.20494522435365006
exact,0.1,55,20262156,hcrd_thresholded,z=3.5,0.010803538383931416,0.0022878703662932323
exact,0.1,55,20262156,hcrd_adaptive_guided,pilot-calibrated,0.023606836896436983,0.004999230868435329
exact,0.1,55,20262156,emd_residue,default,0.054478249186829156,0.011536884258907821
exact,0.1,55,20262156,vmd_low_mode,K=5;alpha=2000,0.017653732053217505,0.003738539077077778
exact,0.1,55,20262156,l1_trend_oracle,lambda=300,0.05806691714605563,0.012296858147702622
exact,0.1,55,20262156,gaussian_oracle,sigma=32,0.002270297141770897,0.00048078188541111157
exact,0.1,56,20262157,hcrd_centered,none,0.5790740473375906,0.17421912414641175
exact,0.1,56,20262157,hcrd_thresholded,z=3.5,0.00695095505307029,0.002091251208536711
exact,0.1,56,20262157,hcrd_adaptive_guided,pilot-calibrated,0.013800755571272723,0.004152069254770361
exact,0.1,56,20262157,emd_residue,default,0.024388656277413382,0.00733752506314925
exact,0.1,56,20262157,vmd_low_mode,K=5;alpha=2000,0.008881275657400324,0.00267200381963084
exact,0.1,56,20262157,l1_trend_oracle,lambda=300,0.02419066916041677,0.007277959033081055
exact,0.1,56,20262157,gaussian_oracle,sigma=32,0.0018835585502377475,0.0005666838678225175
exact,0.1,57,20262158,hcrd_centered,none,1.0481269936001616,0.33848020979358323
exact,0.1,57,20262158,hcrd_thresholded,z=3.5,0.012490651062297372,0.004033707955085535
exact,0.1,57,20262158,hcrd_adaptive_guided,pilot-calibrated,0.04528836945103835,0.014625343003850294
exact,0.1,57,20262158,emd_residue,default,0.08293119444696191,0.026781647897858113
exact,0.1,57,20262158,vmd_low_mode,K=5;alpha=2000,0.09908863944313237,0.03199950356365576
exact,0.1,57,20262158,l1_trend_oracle,lambda=300,0.0739992721602324,0.023897189289376265
exact,0.1,57,20262158,gaussian_oracle,sigma=32,0.13353018261393607,0.04312199237393402
exact,0.1,58,20262159,hcrd_centered,none,0.9206294567967795,0.624286076643465
exact,0.1,58,20262159,hcrd_thresholded,z=3.5,0.02265527986533573,0.015362723490947512
exact,0.1,58,20262159,hcrd_adaptive_guided,pilot-calibrated,0.04219217121922474,0.028610843201960945
exact,0.1,58,20262159,emd_residue,default,0.0032764202793210996,0.0022217663648622134
exact,0.1,58,20262159,vmd_low_mode,K=5;alpha=2000,0.02905754066921111,0.01970414690445215
exact,0.1,58,20262159,l1_trend_oracle,lambda=300,0.049077888233463936,0.033280102074746964
exact,0.1,58,20262159,gaussian_oracle,sigma=64,0.004556643137995385,0.003089895556004826
exact,0.1,59,20262160,hcrd_centered,none,0.5289169118869065,0.24979838300072224
exact,0.1,59,20262160,hcrd_thresholded,z=3.5,0.0008897725305522516,0.0004202243005947555
exact,0.1,59,20262160,hcrd_adaptive_guided,pilot-calibrated,0.030055168922567165,0.014194540633777557
exact,0.1,59,20262160,emd_residue,default,0.027669699441807062,0.013067924324865015
exact,0.1,59,20262160,vmd_low_mode,K=5;alpha=2000,0.052238497347793955,0.024671346055685616
exact,0.1,59,20262160,l1_trend_oracle,lambda=300,0.02220551281315036,0.01048728272771286
exact,0.1,59,20262160,gaussian_oracle,sigma=32,0.07646479625042887,0.03611301138338524
exact,0.1,60,20262161,hcrd_centered,none,1.0066756641225254,0.4554343396650862
exact,0.1,60,20262161,hcrd_thresholded,z=3.5,0.006727782763496527,0.0030437442857764894
exact,0.1,60,20262161,hcrd_adaptive_guided,pilot-calibrated,0.02855689999396263,0.012919546339653346
exact,0.1,60,20262161,emd_residue,default,0.12329442436117057,0.055780145229061724
exact,0.1,60,20262161,vmd_low_mode,K=5;alpha=2000,0.028245444719812055,0.012778639558876422
exact,0.1,60,20262161,l1_trend_oracle,lambda=300,0.059899215651091554,0.027099254207451597
exact,0.1,60,20262161,gaussian_oracle,sigma=32,0.009048039534776056,0.004093461337794666
exact,0.1,61,20262162,hcrd_centered,none,0.6715064320271285,0.9709627503204699
exact,0.1,61,20262162,hcrd_thresholded,z=3.5,0.007313961665929731,0.010575601358651942
exact,0.1,61,20262162,hcrd_adaptive_guided,pilot-calibrated,0.04189413342653417,0.06057669900692328
exact,0.1,61,20262162,emd_residue,default,0.0018942416063908547,0.002738973079320296
exact,0.1,61,20262162,vmd_low_mode,K=5;alpha=2000,0.02833722000220885,0.04097411991530912
exact,0.1,61,20262162,l1_trend_oracle,lambda=300,0.03088901552038036,0.044663881139337364
exact,0.1,61,20262162,gaussian_oracle,sigma=64,0.006660115137879346,0.009630173894544429
exact,0.1,62,20262163,hcrd_centered,none,0.8446088725713349,0.27451819866821925
exact,0.1,62,20262163,hcrd_thresholded,z=3.5,0.0003701164608423426,0.00012029675205586364
exact,0.1,62,20262163,hcrd_adaptive_guided,pilot-calibrated,0.024472579866463937,0.00795417708702604
exact,0.1,62,20262163,emd_residue,default,0.15201707291666694,0.04940920511153421
exact,0.1,62,20262163,vmd_low_mode,K=5;alpha=2000,0.022583638812765143,0.007340225810533804
exact,0.1,62,20262163,l1_trend_oracle,lambda=300,0.0529936690930476,0.01722421709347414
exact,0.1,62,20262163,gaussian_oracle,sigma=32,0.004024166941998548,0.0013079510480329879
exact,0.1,63,20262164,hcrd_centered,none,1.2082902869524057,0.6621901792217224
exact,0.1,63,20262164,hcrd_thresholded,z=3.5,0.4117639020183203,0.22566266982272576
exact,0.1,63,20262164,hcrd_adaptive_guided,pilot-calibrated,0.06475960297590834,0.03549078691107073
exact,0.1,63,20262164,emd_residue,default,0.012904401734176918,0.007072115193987579
exact,0.1,63,20262164,vmd_low_mode,K=5;alpha=2000,0.08128183115256239,0.04454561202684334
exact,0.1,63,20262164,l1_trend_oracle,lambda=300,0.08015337284407467,0.04392717288385687
exact,0.1,63,20262164,gaussian_oracle,sigma=32,0.09310740574521675,0.051026487892079926
exact,0.1,64,20262165,hcrd_centered,none,0.9189134644209563,0.7056370841083298
exact,0.1,64,20262165,hcrd_thresholded,z=3.5,0.005832914527528399,0.004479116868367861
exact,0.1,64,20262165,hcrd_adaptive_guided,pilot-calibrated,0.043403471048965137,0.03332968765505184
exact,0.1,64,20262165,emd_residue,default,0.0641001170248309,0.0492227194613004
exact,0.1,64,20262165,vmd_low_mode,K=5;alpha=2000,0.037016546152265455,0.02842514415337837
exact,0.1,64,20262165,l1_trend_oracle,lambda=300,0.05722567319273727,0.043943808346855295
exact,0.1,64,20262165,gaussian_oracle,sigma=64,0.0017828979705375794,0.0013690940158174324
exact,0.1,65,20262166,hcrd_centered,none,1.0132557475276553,0.20830207079454288
exact,0.1,65,20262166,hcrd_thresholded,z=3.5,0.003633185731942607,0.0007468994016480289
exact,0.1,65,20262166,hcrd_adaptive_guided,pilot-calibrated,0.020040671532778328,0.004119901012727327
exact,0.1,65,20262166,emd_residue,default,0.07195198020783185,0.01479167180805976
exact,0.1,65,20262166,vmd_low_mode,K=5;alpha=2000,0.018549709222153928,0.003813393462646835
exact,0.1,65,20262166,l1_trend_oracle,lambda=300,0.06353615606522525,0.013061571978253647
exact,0.1,65,20262166,gaussian_oracle,sigma=32,0.002237160480501888,0.0004599087268197696
exact,0.1,66,20262167,hcrd_centered,none,0.9899814565514364,0.5167595863730274
exact,0.1,66,20262167,hcrd_thresholded,z=3.5,0.004725314775481411,0.0024665630782279785
exact,0.1,66,20262167,hcrd_adaptive_guided,pilot-calibrated,0.04751780861532291,0.024803780881860516
exact,0.1,66,20262167,emd_residue,default,0.017662412261854298,0.009219587694682735
exact,0.1,66,20262167,vmd_low_mode,K=5;alpha=2000,0.0763417589143047,0.03984957041212595
exact,0.1,66,20262167,l1_trend_oracle,lambda=300,0.06256963714647801,0.03266067217456455
exact,0.1,66,20262167,gaussian_oracle,sigma=32,0.09401449623056113,0.04907454767325643
exact,0.1,67,20262168,hcrd_centered,none,1.0416635255431954,1.0288882804243447
exact,0.1,67,20262168,hcrd_thresholded,z=3.5,0.00039298716698302465,0.0003881674653580178
exact,0.1,67,20262168,hcrd_adaptive_guided,pilot-calibrated,0.07229879940785523,0.07141210724518944
exact,0.1,67,20262168,emd_residue,default,0.0006733427879108336,0.0006650847286108448
exact,0.1,67,20262168,vmd_low_mode,K=5;alpha=2000,0.05028853018714977,0.04967177795953141
exact,0.1,67,20262168,l1_trend_oracle,lambda=300,0.06601107892130272,0.06520150107480983
exact,0.1,67,20262168,gaussian_oracle,sigma=64,0.02357216939273793,0.023283073888680356
exact,0.1,68,20262169,hcrd_centered,none,1.1345315684549038,0.9034138197890347
exact,0.1,68,20262169,hcrd_thresholded,z=3.5,0.004129023416134168,0.00328789160221275
exact,0.1,68,20262169,hcrd_adaptive_guided,pilot-calibrated,0.07287213923948992,0.058027206555568665
exact,0.1,68,20262169,emd_residue,default,0.05766367489325224,0.04591688961932728
exact,0.1,68,20262169,vmd_low_mode,K=5;alpha=2000,0.06313123613922088,0.050270642769517704
exact,0.1,68,20262169,l1_trend_oracle,lambda=300,0.08238363889354265,0.06560109914111589
exact,0.1,68,20262169,gaussian_oracle,sigma=32,0.07069395793790971,0.05629274702657245
exact,0.1,69,20262170,hcrd_centered,none,0.581185494835164,0.4960906079867246
exact,0.1,69,20262170,hcrd_thresholded,z=3.5,0.001168169370879096,0.0009971306210855165
exact,0.1,69,20262170,hcrd_adaptive_guided,pilot-calibrated,0.029020770032845578,0.0247716633979665
exact,0.1,69,20262170,emd_residue,default,0.005295058659169019,0.004519777064115393
exact,0.1,69,20262170,vmd_low_mode,K=5;alpha=2000,0.016893714375574437,0.014420203377769709
exact,0.1,69,20262170,l1_trend_oracle,lambda=300,0.025592690438852678,0.02184550969123444
exact,0.1,69,20262170,gaussian_oracle,sigma=32,0.005941892913273804,0.005071904399083538
exact,0.1,70,20262171,hcrd_centered,none,1.1806920995055628,0.9975647056350972
exact,0.1,70,20262171,hcrd_thresholded,z=3.5,0.005213270047781251,0.0044046828150954955
exact,0.1,70,20262171,hcrd_adaptive_guided,pilot-calibrated,0.07978098605181076,0.06740681664540725
exact,0.1,70,20262171,emd_residue,default,0.007216399328160087,0.006097123267408985
exact,0.1,70,20262171,vmd_low_mode,K=5;alpha=2000,0.0577426983968897,0.0487867056559381
exact,0.1,70,20262171,l1_trend_oracle,lambda=300,0.08243211230416894,0.06964674861466721
exact,0.1,70,20262171,gaussian_oracle,sigma=64,0.019820214314711416,0.016746064674066603
exact,0.1,71,20262172,hcrd_centered,none,0.5177498283100455,0.41644357868319026
exact,0.1,71,20262172,hcrd_thresholded,z=3.5,0.0025491329090324144,0.0020503532268500288
exact,0.1,71,20262172,hcrd_adaptive_guided,pilot-calibrated,0.036436688225971105,0.029307252287683022
exact,0.1,71,20262172,emd_residue,default,0.12931415368810353,0.10401171761280342
exact,0.1,71,20262172,vmd_low_mode,K=5;alpha=2000,0.0421823643561143,0.03392869260259619
exact,0.1,71,20262172,l1_trend_oracle,lambda=300,0.021248538989659293,0.01709091367065419
exact,0.1,71,20262172,gaussian_oracle,sigma=32,0.05380555972906403,0.04327761907668957
exact,0.1,72,20262173,hcrd_centered,none,1.1330710937411113,0.15121049167844697
exact,0.1,72,20262173,hcrd_thresholded,z=3.5,7.842526655069687e-05,1.046600092496373e-05
exact,0.1,72,20262173,hcrd_adaptive_guided,pilot-calibrated,0.051752093889559245,0.00690641532173567
exact,0.1,72,20262173,emd_residue,default,0.1054516427059116,0.014072722205994322
exact,0.1,72,20262173,vmd_low_mode,K=5;alpha=2000,0.14402784444454875,0.019220789669904984
exact,0.1,72,20262173,l1_trend_oracle,lambda=300,0.08308283286130913,0.01108756200417838
exact,0.1,72,20262173,gaussian_oracle,sigma=32,0.23631952037839296,0.03153728929016013
exact,0.1,73,20262174,hcrd_centered,none,0.7711614359576655,0.16612922684597298
exact,0.1,73,20262174,hcrd_thresholded,z=3.5,0.005465354191404541,0.0011773865029050523
exact,0.1,73,20262174,hcrd_adaptive_guided,pilot-calibrated,0.01242927477966384,0.0026776051201749407
exact,0.1,73,20262174,emd_residue,default,0.08780023009310269,0.018914566603232503
exact,0.1,73,20262174,vmd_low_mode,K=5;alpha=2000,0.013784834497319121,0.0029696296916033025
exact,0.1,73,20262174,l1_trend_oracle,lambda=300,0.04038311734621386,0.00869962597912508
exact,0.1,73,20262174,gaussian_oracle,sigma=32,0.003258695359519177,0.0007020119463458234
exact,0.1,74,20262175,hcrd_centered,none,0.6327767953332165,0.180122481199803
exact,0.1,74,20262175,hcrd_thresholded,z=3.5,0.0077286768403383825,0.002199999208473072
exact,0.1,74,20262175,hcrd_adaptive_guided,pilot-calibrated,0.03385087495580222,0.009635788848123869
exact,0.1,74,20262175,emd_residue,default,0.09997197701625907,0.028457428722770683
exact,0.1,74,20262175,vmd_low_mode,K=5;alpha=2000,0.07230699514982637,0.020582479431203584
exact,0.1,74,20262175,l1_trend_oracle,lambda=300,0.030387984794968095,0.008650063119095884
exact,0.1,74,20262175,gaussian_oracle,sigma=32,0.1129619109127298,0.03215506609081232
exact,0.1,75,20262176,hcrd_centered,none,0.7322763157864092,0.5138983030480544
exact,0.1,75,20262176,hcrd_thresholded,z=3.5,0.005513587427970217,0.003869336153386444
exact,0.1,75,20262176,hcrd_adaptive_guided,pilot-calibrated,0.041306548788472716,0.028988190481582375
exact,0.1,75,20262176,emd_residue,default,0.03838343846839704,0.026936804412246083
exact,0.1,75,20262176,vmd_low_mode,K=5;alpha=2000,0.052710306886854554,0.03699114211171306
exact,0.1,75,20262176,l1_trend_oracle,lambda=300,0.035407447498170826,0.0248483076569698
exact,0.1,75,20262176,gaussian_oracle,sigma=32,0.064415603811109,0.045205708247978114
exact,0.1,76,20262177,hcrd_centered,none,0.9293666665641467,1.0083597781088742
exact,0.1,76,20262177,hcrd_thresholded,z=3.5,0.011458470860809991,0.012432403216471362
exact,0.1,76,20262177,hcrd_adaptive_guided,pilot-calibrated,0.06312859446910883,0.06849431747593457
exact,0.1,76,20262177,emd_residue,default,0.0014418887215866582,0.0015644445229911386
exact,0.1,76,20262177,vmd_low_mode,K=5;alpha=2000,0.051290597618006126,0.05565012980761393
exact,0.1,76,20262177,l1_trend_oracle,lambda=300,0.05686505871953277,0.06169840177780728
exact,0.1,76,20262177,gaussian_oracle,sigma=32,0.04584140929172983,0.04973777838675718
exact,0.1,77,20262178,hcrd_centered,none,0.6043681688874989,0.76203171623774
exact,0.1,77,20262178,hcrd_thresholded,z=3.5,0.01660181363948395,0.020932784338465113
exact,0.1,77,20262178,hcrd_adaptive_guided,pilot-calibrated,0.04732281075439978,0.05966807080980099
exact,0.1,77,20262178,emd_residue,default,0.027488736176463614,0.03465981480182204
exact,0.1,77,20262178,vmd_low_mode,K=5;alpha=2000,0.03855107865945993,0.04860802759973419
exact,0.1,77,20262178,l1_trend_oracle,lambda=300,0.026587513723683023,0.03352348743092734
exact,0.1,77,20262178,gaussian_oracle,sigma=32,0.041573085275104844,0.05241839519742012
exact,0.1,78,20262179,hcrd_centered,none,0.8306027367970419,0.27112018770170254
exact,0.1,78,20262179,hcrd_thresholded,z=3.5,0.02055766630224669,0.006710305781157087
exact,0.1,78,20262179,hcrd_adaptive_guided,pilot-calibrated,0.021370620408151124,0.006975665212352334
exact,0.1,78,20262179,emd_residue,default,0.08915465140111059,0.029101307702836653
exact,0.1,78,20262179,vmd_low_mode,K=5;alpha=2000,0.016964150564054533,0.00553733268790114
exact,0.1,78,20262179,l1_trend_oracle,lambda=300,0.04390879101882186,0.014332434911885798
exact,0.1,78,20262179,gaussian_oracle,sigma=32,0.002225784398559707,0.000726526722327046
exact,0.1,79,20262180,hcrd_centered,none,0.5889220528575314,0.2025312465468196
exact,0.1,79,20262180,hcrd_thresholded,z=3.5,0.0015382722010286714,0.0005290142980569019
exact,0.1,79,20262180,hcrd_adaptive_guided,pilot-calibrated,0.01453133368680028,0.004997349159019212
exact,0.1,79,20262180,emd_residue,default,0.04865014363497175,0.016730863086657534
exact,0.1,79,20262180,vmd_low_mode,K=5;alpha=2000,0.010456642859909385,0.0035960563929241644
exact,0.1,79,20262180,l1_trend_oracle,lambda=300,0.024661669905282884,0.008481188170162532
exact,0.1,79,20262180,gaussian_oracle,sigma=32,0.00142035490860884,0.0004884623504649654
exact,0.1,80,20262181,hcrd_centered,none,0.8267536201630336,0.3764013794739342
exact,0.1,80,20262181,hcrd_thresholded,z=3.5,0.00022530176227024884,0.0001025745664103738
exact,0.1,80,20262181,hcrd_adaptive_guided,pilot-calibrated,0.04272327924014571,0.01945089909430308
exact,0.1,80,20262181,emd_residue,default,0.025493384928529785,0.011606535514977678
exact,0.1,80,20262181,vmd_low_mode,K=5;alpha=2000,0.0728393686689991,0.03316204269128594
exact,0.1,80,20262181,l1_trend_oracle,lambda=300,0.04741847247350321,0.021588509582883633
exact,0.1,80,20262181,gaussian_oracle,sigma=32,0.09677304646391932,0.04405848041854519
exact,0.1,81,20262182,hcrd_centered,none,0.7245900624871571,0.45239714175449397
exact,0.1,81,20262182,hcrd_thresholded,z=3.5,0.015727428667991872,0.009819405681779305
exact,0.1,81,20262182,hcrd_adaptive_guided,pilot-calibrated,0.05559547545618793,0.034710984172940315
exact,0.1,81,20262182,emd_residue,default,0.09911942565814116,0.06188512261149718
exact,0.1,81,20262182,vmd_low_mode,K=5;alpha=2000,0.06154945752541755,0.03842834742372976
exact,0.1,81,20262182,l1_trend_oracle,lambda=300,0.04229269742453476,0.026405406894862427
exact,0.1,81,20262182,gaussian_oracle,sigma=32,0.07807000687730012,0.04874293727795952
exact,0.1,82,20262183,hcrd_centered,none,1.1021667286740553,0.3347527986322931
exact,0.1,82,20262183,hcrd_thresholded,z=3.5,0.0020843054594507603,0.0006330503975520104
exact,0.1,82,20262183,hcrd_adaptive_guided,pilot-calibrated,0.06117394105159517,0.018579900334157542
exact,0.1,82,20262183,emd_residue,default,0.03098053258725778,0.009409483807572339
exact,0.1,82,20262183,vmd_low_mode,K=5;alpha=2000,0.1073491568748596,0.03260435082984939
exact,0.1,82,20262183,l1_trend_oracle,lambda=300,0.07627442434647656,0.02316625638370278
exact,0.1,82,20262183,gaussian_oracle,sigma=32,0.1384735721469598,0.04205753504151909
exact,0.1,83,20262184,hcrd_centered,none,0.9053778862770271,0.3210031695944085
exact,0.1,83,20262184,hcrd_thresholded,z=3.5,0.005972506759113866,0.002117561770790763
exact,0.1,83,20262184,hcrd_adaptive_guided,pilot-calibrated,0.02524786400536545,0.008951670340146824
exact,0.1,83,20262184,emd_residue,default,0.09687042719935711,0.034345564037162025
exact,0.1,83,20262184,vmd_low_mode,K=5;alpha=2000,0.024028515218627096,0.008519348288419194
exact,0.1,83,20262184,l1_trend_oracle,lambda=300,0.05663591346092469,0.02008035319770186
exact,0.1,83,20262184,gaussian_oracle,sigma=32,0.004731682245950746,0.0016776254661018208
exact,0.1,84,20262185,hcrd_centered,none,0.6924235108565975,0.9117561970405811
exact,0.1,84,20262185,hcrd_thresholded,z=3.5,0.004053018722204886,0.005336856531807051
exact,0.1,84,20262185,hcrd_adaptive_guided,pilot-calibrated,0.05487299416458786,0.07225461252440939
exact,0.1,84,20262185,emd_residue,default,0.0033555661942835263,0.004418478321790411
exact,0.1,84,20262185,vmd_low_mode,K=5;alpha=2000,0.041536086980053614,0.05469309477667867
exact,0.1,84,20262185,l1_trend_oracle,lambda=300,0.035526481045290756,0.046779880729377686
exact,0.1,84,20262185,gaussian_oracle,sigma=32,0.04013201853664229,0.0528442723662933
exact,0.1,85,20262186,hcrd_centered,none,1.037938432995779,0.257042636927241
exact,0.1,85,20262186,hcrd_thresholded,z=3.5,0.004604396767486681,0.0011402663673972019
exact,0.1,85,20262186,hcrd_adaptive_guided,pilot-calibrated,0.02389196365647206,0.00591677997885098
exact,0.1,85,20262186,emd_residue,default,0.0941698317569562,0.023320903344852918
