noise_sigma,regularization,latent_index,knot_jaccard,guide_l2_ratio,hcrd_baseline_l2_ratio
0.05,0.001,3,0.5402298850574713,0.5600905697203175,1.1876018337863343
0.05,0.001,4,0.5882352941176471,0.47151311685014713,0.9370234523291437
0.05,0.001,4,0.6907216494845361,0.49776701688591796,0.5073101985902377
0.05,0.001,4,0.65625,0.5355172279194658,0.4882111837174642
0.05,0.001,4,0.48514851485148514,0.534967149767357,0.7805661360971621
0.05,0.001,4,0.6,0.5075208439591036,0.9013915263156856
0.05,0.001,4,0.5825242718446602,0.560838240938861,0.8799871889898414
0.05,0.001,4,0.5247524752475248,0.50316758323081,1.1190980971793383
0.05,0.001,4,0.5865384615384616,0.5081393237904342,0.5033133924744279
0.05,0.001,4,0.5445544554455446,0.5072043621126916,0.8428948278658099
0.05,0.001,4,0.5408163265306123,0.5594274899157455,0.765037727028871
0.05,0.001,5,0.5463917525773195,0.5444833334923886,0.927832101171211
0.05,0.001,5,0.5760869565217391,0.4827330724213113,1.036542375089183
0.05,0.001,5,0.6067415730337079,0.524746807789751,1.1127799295234735
0.05,0.001,5,0.5806451612903226,0.5124264705097441,1.1297729853436245
0.05,0.001,5,0.5544554455445545,0.5110922937681678,0.77743111428357
0.05,0.001,5,0.6145833333333334,0.5180647061955479,0.7288345007622715
0.05,0.001,5,0.5588235294117647,0.4817474280628799,1.1061320010982274
0.05,0.001,5,0.5306122448979592,0.5415442327635958,0.9714466880250219
0.05,0.001,5,0.54,0.5690291418839537,1.083867377152115
0.05,0.001,5,0.5510204081632653,0.5378018024214328,1.2331350032483623
0.05,0.001,6,0.5392156862745098,0.5640421464078584,0.5341118483740879
0.05,0.001,6,0.5463917525773195,0.5446438348606204,0.9205898516107108
0.05,0.001,6,0.5196078431372549,0.5212640842029159,0.5760421755082203
0.05,0.001,6,0.5959595959595959,0.500728105194812,0.8015703281662336
0.05,0.001,6,0.55,0.5026569885926485,0.8440263721930783
0.05,0.001,6,0.6161616161616161,0.5218690897355661,0.5273094078940839
0.05,0.001,6,0.5825242718446602,0.517192120963964,0.6193740133496044
0.05,0.001,6,0.5454545454545454,0.5370577742331667,0.9585461928466029
0.05,0.001,6,0.6082474226804123,0.5130129104291745,0.8714791965198817
0.05,0.001,6,0.5784313725490197,0.5048517299620283,0.6995197176840796
0.05,0.001,7,0.6082474226804123,0.5838196086204839,1.2226298515894953
0.05,0.001,7,0.6736842105263158,0.48758149727942923,0.5415508318911146
0.05,0.001,7,0.5979381443298969,0.5533920029039556,0.9138511504071594
0.05,0.001,7,0.6138613861386139,0.501862546341879,0.5095410854656066
0.05,0.001,7,0.5656565656565656,0.5604940167330322,1.156828428067234
0.05,0.001,7,0.5252525252525253,0.5452651924607442,0.7291110838717307
0.05,0.001,7,0.6060606060606061,0.537456374165711,1.2682890957019868
0.05,0.001,7,0.5555555555555556,0.5390769135096793,0.9730341831046133
0.05,0.001,7,0.5728155339805825,0.49444297861296127,0.5378899214810401
0.05,0.001,7,0.5959595959595959,0.5354274090072051,1.1405668667289868
0.05,0.003,0,0.36363636363636365,0.477497301403219,2.3626153698889207
0.05,0.003,0,0.35,0.4164512667373796,3.5549950585916896
0.05,0.003,0,0.40625,0.4643809166408712,1.9611125992760783
0.05,0.003,0,0.3770491803278688,0.5088635983832624,2.002257072733687
0.05,0.003,0,0.3,0.4500767413576214,3.7995167752645402
0.05,0.003,0,0.4084507042253521,0.42720768850585744,1.6709683300287277
0.05,0.003,0,0.36231884057971014,0.4584693565693159,2.8010132662508287
0.05,0.003,0,0.3188405797101449,0.4691185600405387,3.7193863476266795
0.05,0.003,0,0.4406779661016949,0.46126671409363823,3.690203832513801
0.05,0.003,0,0.34285714285714286,0.5075502059448236,2.4217790904461385
0.05,0.003,1,0.2786885245901639,0.4168265803157812,4.18374084692439
0.05,0.003,1,0.5,0.47004932627650775,2.2804291133430032
0.05,0.003,1,0.3137254901960784,0.43834300231661477,4.015618663905117
0.05,0.003,1,0.3620689655172414,0.39976593767818314,2.863526125338049
0.05,0.003,1,0.33962264150943394,0.4677299675635307,5.159601044378191
0.05,0.003,1,0.22950819672131148,0.46426788484304693,6.943866201823303
0.05,0.003,1,0.38095238095238093,0.37477840617186275,4.8214615097033855
0.05,0.003,1,0.2765957446808511,0.5268977834819507,4.005306240237876
0.05,0.003,1,0.3090909090909091,0.44659481799845935,3.3046601114440506
0.05,0.003,1,0.3333333333333333,0.4433994223251448,3.81863845526521
0.05,0.003,2,0.33783783783783783,0.4622100525835407,4.907976691435701
0.05,0.003,2,0.3283582089552239,0.42631873513030505,5.344561651261242
0.05,0.003,2,0.29850746268656714,0.46740312354318253,4.308000735115192
0.05,0.003,2,0.373134328358209,0.4956265497782567,3.4396287056435364
0.05,0.003,2,0.42857142857142855,0.43043439129740846,1.5340682956563332
0.05,0.003,2,0.30666666666666664,0.40886961490231455,2.697233116253746
0.05,0.003,2,0.37333333333333335,0.47903846402826766,2.7544277421840597
0.05,0.003,2,0.375,0.393998885980875,2.8379334926963122
0.05,0.003,2,0.36764705882352944,0.4498629808686148,3.5171413665181226
0.05,0.003,2,0.3787878787878788,0.44775222033413503,3.918637617489817
0.05,0.003,3,0.35714285714285715,0.44671883682000013,3.466951655571478
0.05,0.003,3,0.32786885245901637,0.4353656024362566,2.9625093761684145
0.05,0.003,3,0.2727272727272727,0.5020370014679744,7.078560117148292
0.05,0.003,3,0.36363636363636365,0.44345219247389084,6.202942275593841
0.05,0.003,3,0.3050847457627119,0.4241299624810296,3.4304313443306267
0.05,0.003,3,0.40425531914893614,0.46164627070907954,5.712787421697773
0.05,0.003,3,0.36538461538461536,0.43555093168224285,5.142836647349303
0.05,0.003,3,0.2909090909090909,0.5210260158996177,6.813478523399434
0.05,0.003,3,0.35714285714285715,0.41499743250605714,6.835924332906707
0.05,0.003,3,0.3829787234042553,0.499142391292905,2.4839594665005205
0.05,0.003,4,0.4166666666666667,0.38459232676209915,4.642686193961983
0.05,0.003,4,0.3333333333333333,0.42415142927737964,4.946473678779468
0.05,0.003,4,0.36065573770491804,0.4537652455310592,2.4873308855371206
0.05,0.003,4,0.3125,0.44625285274236737,4.61035307344238
0.05,0.003,4,0.26229508196721313,0.4375781631818706,4.475860011930725
0.05,0.003,4,0.3103448275862069,0.4753905379299903,3.1998602001954626
0.05,0.003,4,0.3050847457627119,0.4290421293248873,2.521968541869001
0.05,0.003,4,0.3392857142857143,0.433032870364281,4.6490885640024775
0.05,0.003,4,0.38181818181818183,0.43811474993585475,6.075045909266547
0.05,0.003,4,0.41509433962264153,0.49145245868789506,3.06793725644297
0.05,0.003,5,0.3333333333333333,0.4718144507914964,3.844928371734827
0.05,0.003,5,0.43859649122807015,0.4079767326423797,2.6810374495858404
0.05,0.003,5,0.32786885245901637,0.4547822430117876,4.095136169127021
0.05,0.003,5,0.3492063492063492,0.4420737226449024,1.5936361973391893
0.05,0.003,5,0.29411764705882354,0.4416881642015422,2.603434836285882
0.05,0.003,5,0.359375,0.4575133120950002,1.967494374997941
0.05,0.003,5,0.421875,0.4177447439918702,3.9773546140114737
0.05,0.003,5,0.3076923076923077,0.4717530832340045,2.655944044440258
0.05,0.003,5,0.3283582089552239,0.487750101613117,3.1550499613166094
0.05,0.003,5,0.31343283582089554,0.4639495958887866,4.018961696899387
0.05,0.003,6,0.3103448275862069,0.5059466921513458,2.6802122260927024
0.05,0.003,6,0.2542372881355932,0.48635015895376366,6.197242279764097
0.05,0.003,6,0.23333333333333334,0.4491560231721142,2.8122091795455253
0.05,0.003,6,0.27586206896551724,0.4231872851702969,3.253843718034743
0.05,0.003,6,0.25,0.43527467499974515,7.2147784272462445
0.05,0.003,6,0.34615384615384615,0.4670255644023766,3.61191763471831
0.05,0.003,6,0.2727272727272727,0.4489024984172975,3.999040149391922
0.05,0.003,6,0.36,0.47835991860599775,4.743505166242312
0.05,0.003,6,0.3877551020408163,0.4430247741999369,5.945030756011476
0.05,0.003,6,0.2830188679245283,0.43252080493168094,3.1505209558686906
0.05,0.003,7,0.2786885245901639,0.4999308392947219,3.0347185734570967
0.05,0.003,7,0.21428571428571427,0.41680467520761805,2.6732508648670876
0.05,0.003,7,0.29310344827586204,0.4639951118901485,2.7954527732357852
0.05,0.003,7,0.3090909090909091,0.42484522589033974,3.4429235866159176
0.05,0.003,7,0.22033898305084745,0.4897301435308303,2.8253627248853608
0.05,0.003,7,0.31666666666666665,0.4704358317371674,2.1505491233255447
0.05,0.003,7,0.26666666666666666,0.47258902362771704,3.239490375504618
0.05,0.003,7,0.3018867924528302,0.4742528756865354,2.7482800427598106
0.05,0.003,7,0.3469387755102041,0.4314889683949496,4.373229264133866
0.05,0.003,7,0.32727272727272727,0.4664038364792576,4.541009753516575
0.05,0.01,0,0.3333333333333333,0.40782081374290075,3.1642948555576256
0.05,0.01,0,0.5294117647058824,0.3464546529069181,4.307674365878932
0.05,0.01,0,0.5,0.3956986280300244,5.819295690422046
0.05,0.01,0,0.5,0.4431319741257468,3.7319981712643373
0.05,0.01,0,0.391304347826087,0.3816081052923904,4.770955843270723
0.05,0.01,0,0.5,0.3579460122757429,4.796967766023653
0.05,0.01,0,0.43478260869565216,0.39709861243044414,4.373616532149927
0.05,0.01,0,0.47619047619047616,0.39298266354217576,6.141670452990782
0.05,0.01,0,0.34782608695652173,0.39766148192340717,3.4563438825145134
0.05,0.01,0,0.391304347826087,0.4474324198716987,5.522607448445435
0.05,0.01,1,0.5333333333333333,0.35392556172934136,4.735805356885742
0.05,0.01,1,0.47058823529411764,0.42031095143029457,3.625037938939114
0.05,0.01,1,0.47368421052631576,0.39062854389863455,3.8306362989764784
0.05,0.01,1,0.3888888888888889,0.3348918566232151,3.863961272811051
0.05,0.01,1,0.8333333333333334,0.39435789070164934,2.668955109176312
0.05,0.01,1,0.47058823529411764,0.40712048245148474,5.138946209687769
0.05,0.01,1,0.6923076923076923,0.29552234834997015,3.5808864633610926
0.05,0.01,1,0.35,0.47180253251155874,3.43938054260497
0.05,0.01,1,0.5,0.3678090351810342,1.6671749255647461
0.05,0.01,1,0.5,0.3843729777439188,3.2396661524599075
0.05,0.01,2,0.4090909090909091,0.39940300511923615,4.191981009887619
0.05,0.01,2,0.36,0.3583906888234488,4.742644080474509
0.05,0.01,2,0.42857142857142855,0.40200548070677256,4.864449850993458
0.05,0.01,2,0.3333333333333333,0.4234111062530113,4.77939078261862
0.05,0.01,2,0.34782608695652173,0.3561492842403522,2.6363367152467463
0.05,0.01,2,0.5,0.3434969067295491,4.085782444340789
0.05,0.01,2,0.3157894736842105,0.40992904347664305,4.1488527144804515
0.05,0.01,2,0.5789473684210527,0.3202292220207417,4.367624451807468
0.05,0.01,2,0.4,0.37071261038331266,4.413287414037824
0.05,0.01,2,0.5,0.3785052311801062,1.9885113236701573
0.05,0.01,3,0.6666666666666666,0.3572179609711003,5.414402281545833
0.05,0.01,3,0.47058823529411764,0.3602595554344151,4.328869174836248
0.05,0.01,3,0.47368421052631576,0.4221257799457295,5.7380107183705675
0.05,0.01,3,0.625,0.36663068136560906,4.55705837451613
0.05,0.01,3,0.5,0.366668143764011,3.51339795441971
0.05,0.01,3,0.5882352941176471,0.40367053122626784,5.164020133432246
0.05,0.01,3,0.5625,0.37745932728274256,7.781993866304492
0.05,0.01,3,0.42105263157894735,0.45143409447019534,3.94648008943259
0.05,0.01,3,0.5625,0.35767662124963334,6.584686936466567
0.05,0.01,3,0.47368421052631576,0.4350182308156388,5.32394288780725
0.05,0.01,4,0.6923076923076923,0.3082448355215525,5.312824606863384
0.05,0.01,4,0.5333333333333333,0.37088635165852146,4.893458157342852
0.05,0.01,4,0.6428571428571429,0.3712239846762352,1.860135145655222
0.05,0.01,4,0.5,0.36487118509780353,6.339726938904857
0.05,0.01,4,0.5333333333333333,0.3742209351448961,5.115394018462508
0.05,0.01,4,0.4375,0.38758963050612866,5.789834832936148
0.05,0.01,4,0.6,0.3552005910573994,4.844861274320669
0.05,0.01,4,0.4117647058823529,0.3623815927890061,4.854966124468951
0.05,0.01,4,0.47058823529411764,0.37836893296300483,7.123580950901442
0.05,0.01,4,0.5625,0.42150827318097067,6.201298162163633
0.05,0.01,5,0.5625,0.3956438374177626,5.638288643675563
0.05,0.01,5,0.5263157894736842,0.33041191148354976,4.22613609570589
0.05,0.01,5,0.5294117647058824,0.3850328622268092,4.876017500015735
0.05,0.01,5,0.4,0.371581674788188,2.5404609566316774
0.05,0.01,5,0.47368421052631576,0.3815303701033724,4.746367271820153
0.05,0.01,5,0.47058823529411764,0.39488830524683866,4.520895162163591
0.05,0.01,5,0.5882352941176471,0.3619415695744918,4.596285534909058
0.05,0.01,5,0.5263157894736842,0.39439559432486476,3.2285713201794244
0.05,0.01,5,0.4090909090909091,0.4096845431823771,3.690931071024752
0.05,0.01,5,0.4,0.40046470456729494,4.237221673450671
0.05,0.01,6,0.5625,0.4555923004300497,1.6338630857991803
0.05,0.01,6,0.6923076923076923,0.42742716673195474,1.4509262441587776
0.05,0.01,6,0.6923076923076923,0.38919381973485156,3.3307442241845675
0.05,0.01,6,0.6,0.36759185908090736,1.782692755521803
0.05,0.01,6,0.5333333333333333,0.3733741479858349,2.2594271616271477
0.05,0.01,6,0.5333333333333333,0.42161114032466146,3.25824210785449
0.05,0.01,6,0.6666666666666666,0.39437153352563514,1.4592952167520619
0.05,0.01,6,0.42857142857142855,0.42526839267565364,3.259832573641916
0.05,0.01,6,0.6923076923076923,0.38331182679750175,1.8989886891698076
0.05,0.01,6,0.5714285714285714,0.3707480359449279,3.0886759257971894
0.05,0.01,7,0.42105263157894735,0.41395389713258207,3.9642240458682614
0.05,0.01,7,0.6666666666666666,0.35127271802900384,4.874526833103906
0.05,0.01,7,0.4,0.3836993643647595,4.181683505674815
0.05,0.01,7,0.4,0.3524471456093976,3.41895544047835
0.05,0.01,7,0.4666666666666667,0.41829484891718055,3.735110734880847
0.05,0.01,7,0.3888888888888889,0.40447797184040063,5.607591567506615
0.05,0.01,7,0.47058823529411764,0.4138718300180972,3.0806064776093995
0.05,0.01,7,0.4375,0.411118928280557,5.547213861148444
0.05,0.01,7,0.5333333333333333,0.36736327521428375,4.890478032526137
0.05,0.01,7,0.5294117647058824,0.40116695428357774,4.692151832349407
0.05,0.03,0,0.6666666666666666,0.3515309498230697,1.3373562057785402
0.05,0.03,0,0.8,0.28183293788009917,1.3740224656338735
0.05,0.03,0,1.0,0.34105276595496137,0.9431708681598483
0.05,0.03,0,1.0,0.3890497111917592,0.7522915009025932
0.05,0.03,0,0.8181818181818182,0.3237284496462791,1.1199057113843527
0.05,0.03,0,0.8181818181818182,0.3076558236039963,0.9855791510468921
0.05,0.03,0,0.6666666666666666,0.3520456088399519,0.9933139211163586
0.05,0.03,0,1.0,0.3382714352617219,0.8644080911677315
0.05,0.03,0,0.8,0.3447443307275725,1.1924682556737427
0.05,0.03,0,1.0,0.4008517216734708,0.5580918784222684
0.05,0.03,1,1.0,0.3115379881812778,0.6985997836692867
0.05,0.03,1,1.0,0.3790540880466275,1.203689545139399
0.05,0.03,1,0.9,0.3467855018869075,1.1901197685758886
0.05,0.03,1,0.8,0.28691724045987316,1.5558771148303787
0.05,0.03,1,1.0,0.3500044801097651,1.0882171192002406
0.05,0.03,1,0.9,0.35738225897660364,1.3897265133745067
0.05,0.03,1,1.0,0.24412161493656268,1.4313854794366971
0.05,0.03,1,0.7272727272727273,0.41897510615076455,1.4770093171274712
0.05,0.03,1,0.8,0.315989326738419,1.3880894685092868
0.05,0.03,1,0.9,0.33349479704451146,1.058669429759858
0.05,0.03,2,0.9,0.3473710430333827,0.8887629521239906
0.05,0.03,2,0.6666666666666666,0.3052428790673105,1.308219921320446
0.05,0.03,2,0.9,0.3511022503451839,0.816606968005696
0.05,0.03,2,0.5833333333333334,0.3595495994394593,1.390988354975204
0.05,0.03,2,0.5833333333333334,0.2987768361738881,1.351752727982168
0.05,0.03,2,0.8,0.296632081674942,1.0672475187280763
0.05,0.03,2,0.5,0.35158948718932914,1.7390840383598252
0.05,0.03,2,0.9,0.273710430506229,0.683904004929919
0.05,0.03,2,0.7272727272727273,0.30383550681070837,1.2966254777851496
0.05,0.03,2,0.8,0.32107744149777495,1.1886197656076118
0.05,0.03,3,1.0,0.2933289390492958,1.1057703278111544
0.05,0.03,3,0.9,0.3119920710450704,1.1122353665667808
0.05,0.03,3,1.0,0.35182675807080643,1.2777282910206167
0.05,0.03,3,1.0,0.3132641552616345,0.9325435446444981
0.05,0.03,3,0.9,0.3157623713659765,1.3582802913886962
0.05,0.03,3,1.0,0.3564789832275182,0.6124501351505911
0.05,0.03,3,1.0,0.3306899760063065,1.033408762413493
0.05,0.03,3,0.9,0.38785815546827723,1.467296520203894
0.05,0.03,3,0.9,0.31273062027607373,1.0553904501607645
0.05,0.03,3,1.0,0.3803296314833797,0.892762070652661
0.05,0.03,4,1.0,0.25186525691710165,0.9099060643962611
0.05,0.03,4,1.0,0.3340138646041918,1.004241190512929
0.05,0.03,4,0.8,0.3036557763688521,1.3442089513367514
0.05,0.03,4,0.8181818181818182,0.3020441695824997,1.8034438733562825
0.05,0.03,4,1.0,0.33066860454304453,1.0324864855735496
0.05,0.03,4,0.6363636363636364,0.3182531427294222,1.677311996819967
0.05,0.03,4,0.8181818181818182,0.29197403924385185,2.018390812061505
0.05,0.03,4,0.8,0.3043609233067852,1.3773413029065509
0.05,0.03,4,0.8181818181818182,0.3331532726790753,1.7734166216559657
0.05,0.03,4,0.8181818181818182,0.3551207359308733,1.6585534790087761
0.05,0.03,5,1.0,0.3329621035412092,0.6175273037139922
0.05,0.03,5,0.9,0.2610256958154047,0.9611488144512744
0.05,0.03,5,1.0,0.32286604249835366,1.062597250180287
0.05,0.03,5,1.0,0.309228835749985,0.7079955764369475
0.05,0.03,5,0.9,0.3383960850312669,0.7887700065186888
0.05,0.03,5,1.0,0.3405435757628825,0.9393147493379413
0.05,0.03,5,1.0,0.31855499768967166,0.4471282702707301
0.05,0.03,5,0.9,0.32919182885581283,1.3963681196017896
0.05,0.03,5,0.7272727272727273,0.35205858725297134,1.114034930097253
0.05,0.03,5,1.0,0.3542585230802971,0.8531698703086809
0.05,0.03,6,1.0,0.4194899933087513,1.1344190212565681
0.05,0.03,6,0.8,0.37572572813990746,1.0672197854277004
0.05,0.03,6,0.8,0.3464474035840658,1.3315746789891936
0.05,0.03,6,0.9,0.33311440368006934,2.3538570956122524
0.05,0.03,6,1.0,0.33166199419437437,1.4970374667581834
0.05,0.03,6,0.8,0.3848080883989706,1.2447003682202096
0.05,0.03,6,0.9,0.35768285689133866,2.7617897254699395
0.05,0.03,6,0.8,0.38149036321679036,1.7679403373554072
0.05,0.03,6,0.9,0.3369669813239754,2.797208658248842
0.05,0.03,6,0.7272727272727273,0.3207522459122013,2.6929759548819376
0.05,0.03,7,0.7272727272727273,0.35018687293328504,1.931644063128647
0.05,0.03,7,1.0,0.3043543035767521,0.6680319372857844
0.05,0.03,7,0.9,0.3322843334603611,1.7824624175260637
0.05,0.03,7,0.9,0.30001150972714385,1.4782063381033894
0.05,0.03,7,0.7272727272727273,0.36661611871195293,1.8069085277209618
0.05,0.03,7,0.8,0.35623915651203136,1.2421844137511502
0.05,0.03,7,1.0,0.36910607881071633,1.1840423354530492
0.05,0.03,7,0.9,0.36141265269819506,1.6940293345957202
0.05,0.03,7,0.9,0.3139491959203689,1.3547411858116505
0.05,0.03,7,0.8,0.35079991270528615,1.4780251342678767
0.05,0.1,0,1.0,0.29271571846861916,0.7465199985508182
0.05,0.1,0,1.0,0.22103910399592916,0.8956550423393213
0.05,0.1,0,1.0,0.28775417697793104,0.7375565420902626
0.05,0.1,0,1.0,0.33419415435995525,0.5005228654429834
0.05,0.1,0,1.0,0.2671571114213245,0.7963713948794128
0.05,0.1,0,1.0,0.2534274096911021,0.12336504994807318
0.05,0.1,0,1.0,0.30500608942773627,0.477094572707651
0.05,0.1,0,1.0,0.2920865433656588,0.7807014799174182
0.05,0.1,0,1.0,0.2931816892496692,0.7176785630330975
0.05,0.1,0,1.0,0.35056686823606936,0.42932618359458274
0.05,0.1,1,1.0,0.2690047926686636,0.824771802534219
0.05,0.1,1,1.0,0.34022294609673015,1.218943934692053
0.05,0.1,1,1.0,0.2989565482827613,0.8819237657243462
0.05,0.1,1,1.0,0.24324042261791592,1.1316822524254895
0.05,0.1,1,1.0,0.3136065721013865,0.7635829173776616
0.05,0.1,1,1.0,0.30372988841455284,0.512437402499888
0.05,0.1,1,1.0,0.20644956817320909,0.5551507224745938
0.05,0.1,1,1.0,0.3638388102900711,0.9743375389695751
0.05,0.1,1,1.0,0.282061578639827,0.5551661812604748
0.05,0.1,1,1.0,0.281691200235681,0.7405106401141845
0.05,0.1,2,1.0,0.29613558168809756,0.7784988682653553
0.05,0.1,2,1.0,0.2559797340789434,0.581130004738743
0.05,0.1,2,1.0,0.3023621475906231,0.3928468382967946
0.05,0.1,2,1.0,0.29185189362396935,0.862116548661573
0.05,0.1,2,1.0,0.24972462820498342,0.7251428877008106
0.05,0.1,2,1.0,0.2470889931012058,0.7652609195051298
0.05,0.1,2,0.6363636363636364,0.2883837313919706,1.2968069496118961
0.05,0.1,2,1.0,0.23663749969018405,0.594909785896631
0.05,0.1,2,1.0,0.24061814961438177,0.733238575814575
0.05,0.1,2,1.0,0.26279406803650784,1.0439824990601314
0.05,0.1,3,1.0,0.245870263783362,0.5305739980014216
0.05,0.1,3,1.0,0.27075023552151645,0.6815693439777035
0.05,0.1,3,1.0,0.2869602598770101,1.0527900174138682
0.05,0.1,3,1.0,0.2711379786053558,0.5811550794880429
0.05,0.1,3,1.0,0.2632228112625699,0.6998135042316073
0.05,0.1,3,1.0,0.30711375158614246,0.8283903206490075
0.05,0.1,3,1.0,0.287390272631615,0.7389195960823037
0.05,0.1,3,1.0,0.32939365200548204,1.0090251552086231
0.05,0.1,3,1.0,0.263356771520336,0.7405820890193847
0.05,0.1,3,1.0,0.3299864293796258,0.8842227048986684
0.05,0.1,4,1.0,0.20389796007898356,0.9055563647043888
0.05,0.1,4,1.0,0.29785426940127124,0.8983169647968136
0.05,0.1,4,1.0,0.24389633328565932,0.8093314702290533
0.05,0.1,4,0.9,0.24180277515718976,1.138955882588757
0.05,0.1,4,1.0,0.29617009340844425,0.8426668506566802
0.05,0.1,4,1.0,0.2618529869792701,1.0479041428781932
0.05,0.1,4,0.9,0.2314414951776609,1.4694789150206318
0.05,0.1,4,1.0,0.24779109231448143,0.8012322330233662
0.05,0.1,4,0.9,0.2860698599079213,1.318889992066486
0.05,0.1,4,0.9,0.2792009276688533,0.9879554151619545
0.05,0.1,5,1.0,0.2843902202447169,0.811825224744441
0.05,0.1,5,1.0,0.20371540424592105,0.1861950898861489
0.05,0.1,5,1.0,0.2696258643179854,0.7424982036970149
0.05,0.1,5,1.0,0.2530396189587052,0.7524327751469583
0.05,0.1,5,1.0,0.30261768498012864,0.8928413392864992
0.05,0.1,5,1.0,0.29360902883214746,0.43048698209698283
0.05,0.1,5,1.0,0.2754671973129369,0.6678235992874604
0.05,0.1,5,1.0,0.28120321870501425,0.7305652488174343
0.05,0.1,5,1.0,0.30552693777878104,0.7309812142395435
0.05,0.1,5,1.0,0.30825628632940677,0.47315757472755154
0.05,0.1,6,1.0,0.38516316182401944,0.857678358236065
0.05,0.1,6,0.8,0.3243605140765697,0.9035999769464877
0.05,0.1,6,0.8,0.30408841506731904,1.1942882834871074
0.05,0.1,6,1.0,0.3020511936802404,0.49403353227066554
0.05,0.1,6,1.0,0.2967918719331612,1.0179887808576773
0.05,0.1,6,0.8,0.3434273565512055,1.2208295317806752
0.05,0.1,6,1.0,0.3269181605585621,0.71832636047304
0.05,0.1,6,1.0,0.3348961909665052,1.0288718354855504
0.05,0.1,6,1.0,0.2886185924854843,0.5493584820768297
0.05,0.1,6,0.8,0.26913394643743144,1.086570164484834
0.05,0.1,7,1.0,0.2963817618354953,0.6175583111438482
0.05,0.1,7,1.0,0.2667313421271491,0.7461784653930219
0.05,0.1,7,1.0,0.28937216249531356,0.4297628239488728
0.05,0.1,7,1.0,0.2547975529992903,0.6757031795409463
0.05,0.1,7,1.0,0.3296839222598626,0.9443405920120077
0.05,0.1,7,1.0,0.31041031146441866,0.6024785693426773
0.05,0.1,7,1.0,0.3209519710919203,0.46483502461370674
0.05,0.1,7,1.0,0.32087756642010656,0.7899627580061549
0.05,0.1,7,1.0,0.26213656018864506,0.8386802780436987
0.05,0.1,7,1.0,0.30126444757273474,0.5811079389540018
0.05,0.3,0,1.0,0.2424352962489103,0.7229795000801146
0.05,0.3,0,1.0,0.18616068882135045,0.6616784187321959
0.05,0.3,0,1.0,0.24656076758751042,0.7199664571433773
0.05,0.3,0,1.0,0.2823785560132875,0.44746999581539926
0.05,0.3,0,1.0,0.227082319250095,0.5497033160646944
0.05,0.3,0,1.0,0.20368621142878804,0.09546627056619583
0.05,0.3,0,1.0,0.26752643978250007,0.47429859866344526
0.05,0.3,0,1.0,0.2597493086639032,0.49748157064086507
0.05,0.3,0,1.0,0.25422497588038,0.46371848061648646
0.05,0.3,0,1.0,0.30179524349585785,0.4204943749480513
0.05,0.3,1,1.0,0.23131474576761757,0.2554825076359503
0.05,0.3,1,1.0,0.30773383781780295,0.7513296100069501
0.05,0.3,1,1.0,0.26341257427755016,0.253264886945268
0.05,0.3,1,1.0,0.21135374288149406,0.646127845732541
0.05,0.3,1,1.0,0.2840168244301876,0.6567913833377802
0.05,0.3,1,1.0,0.26521525201292945,0.2687168004120357
0.05,0.3,1,1.0,0.18084400222906197,0.5491867541927666
0.05,0.3,1,1.0,0.3166329671735415,0.611748692359594
0.05,0.3,1,1.0,0.2604655882187934,0.22459441096773208
0.05,0.3,1,1.0,0.24584010076900023,0.5168421731260129
0.05,0.3,2,1.0,0.2496764126006874,0.4778289799523893
0.05,0.3,2,1.0,0.20325858071724417,0.5482261185540703
0.05,0.3,2,1.0,0.26026582351931177,0.3563401244280216
0.05,0.3,2,1.0,0.23096414097092924,0.8704554133511825
0.05,0.3,2,1.0,0.21393316411898833,0.3109198799686882
0.05,0.3,2,1.0,0.199595061181772,0.5644433421924476
0.05,0.3,2,1.0,0.2351952116721101,0.8187866851601648
0.05,0.3,2,1.0,0.21165718026820224,0.5603626689506856
0.05,0.3,2,1.0,0.19725544523121355,0.7051512739261828
0.05,0.3,2,1.0,0.22287592337678588,1.003419405781267
0.05,0.3,3,1.0,0.21774500264772265,0.5311751854380949
0.05,0.3,3,1.0,0.23893348182906957,0.42298629728004955
0.05,0.3,3,1.0,0.24009871072061903,0.8252668263128953
0.05,0.3,3,1.0,0.23953245803488693,0.17082741705587337
0.05,0.3,3,1.0,0.22636817159289668,0.6851901066580558
0.05,0.3,3,1.0,0.2648000841867493,0.874670533234012
0.05,0.3,3,1.0,0.2537143536041137,0.5159368747861726
0.05,0.3,3,1.0,0.28666403329253076,1.0968875320616631
0.05,0.3,3,1.0,0.21741394349096335,0.4690735339432373
0.05,0.3,3,1.0,0.2818288784069036,0.8115897319801354
0.05,0.3,4,1.0,0.171066179917925,0.6228023935160218
0.05,0.3,4,1.0,0.2680440480723711,0.9819481382094694
0.05,0.3,4,1.0,0.20149650839679428,0.7865293423713587
0.05,0.3,4,1.0,0.19682019118267216,0.7941192403407611
0.05,0.3,4,1.0,0.26628029738022346,0.6816948884577944
0.05,0.3,4,1.0,0.22482353390193127,0.4534178979967687
0.05,0.3,4,1.0,0.18992540482042772,0.5228607379457052
0.05,0.3,4,1.0,0.20346343011076537,0.44013074908268807
0.05,0.3,4,1.0,0.2443802641193858,1.0349598889415728
0.05,0.3,4,1.0,0.22032501611343858,0.680703333879374
0.05,0.3,5,1.0,0.25709341803222424,0.7823075396198992
