noise_sigma,regularization,latent_index,repetition,baseline_mse,guide_mse,target_knot_f1,knot_count
0.05,0.01,0,1,0.1334438484659493,0.7167235730517773,0.27272727272727276,17
0.05,0.01,0,2,0.21167941246502522,0.7142208797923125,0.2,15
0.05,0.01,0,3,0.13740645032244497,0.7180196527806892,0.19047619047619047,16
0.05,0.01,0,4,0.16227176590714978,0.7197044410813541,0.19047619047619047,16
0.05,0.01,1,0,0.08800435794384971,0.8654157598996637,0.33333333333333326,13
0.05,0.01,1,1,0.03409064924837495,0.8608219655906784,0.6666666666666666,10
0.05,0.01,1,2,0.026976129017043514,0.8533153591215575,0.588235294117647,12
0.05,0.01,1,3,0.09866073336663045,0.862659357188138,0.4,15
0.05,0.01,1,4,0.041080153358982574,0.863331326876789,0.588235294117647,12
0.05,0.01,2,0,0.10274633561106022,0.676365984578299,0.4545454545454545,17
0.05,0.01,2,1,0.09591714899467549,0.6802962166701422,0.3157894736842105,14
0.05,0.01,2,2,0.10706061937217728,0.6778830153508576,0.18181818181818182,17
0.05,0.01,2,3,0.10460599992515808,0.6865785618905518,0.33333333333333326,13
0.05,0.01,2,4,0.09350191369355891,0.6857553880564418,0.375,11
0.05,0.01,3,0,0.09749786350380639,0.9691915496579963,0.2222222222222222,13
0.05,0.01,3,1,0.15239726051506766,0.9674411833266505,0.11764705882352941,12
0.05,0.01,3,2,0.1433189676440506,0.9682989245080174,0.3529411764705882,12
0.05,0.01,3,3,0.1703593336382057,0.9571162657665797,0.2,15
0.05,0.01,3,4,0.14739577674904095,0.9602001642944578,0.1111111111111111,13
0.05,0.01,4,0,0.06919332615296384,0.7783531492720568,0.6250000000000001,11
0.05,0.01,4,1,0.08594771245810089,0.7795357611780472,0.5,11
0.05,0.01,4,2,0.13072278604133988,0.7838198316922583,0.3529411764705882,12
0.05,0.01,4,3,0.08661463731644585,0.7804805217851436,0.3529411764705882,12
0.05,0.01,4,4,0.10915207644542388,0.7864973925753624,0.5555555555555556,13
0.05,0.01,5,0,0.1101835121000463,0.7982171469566697,0.2222222222222222,13
0.05,0.01,5,1,0.11391069279719483,0.7844159571678191,0.588235294117647,12
0.05,0.01,5,2,0.12843447114874604,0.7850492540513031,0.38095238095238093,16
0.05,0.01,5,3,0.13299090692080504,0.7994136293113242,0.33333333333333326,13
0.05,0.01,5,4,0.06935101812435411,0.7947101675733012,0.2,15
0.05,0.01,6,0,0.06495309264672075,0.7647024575750444,0.47058823529411764,12
0.05,0.01,6,1,0.07764207360216825,0.7675841178709103,0.4444444444444444,13
0.05,0.01,6,2,0.06391278439179664,0.7648501787319448,0.39999999999999997,10
0.05,0.01,6,3,0.08500492452402304,0.7671155289421173,0.26666666666666666,10
0.05,0.01,6,4,0.08314731195885423,0.7777412065084406,0.47058823529411764,12
0.05,0.01,7,0,0.11432026688895973,0.7912009794606436,0.4,15
0.05,0.01,7,1,0.08087957142406593,0.7912313796711739,0.47058823529411764,12
0.05,0.01,7,2,0.04755784376320949,0.7919553670777636,0.6666666666666666,10
0.05,0.01,7,3,0.1226258009526666,0.788008038801709,0.33333333333333326,13
0.05,0.01,7,4,0.08252410919022324,0.7903748202749769,0.33333333333333326,13
0.05,0.03,0,0,0.09784329459870823,0.7094351391448399,0.2857142857142857,9
0.05,0.03,0,1,0.10666257116626801,0.7134815756725995,0.25,11
0.05,0.03,0,2,0.12892215118525735,0.7108923075012639,0.14285714285714285,9
0.05,0.03,0,3,0.11446980388937662,0.7147843070876417,0.2857142857142857,9
0.05,0.03,0,4,0.10251636200168052,0.7164754013997063,0.2857142857142857,9
0.05,0.03,1,0,0.03734713449543889,0.8617426628514832,0.7142857142857143,9
0.05,0.03,1,1,0.031437216107276934,0.8572081635405153,0.7142857142857143,9
0.05,0.03,1,2,0.045306079324833964,0.8497669373157244,0.5714285714285714,9
0.05,0.03,1,3,0.036824034211470486,0.859044716782101,0.5333333333333333,10
0.05,0.03,1,4,0.04139549360779907,0.8596760547005863,0.5714285714285714,9
0.05,0.03,2,0,0.05705920943447055,0.6734664037825517,0.39999999999999997,10
0.05,0.03,2,1,0.05944770813681322,0.6773012872085739,0.42857142857142855,9
0.05,0.03,2,2,0.05158898179049378,0.6748740234167199,0.26666666666666666,10
0.05,0.03,2,3,0.054020132583938195,0.6835543903728479,0.42857142857142855,9
0.05,0.03,2,4,0.054576920397704676,0.682741106778499,0.7142857142857143,9
0.05,0.03,3,0,0.1242181396738236,0.964674730699761,0.42857142857142855,9
0.05,0.03,3,1,0.12474697685543434,0.9629442289917061,0.14285714285714285,9
0.05,0.03,3,2,0.14875603021585881,0.9639602067037708,0.26666666666666666,10
0.05,0.03,3,3,0.1389048770442221,0.9527576842578107,0.0,9
0.05,0.03,3,4,0.14431127884034467,0.9558376794721037,0.14285714285714285,9
0.05,0.03,4,0,0.032918415690425556,0.7750251314223726,0.7142857142857143,9
0.05,0.03,4,1,0.048067751529411694,0.7762690518128724,0.7142857142857143,9
0.05,0.03,4,2,0.0370769106369791,0.7804840716175151,0.5714285714285714,9
0.05,0.03,4,3,0.04814510783474399,0.7771353545884444,0.42857142857142855,9
0.05,0.03,4,4,0.034337781511491236,0.7831084267525746,0.6250000000000001,11
0.05,0.03,5,0,0.11821433528180925,0.7945265201092678,0.2857142857142857,9
0.05,0.03,5,1,0.104010414048212,0.7808118927506843,0.5714285714285714,9
0.05,0.03,5,2,0.10708431721710508,0.7813941997414583,0.5333333333333333,10
0.05,0.03,5,3,0.12430327980199618,0.7957266272951149,0.42857142857142855,9
0.05,0.03,5,4,0.1039139740111165,0.7909675757762256,0.5714285714285714,9
0.05,0.03,6,0,0.054991668205223464,0.7614644341843201,0.5714285714285714,9
0.05,0.03,6,1,0.04387519836618449,0.7643661561031134,0.5714285714285714,9
0.05,0.03,6,2,0.06322820822758006,0.7616180725482024,0.5714285714285714,9
0.05,0.03,6,3,0.07989976297091042,0.7639006329266446,0.42857142857142855,9
0.05,0.03,6,4,0.07304824343820641,0.774437204868141,0.5333333333333333,10
0.05,0.03,7,0,0.04225109530139909,0.7877618817420364,0.6666666666666666,10
0.05,0.03,7,1,0.05231052963714217,0.7878917213656319,0.42857142857142855,9
0.05,0.03,7,2,0.04785585793487698,0.7885720982198321,0.6666666666666666,10
0.05,0.03,7,3,0.06657877998651412,0.7845726962204442,0.2857142857142857,9
0.05,0.03,7,4,0.0504280400109704,0.7868886146077586,0.5714285714285714,9
0.05,0.1,0,0,0.11917369541308834,0.6992793452099679,0.2857142857142857,9
0.05,0.1,0,1,0.1183759581243271,0.7033977075567814,0.2857142857142857,9
0.05,0.1,0,2,0.12879241279396966,0.7007155513120458,0.14285714285714285,9
0.05,0.1,0,3,0.11658745737815025,0.7047207298858945,0.2857142857142857,9
0.05,0.1,0,4,0.1262651213951672,0.7063561405899166,0.2857142857142857,9
0.05,0.1,1,0,0.037890924418583515,0.8501866989555009,0.7142857142857143,9
0.05,0.1,1,1,0.034760839089792654,0.8457408982416899,0.5714285714285714,9
0.05,0.1,1,2,0.03767275202733974,0.8384319981951621,0.5714285714285714,9
0.05,0.1,1,3,0.03154114167621608,0.8475387704919296,0.5714285714285714,9
0.05,0.1,1,4,0.035924460212500856,0.8481065807149986,0.5714285714285714,9
0.05,0.1,2,0,0.05224494421288724,0.6642193594690914,0.42857142857142855,9
0.05,0.1,2,1,0.07257564829780193,0.6679042847562016,0.42857142857142855,9
0.05,0.1,2,2,0.06594540432727358,0.6655378184866025,0.42857142857142855,9
0.05,0.1,2,3,0.05432772215014551,0.6740793765988814,0.42857142857142855,9
0.05,0.1,2,4,0.062458517435462255,0.6732594920523364,0.7142857142857143,9
0.05,0.1,3,0,0.13915603807895796,0.9509834686046269,0.2857142857142857,9
0.05,0.1,3,1,0.14774548927960038,0.949310171048644,0.14285714285714285,9
0.05,0.1,3,2,0.16071823834313267,0.9504962914073486,0.2857142857142857,9
0.05,0.1,3,3,0.14377479505406446,0.9394510785275846,0.0,9
0.05,0.1,3,4,0.1496429024160412,0.9424604140948581,0.14285714285714285,9
0.05,0.1,4,0,0.03329623424566043,0.7645456881427357,0.7142857142857143,9
0.05,0.1,4,1,0.04878205242744293,0.7658240927707647,0.7142857142857143,9
0.05,0.1,4,2,0.045816564907779446,0.7698507061437461,0.42857142857142855,9
0.05,0.1,4,3,0.04468842681437266,0.7665742806546895,0.42857142857142855,9
0.05,0.1,4,4,0.030941120109815368,0.772376974530852,0.6666666666666666,10
0.05,0.1,5,0,0.11309916024894383,0.7831715229002896,0.42857142857142855,9
0.05,0.1,5,1,0.13105326680571203,0.7695721611984414,0.5714285714285714,9
0.05,0.1,5,2,0.11365267008562929,0.7701908765589816,0.42857142857142855,9
0.05,0.1,5,3,0.1354693741195663,0.7843946131523868,0.42857142857142855,9
0.05,0.1,5,4,0.13397226069528786,0.7794636946441558,0.42857142857142855,9
0.05,0.1,6,0,0.05689505984519735,0.7511700260887189,0.5714285714285714,9
0.05,0.1,6,1,0.059064207820475736,0.7540641981462417,0.5714285714285714,9
0.05,0.1,6,2,0.07376308025372569,0.7513278803587337,0.42857142857142855,9
0.05,0.1,6,3,0.09447476649356491,0.7536131747231056,0.42857142857142855,9
0.05,0.1,6,4,0.06194567025818975,0.7639365439604249,0.5714285714285714,9
0.05,0.1,7,0,0.04259910900619094,0.7769324954507122,0.5714285714285714,9
0.05,0.1,7,1,0.047638322636989965,0.777218404449067,0.5714285714285714,9
0.05,0.1,7,2,0.04699640233648785,0.7778415001236381,0.7142857142857143,9
0.05,0.1,7,3,0.052156455953178936,0.7737390848539496,0.5714285714285714,9
0.05,0.1,7,4,0.05481005913654319,0.7759244658191792,0.5714285714285714,9
0.05,0.3,0,0,0.12358700875422848,0.6736011588491717,0.2857142857142857,9
0.05,0.3,0,1,0.12297702811227948,0.6776032482775953,0.2857142857142857,9
0.05,0.3,0,2,0.12551411453562097,0.6749648747087146,0.2857142857142857,9
0.05,0.3,0,3,0.12279703542638051,0.678902339745147,0.2857142857142857,9
0.05,0.3,0,4,0.13094370878331438,0.6804005320296743,0.2857142857142857,9
0.05,0.3,1,0,0.03717075003227882,0.8204534503522645,0.5714285714285714,9
0.05,0.3,1,1,0.03689415000159702,0.816134898960557,0.5714285714285714,9
0.05,0.3,1,2,0.03948656233041198,0.8091145207955641,0.5714285714285714,9
0.05,0.3,1,3,0.03256689427835064,0.8176142179340508,0.5714285714285714,9
0.05,0.3,1,4,0.03768285740387743,0.8182283605144056,0.5714285714285714,9
0.05,0.3,2,0,0.05503271032924007,0.640381143977724,0.42857142857142855,9
0.05,0.3,2,1,0.06780843763495398,0.6437760254130883,0.42857142857142855,9
0.05,0.3,2,2,0.06846051127067919,0.641629949448561,0.42857142857142855,9
0.05,0.3,2,3,0.056585805761770885,0.649756527339375,0.42857142857142855,9
0.05,0.3,2,4,0.06499451415377314,0.6489243900634165,0.7142857142857143,9
0.05,0.3,3,0,0.15230367192953118,0.9171210980798967,0.2857142857142857,9
0.05,0.3,3,1,0.16037091811773774,0.9154801349843228,0.14285714285714285,9
0.05,0.3,3,2,0.1461443111937674,0.9167908591462901,0.42857142857142855,9
0.05,0.3,3,3,0.1506314314216588,0.9062113556714577,0.14285714285714285,9
0.05,0.3,3,4,0.15138048958342937,0.9090777795953382,0.2857142857142857,9
0.05,0.3,4,0,0.029133630867129147,0.7374297633758465,0.7142857142857143,9
0.05,0.3,4,1,0.03415487761443054,0.7385885322982535,0.7142857142857143,9
0.05,0.3,4,2,0.0441656683251526,0.7423290484319809,0.5714285714285714,9
0.05,0.3,4,3,0.03791951640126227,0.7392580926357823,0.5714285714285714,9
0.05,0.3,4,4,0.02834287819058651,0.7446704125752097,0.8571428571428571,9
0.05,0.3,5,0,0.12029161122182641,0.7545163400998044,0.42857142857142855,9
0.05,0.3,5,1,0.13628786273324645,0.741233443494515,0.5714285714285714,9
0.05,0.3,5,2,0.1198256715613881,0.7420118634395877,0.42857142857142855,9
0.05,0.3,5,3,0.14225790314086598,0.7557823195736396,0.42857142857142855,9
0.05,0.3,5,4,0.13689605118395226,0.7505193102455274,0.42857142857142855,9
0.05,0.3,6,0,0.06727214169204267,0.7244769724141649,0.5714285714285714,9
0.05,0.3,6,1,0.06395456416481345,0.7273559459868575,0.5714285714285714,9
0.05,0.3,6,2,0.06246972825792511,0.7247775591526157,0.42857142857142855,9
0.05,0.3,6,3,0.08393304418478535,0.7268893776272887,0.42857142857142855,9
0.05,0.3,6,4,0.06697342943814455,0.7366977767395688,0.5714285714285714,9
0.05,0.3,7,0,0.036314407434429506,0.7489178531279541,0.7142857142857143,9
0.05,0.3,7,1,0.04015728565875855,0.7492273057628512,0.7142857142857143,9
0.05,0.3,7,2,0.03328523439953957,0.7498601213271645,0.7142857142857143,9
0.05,0.3,7,3,0.0455778866067965,0.7456941345822977,0.7142857142857143,9
0.05,0.3,7,4,0.056463595835774656,0.7477139941438179,0.5714285714285714,9
0.1,0.0003,0,0,0.6890317311621879,0.7073808427939643,0.10619469026548672,108
0.1,0.0003,0,1,0.7082673835787784,0.7267955343632099,0.1217391304347826,110
0.1,0.0003,0,2,0.6844382584504229,0.6980589354959694,0.1016949152542373,113
0.1,0.0003,0,3,0.7007544768661182,0.7167552662349527,0.10526315789473684,109
0.1,0.0003,0,4,0.7024920618574603,0.7202616328580419,0.08849557522123895,108
0.1,0.0003,1,0,0.8566271381432027,0.8699258756463617,0.11666666666666665,115
0.1,0.0003,1,1,0.8562307494770143,0.8816596550490639,0.11965811965811964,112
0.1,0.0003,1,2,0.8414808255288639,0.8606282208973488,0.11764705882352941,114
0.1,0.0003,1,3,0.8286736989702589,0.8465019488636699,0.1217391304347826,110
0.1,0.0003,1,4,0.8410603075931822,0.870170335573008,0.11320754716981131,101
0.1,0.0003,2,0,0.6500433123089006,0.670567699912691,0.1206896551724138,111
0.1,0.0003,2,1,0.6709282928173563,0.6828390480769034,0.1090909090909091,105
0.1,0.0003,2,2,0.6644556592632688,0.671877410043741,0.1206896551724138,111
0.1,0.0003,2,3,0.6724002752125089,0.6857289060407659,0.11764705882352941,114
0.1,0.0003,2,4,0.6594368007125456,0.6727810280608876,0.12280701754385964,109
0.1,0.0003,3,0,0.9516234951757674,0.977249488182497,0.1016949152542373,113
0.1,0.0003,3,1,0.9498535960964795,0.970970914017049,0.11965811965811964,112
0.1,0.0003,3,2,0.9617761857033705,0.9798718425440718,0.11864406779661016,113
0.1,0.0003,3,3,0.9408884184971866,0.9576392174989968,0.08771929824561403,109
0.1,0.0003,3,4,0.9501279221696911,0.9666729337089934,0.10084033613445377,114
0.1,0.0003,4,0,0.7785463057427233,0.7850895667222166,0.11570247933884298,116
0.1,0.0003,4,1,0.7598637013045397,0.7741349906879419,0.12280701754385964,109
0.1,0.0003,4,2,0.7400860746380765,0.7578184420909237,0.1206896551724138,111
0.1,0.0003,4,3,0.7658912694986569,0.7836887109301428,0.11666666666666665,115
0.1,0.0003,4,4,0.783194041265514,0.8029909701569254,0.1217391304347826,110
0.1,0.0003,5,0,0.7552105746038131,0.7873443980060725,0.12844036697247707,104
0.1,0.0003,5,1,0.799439219445992,0.8131641183256625,0.11764705882352941,114
0.1,0.0003,5,2,0.7967096002905512,0.8132462855597822,0.11965811965811964,112
0.1,0.0003,5,3,0.8020236124032147,0.8164784207434976,0.12280701754385964,109
0.1,0.0003,5,4,0.7856814083768165,0.8035097700563562,0.1206896551724138,111
0.1,0.0003,6,0,0.7321565482345803,0.7546359312923804,0.11965811965811964,112
0.1,0.0003,6,1,0.7551468084910024,0.7754198982828648,0.1081081081081081,106
0.1,0.0003,6,2,0.7733725017744961,0.7842839377129331,0.11666666666666665,115
0.1,0.0003,6,3,0.7547521096410824,0.7729507413956775,0.125,107
0.1,0.0003,6,4,0.7617283973169745,0.7787089547410502,0.1206896551724138,111
0.1,0.0003,7,0,0.795047667537994,0.8138965552092393,0.10344827586206896,111
0.1,0.0003,7,1,0.7791306232587205,0.7980315574383209,0.12280701754385964,109
0.1,0.0003,7,2,0.7656316681677805,0.7796068453082113,0.11764705882352941,114
0.1,0.0003,7,3,0.7748579753457419,0.797558004546111,0.1217391304347826,110
0.1,0.0003,7,4,0.7732227793458305,0.7952908783652933,0.1238938053097345,108
0.1,0.001,0,0,0.6520515731354789,0.7060686669403536,0.13043478260869565,87
0.1,0.001,0,1,0.6717934213619768,0.7254071472491285,0.14893617021276595,89
0.1,0.001,0,2,0.6731127689990742,0.6969097284672234,0.1188118811881188,96
0.1,0.001,0,3,0.6968198783583534,0.7153136418168035,0.11650485436893204,98
0.1,0.001,0,4,0.6831414797579499,0.7187951546601029,0.08247422680412372,92
0.1,0.001,1,0,0.8299040295821897,0.8687505813182448,0.14736842105263157,90
0.1,0.001,1,1,0.8432220856610306,0.8805035560822326,0.1372549019607843,97
0.1,0.001,1,2,0.8255314328083176,0.8592986687293136,0.14,95
0.1,0.001,1,3,0.8143635851930198,0.8450652987628743,0.14285714285714288,93
0.1,0.001,1,4,0.8311685475076369,0.8688592411664696,0.12903225806451613,88
0.1,0.001,2,0,0.6397553443847009,0.6692960121067573,0.1386138613861386,96
0.1,0.001,2,1,0.6477572989910522,0.6816650589498977,0.1111111111111111,85
0.1,0.001,2,2,0.6477836135923333,0.6706664756391284,0.11764705882352942,97
0.1,0.001,2,3,0.6525242730297426,0.6845368237297869,0.1443298969072165,92
0.1,0.001,2,4,0.6467018431947259,0.671394975568858,0.1386138613861386,96
0.1,0.001,3,0,0.9171708416247262,0.9759394541872308,0.1263157894736842,90
0.1,0.001,3,1,0.9312279214432638,0.969518849392694,0.10869565217391305,87
0.1,0.001,3,2,0.9398010310589398,0.9784002067549087,0.12121212121212122,94
0.1,0.001,3,3,0.9292531153713746,0.9563936552831761,0.1020408163265306,93
0.1,0.001,3,4,0.93093059159986,0.9650889764916569,0.10416666666666666,91
0.1,0.001,4,0,0.752678009934219,0.7838967271423981,0.1414141414141414,94
0.1,0.001,4,1,0.7444086945760312,0.7729196833559345,0.12121212121212122,94
0.1,0.001,4,2,0.7189842970043278,0.7569516252434499,0.1443298969072165,92
0.1,0.001,4,3,0.7481999627690754,0.7823157414905413,0.1386138613861386,96
0.1,0.001,4,4,0.7706411727610021,0.8015888543225761,0.12371134020618557,92
0.1,0.001,5,0,0.7445392514484591,0.7859832748461053,0.10638297872340424,89
0.1,0.001,5,1,0.7866904409262616,0.8120586202807167,0.14,95
0.1,0.001,5,2,0.7907783819812075,0.8116930972785223,0.099009900990099,96
0.1,0.001,5,3,0.7703171950364328,0.8152271494347687,0.12371134020618557,92
0.1,0.001,5,4,0.7667706741459795,0.8021281482729163,0.1386138613861386,96
0.1,0.001,6,0,0.7210669480454142,0.7535677878720848,0.15053763440860218,88
0.1,0.001,6,1,0.7433350508770047,0.7739124782851193,0.1276595744680851,89
0.1,0.001,6,2,0.7630426536227698,0.7831017458012718,0.13333333333333333,100
0.1,0.001,6,3,0.7260092428386246,0.7716092025448162,0.13186813186813187,86
0.1,0.001,6,4,0.7094522604730448,0.7774166692994721,0.14583333333333334,91
0.1,0.001,7,0,0.777596801051518,0.8125465225088246,0.11428571428571428,100
0.1,0.001,7,1,0.7650955310849186,0.7964993246084926,0.12371134020618557,92
0.1,0.001,7,2,0.7459554562130357,0.7784342844818914,0.14285714285714288,93
0.1,0.001,7,3,0.7681788809168137,0.7960099335864738,0.14,95
0.1,0.001,7,4,0.7521108458192151,0.7939718416848816,0.1386138613861386,96
0.1,0.003,0,0,0.6147792082168653,0.7049624894509365,0.14084507042253522,66
0.1,0.003,0,1,0.6586838579803436,0.7241529557152636,0.16666666666666666,67
0.1,0.003,0,2,0.603725368233242,0.69592633872436,0.11940298507462686,62
0.1,0.003,0,3,0.654269685337985,0.7141250142538206,0.08450704225352113,66
0.1,0.003,0,4,0.6447075575500526,0.7175363771183785,0.10256410256410255,73
0.1,0.003,1,0,0.7713724190396127,0.8676812126721964,0.19047619047619047,58
0.1,0.003,1,1,0.7370178999218479,0.8794939000378429,0.14925373134328357,62
0.1,0.003,1,2,0.756486198715205,0.8583073659061795,0.16901408450704225,66
0.1,0.003,1,3,0.7761667609969567,0.8438763577473535,0.16,70
0.1,0.003,1,4,0.7627679700531783,0.867660600812956,0.2028985507246377,64
0.1,0.003,2,0,0.605208570511783,0.6682682474506088,0.1643835616438356,68
0.1,0.003,2,1,0.5554054558921532,0.6806683383250196,0.13157894736842105,71
0.1,0.003,2,2,0.595916559423755,0.6696506428528386,0.11428571428571427,65
0.1,0.003,2,3,0.6316192806337624,0.6835323167556618,0.15384615384615383,73
0.1,0.003,2,4,0.6144174436483077,0.6703228313501348,0.15584415584415584,72
0.1,0.003,3,0,0.8791054574772907,0.9746856369250059,0.08450704225352113,66
0.1,0.003,3,1,0.8839437526099855,0.9681625356534721,0.08955223880597016,62
0.1,0.003,3,2,0.8769295989544869,0.9770496334051126,0.14084507042253522,66
0.1,0.003,3,3,0.8444273490299382,0.955352364975712,0.14084507042253522,66
0.1,0.003,3,4,0.758245630924551,0.9637577205728469,0.12121212121212119,61
0.1,0.003,4,0,0.723705213102207,0.7828976053965772,0.15584415584415584,72
0.1,0.003,4,1,0.6993020837718263,0.771828296876052,0.14705882352941174,63
0.1,0.003,4,2,0.6569799382437433,0.7561841878574036,0.17142857142857143,65
0.1,0.003,4,3,0.7095853672565563,0.7811575154706705,0.1842105263157895,71
0.1,0.003,4,4,0.7275265223912527,0.8004371769668103,0.12820512820512822,73
0.1,0.003,5,0,0.7116667290014891,0.7847006059522987,0.10526315789473682,71
0.1,0.003,5,1,0.7505529935794235,0.8110263899279908,0.08108108108108107,69
0.1,0.003,5,2,0.7432275720655999,0.8104125863369287,0.07894736842105261,71
0.1,0.003,5,3,0.731940664931253,0.8140974635791561,0.17910447761194032,62
0.1,0.003,5,4,0.7301582452694926,0.800976752369819,0.15789473684210523,71
0.1,0.003,6,0,0.6690800889763469,0.7525989467985349,0.16901408450704225,66
0.1,0.003,6,1,0.6794996376530917,0.7726218492103598,0.17391304347826084,64
0.1,0.003,6,2,0.715392389689003,0.7821734756793604,0.136986301369863,68
0.1,0.003,6,3,0.7057661538414423,0.7704794248432343,0.11111111111111112,67
0.1,0.003,6,4,0.6197766274348269,0.7763429380615419,0.17142857142857143,65
0.1,0.003,7,0,0.7534104593407339,0.8114360234125375,0.13513513513513511,69
0.1,0.003,7,1,0.7436205978588732,0.7952195512484084,0.13157894736842105,71
0.1,0.003,7,2,0.6915601347727539,0.7774705994633849,0.16901408450704225,66
0.1,0.003,7,3,0.7255780129651972,0.7946886261621707,0.11428571428571427,65
0.1,0.003,7,4,0.7292600176082907,0.7928227249121222,0.17948717948717946,73
0.1,0.01,0,0,0.4539746189766958,0.7031209472342318,0.16666666666666663,31
0.1,0.01,0,1,0.450898993245248,0.7221702598155194,0.13953488372093023,38
0.1,0.01,0,2,0.3422390651484887,0.6941895416253366,0.18181818181818182,28
0.1,0.01,0,3,0.3482353414922113,0.7122747052198837,0.10256410256410256,34
0.1,0.01,0,4,0.46374906988917475,0.7156471683725804,0.09090909090909091,39
0.1,0.01,1,0,0.3394478927356157,0.8657338164777063,0.24242424242424246,28
0.1,0.01,1,1,0.3794775903929954,0.877662318341519,0.23529411764705882,29
0.1,0.01,1,2,0.3540971749135829,0.8566391706217825,0.36363636363636365,28
0.1,0.01,1,3,0.4538612622997091,0.8419618695073376,0.1951219512195122,36
0.1,0.01,1,4,0.3000228870986443,0.8657165774247793,0.42424242424242425,28
0.1,0.01,2,0,0.31423721797142423,0.6666094673905413,0.23809523809523808,37
0.1,0.01,2,1,0.33350826514445575,0.6790595469427605,0.05555555555555555,31
0.1,0.01,2,2,0.4775639395827954,0.6679474716010352,0.09523809523809522,37
0.1,0.01,2,3,0.3781906978199587,0.6819244676894883,0.3157894736842105,33
0.1,0.01,2,4,0.38642814059656916,0.6688061505652357,0.25,35
0.1,0.01,3,0,0.33217921480761753,0.9723922156263963,0.11764705882352941,29
0.1,0.01,3,1,0.3014209218218772,0.9658538687761223,0.12121212121212123,28
0.1,0.01,3,2,0.4115606419159547,0.9747867229531286,0.2941176470588235,29
0.1,0.01,3,3,0.34533115774597484,0.9533772575435195,0.2,25
0.1,0.01,3,4,0.38813690660773154,0.9615128745859133,0.17142857142857143,30
0.1,0.01,4,0,0.3945351495616947,0.7812895172224746,0.25641025641025644,34
0.1,0.01,4,1,0.4404695944055525,0.7699884824123651,0.15384615384615383,34
0.1,0.01,4,2,0.2249330731764698,0.7546778682817239,0.2,25
0.1,0.01,4,3,0.4154817115051745,0.7792711728320306,0.3684210526315789,33
0.1,0.01,4,4,0.5583899768959624,0.7985513833094683,0.13953488372093023,38
0.1,0.01,5,0,0.4235351295217483,0.7826395536761515,0.2702702702702703,32
0.1,0.01,5,1,0.3382028518614696,0.8091319257300532,0.16666666666666663,31
0.1,0.01,5,2,0.38163036365816094,0.8084561670259993,0.09302325581395349,38
0.1,0.01,5,3,0.42204998264367605,0.8121742888947174,0.2702702702702703,32
0.1,0.01,5,4,0.4509824478717094,0.7992059106310916,0.13043478260869565,41
0.1,0.01,6,0,0.47131303695081045,0.7509339265145026,0.2222222222222222,31
0.1,0.01,6,1,0.5024668550208368,0.7705925209358918,0.13953488372093023,38
0.1,0.01,6,2,0.2509267831311633,0.7805986751368723,0.25,27
0.1,0.01,6,3,0.5222009172191376,0.7687030109219454,0.1,35
0.1,0.01,6,4,0.4000203887897304,0.7745960257661735,0.24390243902439024,36
0.1,0.01,7,0,0.4671590988777606,0.8096151418718669,0.24390243902439024,36
0.1,0.01,7,1,0.46732172711157105,0.7933159628648208,0.25641025641025644,34
0.1,0.01,7,2,0.4307673357868217,0.7757512766775062,0.24242424242424246,28
0.1,0.01,7,3,0.48217280064762846,0.7927223224445399,0.10526315789473685,33
0.1,0.01,7,4,0.39211600023935067,0.7909041268864178,0.30000000000000004,35
0.1,0.03,0,0,0.0924988433780829,0.699418730681065,0.26666666666666666,10
0.1,0.03,0,1,0.15557942766220365,0.7184392706098546,0.2,15
0.1,0.03,0,2,0.1903273034354715,0.6906020565956706,0.19047619047619047,16
0.1,0.03,0,3,0.15197415019680383,0.7086542295160188,0.23529411764705882,12
0.1,0.03,0,4,0.158588190240036,0.7120994041827056,0.11764705882352941,12
0.1,0.03,1,0,0.0331974064598772,0.861647325664349,0.7142857142857143,9
0.1,0.03,1,1,0.03888963036070252,0.8737214255331908,0.47058823529411764,12
0.1,0.03,1,2,0.04906314189344209,0.8529520625559944,0.6250000000000001,11
0.1,0.03,1,3,0.11872386565507496,0.8380974663159719,0.4444444444444444,13
0.1,0.03,1,4,0.026715340701865847,0.8617770228443375,0.75,11
0.1,0.03,2,0,0.08243079608119298,0.6633066036042404,0.4444444444444444,13
0.1,0.03,2,1,0.11780001600883265,0.6758516161261064,0.10526315789473685,14
0.1,0.03,2,2,0.0948748748207724,0.6646205134242718,0.2105263157894737,14
0.1,0.03,2,3,0.12629739229464512,0.67873926808266,0.4,15
0.1,0.03,2,4,0.16176051244611417,0.665812877667687,0.5,15
0.1,0.03,3,0,0.14926510992326106,0.9675941202683095,0.1111111111111111,13
0.1,0.03,3,1,0.12889444102661446,0.961113619074351,0.2857142857142857,9
0.1,0.03,3,2,0.14270840507229227,0.9702031125134469,0.3,15
0.1,0.03,3,3,0.12986372641693028,0.9488725024695572,0.11764705882352941,12
0.1,0.03,3,4,0.10457052291700653,0.9568361142082309,0.25,11
0.1,0.03,4,0,0.0627659099507483,0.7778637306285432,0.5,15
0.1,0.03,4,1,0.0972442239127347,0.7663424023893645,0.3157894736842105,14
0.1,0.03,4,2,0.04862694097093157,0.7513067244762599,0.39999999999999997,10
0.1,0.03,4,3,0.06492579035589889,0.7755691717553855,0.7058823529411764,12
0.1,0.03,4,4,0.05622415088880525,0.7948202276994573,0.2857142857142857,9
