file,wsd_id,length,train_index,anomaly_points,anomaly_events,max_run,max_run_fraction,anomaly_occupancy,primary_sparse_transient,file_sha256,Sub_PCA_auc_pr,Sub_PCA_auc_roc,Sub_PCA_vus_pr,Sub_PCA_vus_roc,SR_auc_pr,SR_auc_roc,SR_vus_pr,SR_vus_roc,POLY_auc_pr,POLY_auc_roc,POLY_vus_pr,POLY_vus_roc,Sub_IForest_auc_pr,Sub_IForest_auc_roc,Sub_IForest_vus_pr,Sub_IForest_vus_roc,HCRD_auc_pr,HCRD_auc_roc,HCRD_vus_pr,HCRD_vus_roc
084_WSD_id_56_WebService_tr_4559_1st_9616.csv,56,18236,4559,63,1,63,0.003454704979162,0.003454704979162,True,fc092f9a7d1055f52642a4e36e63cb27595cf13014da4b5e6941135a10ebffe0,0.020340106986167675,0.8658606567042159,0.022342793796493347,0.8713852578699557,0.09703784614027984,0.8681901198271638,0.07585605852881303,0.8989217522397117,0.7348231690336954,0.9994182892988814,0.8516812895985112,0.9996256730122728,0.011704066140582853,0.7971838563925726,0.012784863655672019,0.7998777277814636,0.22112992717373137,0.9171970627976791,0.1341142038754664,0.9493218585044237
085_WSD_id_57_WebService_tr_780_1st_880.csv,57,15403,780,203,24,12,0.00077906901253,0.0131792507952996,False,5c00463af77335042fa3bdd5cc433373445718b57fb72d10c57ac610786db6f6,0.21338273279012812,0.897883393829401,0.10942623806397432,0.8784277303724336,0.6764262364300557,0.8830554835364274,0.6833072301273768,0.9432403360931335,0.6139335956062282,0.9941414959813326,0.7601364432232582,0.9965662625416031,0.055858903205021994,0.8615552890847809,0.0642774322613771,0.8509192350746098,0.5121815116262182,0.9855305289084781,0.6397084072518008,0.9940508003379179
086_WSD_id_58_WebService_tr_4436_1st_9529.csv,58,17746,4436,23,4,14,0.0007889101769412,0.0012960667192606,True,ba43ea4993f5fb1755b8ff8e6075be87d68b36dde02ee321160a51f8aef24572,0.601708089378585,0.9721315215551396,0.17542839436826563,0.9477721098139877,0.3610446813389622,0.8211290168265751,0.13155467023126977,0.919303339875805,0.6348108413325805,0.9990972183038987,0.5542205109568616,0.9990299215458363,0.1284284155226048,0.9323551562818152,0.033643854802196775,0.8882657980096473,0.7481652009604123,0.9995081311682927,0.4776823026069678,0.9989387495554771
087_WSD_id_59_WebService_tr_4559_1st_12600.csv,59,18236,4559,11,1,11,0.000603202456679,0.000603202456679,True,092549f8131aad45523c7483e2536dfcc6baf5a252a9b8b8ed115770414ab30d,0.0007999532589496516,0.5781069958847737,0.0009111376871724172,0.6173283497030364,0.27109024358064093,0.7342611298166853,0.12977450866285867,0.7923334398883742,0.9290909090909091,0.9998279087167976,0.9237165604990242,0.9998325656008887,0.0007012951480494969,0.567103130066093,0.000758437873762921,0.5724533721117943,0.573445419735487,0.9977403666292556,0.172387073041084,0.9968188220829436
088_WSD_id_60_WebService_tr_4548_1st_5596.csv,60,18193,4548,59,4,23,0.0012642225031605,0.0032430055515857,True,a5aad56d0f18d0b035cd3071fecf49bb0e7da3c4de62e162bed2072c25a1b521,0.0032574443219687763,0.47518660517839895,0.0061365650367297166,0.5004655120302642,0.2753138934192762,0.7028271642555516,0.1185512805283298,0.8452951312301995,0.2268671642219304,0.8246841311292769,0.41941758430316317,0.8600015779312328,0.006447265625077132,0.7183864750735112,0.011232218026157752,0.7247935057999603,0.2826385902414622,0.7212848605391502,0.1395585064598656,0.8945093802484378
090_WSD_id_62_WebService_tr_2281_1st_2381.csv,62,13236,2281,150,11,50,0.0037775763070414,0.0113327289211242,False,0e3cf6e239388bf1a03e0360c6fe4a45f5e826dd470421f17bc671738b3bd489,0.3692003872813871,0.9776662081613939,0.33505704948098314,0.9786732610224481,0.6385905609492345,0.9150899179785011,0.6881731562538909,0.9667794613922706,0.5570444834738464,0.9947643792348055,0.7444722780844605,0.9969020729334839,0.04443293848877423,0.8740144683886087,0.056757969327906777,0.8569156433945115,0.6122422602533816,0.9852045442967039,0.7387068021639698,0.9958674602149754
091_WSD_id_63_WebService_tr_500_1st_363.csv,63,18230,500,158,10,24,0.0013165112452002,0.0086670323642347,True,d89a5616670966b0b6be52c31c1e2b47ddb8ba32e72147c479cf836ef9d765f7,0.01035191977412065,0.6134915331641086,0.01316584015404783,0.6132088906824799,0.21150049630377382,0.7695406839589601,0.12766240684624322,0.8294146385434676,0.6673555517674961,0.8974292702607292,0.6026625849550764,0.8630568101349099,0.007594899470869778,0.47929274463328125,0.009014093965065835,0.4856271881814944,0.385266351565899,0.8407004891825105,0.2927268039829895,0.8938163612714398
092_WSD_id_64_WebService_tr_500_1st_118.csv,64,18242,500,43,5,23,0.001260826663743,0.0023571976756934,True,d36653f828cdd8215be206b0c0e15b47fab12d8830fa520c2738f8ec762c8e80,0.7820619294400584,0.986954304926031,0.350559402270758,0.9916767533005288,0.5112350278238457,0.8774376818557625,0.20778709004507934,0.9188810991516461,0.7847351646755307,0.9298460048277635,0.44482521597970787,0.7788478560042786,0.16345917332798907,0.9668458655407849,0.05606627634430868,0.9637670305050274,0.4825631789150808,0.9842669607453515,0.284144715420741,0.9911743199198023
093_WSD_id_65_WebService_tr_1125_1st_1225.csv,65,18179,1125,177,11,61,0.0033555201056163,0.0097365091589196,True,0e8bfa167c8f92ac6c558e48e056220808095a3c528dbf7a6380cc0777c13550,0.015288481532710809,0.6080758760639904,0.03475737076256334,0.5256763356260931,0.3064560478591126,0.8144678839827589,0.350634849886311,0.959100409285883,0.11778467428589628,0.797841671076095,0.13233823192620858,0.8197028312426059,0.03887037942295463,0.5434713154909969,0.04341138237436905,0.49945150347044864,0.6155103456160717,0.8316930573313575,0.7747704727048838,0.9836799951338833
095_WSD_id_67_WebService_tr_2182_1st_2282.csv,67,18236,2182,14,1,14,0.0007677122175915,0.0007677122175915,True,a2a8873ef0291fa050106ef45a6da178f44861441e497e98a417c69100879a9d,0.8341872413300986,0.9999216018313811,0.2695875300959172,0.9985168161594749,0.27090326134429976,0.8567195070323158,0.12329096883534106,0.9028539157592653,0.9464285714285714,0.9999764805494143,0.6619383963640979,0.9992578470877869,0.006100932835032122,0.9373833827241795,0.006436684562573014,0.9376305845919938,0.9271251695164737,0.999929441648243,0.2737155068231412,0.9985251857674738
096_WSD_id_68_WebService_tr_1341_1st_1441.csv,68,10744,1341,33,3,13,0.0012099776619508,0.0030714817572598,True,7e875806d3782ccd50bb7957a87cff9de2c1d67609ed265c53298d210253368f,0.0030254435735790966,0.5095724304948467,0.013500288998821252,0.5247589198021567,0.22163231251475157,0.7994811338103281,0.16378892909105042,0.9626364895859745,0.0034790917946938564,0.4230089146530189,0.020270825020475686,0.4505612936966993,0.00207721322963245,0.2832517123433005,0.008365873885718904,0.37190636071506616,0.41824534800292795,0.8883405052296847,0.5613165130039496,0.9933960612193774
097_WSD_id_69_WebService_tr_4520_1st_6465.csv,69,18083,4520,44,4,13,0.0007189072609633,0.0024332245755682,True,e23e0dce693b04ad125b5c19724e716b11fabb17b3c10c3feb370250e3ea7348,0.0029503151799269126,0.597407636988545,0.011078792578452524,0.6093460361687743,0.30145256805118675,0.8902428576468157,0.2336332499085632,0.9857728977679325,0.0042707798292423525,0.6608900412742089,0.02279289160662641,0.656254042305049,0.001974035100153438,0.41391379284278007,0.010750453833021426,0.5369402600748121,0.45651195565246416,0.849726476472693,0.5620986560198196,0.9892187353891
