file,wsd_id,length,train_index,anomaly_points,anomaly_events,max_run,max_run_fraction,anomaly_occupancy,primary_sparse_transient,file_sha256,HCRD_vus_pr,POLY_vus_pr,event_count,median_duration_fraction,median_sign_coherence,median_shape_concentration,median_peak_to_background_mad,median_curvature_contrast,hcrd_minus_comparator_vus_pr
115_WSD_id_87_WebService_tr_2252_1st_2352.csv,87,18214,2252,181,14,24,0.0013176677281212,0.0099374107829142,True,c17c5efdf366ad095838079b61e5bac0244401262e7ae6ac60cc4c4fb9dc8f65,0.39575753860309393,0.6713419640593342,14.0,0.0006039310420555617,0.7834890984360177,0.44451082550446724,5.521513868705377,17.35507755047466,-0.2755844254562403
116_WSD_id_88_WebService_tr_3934_1st_13861.csv,88,15736,3934,5,1,5,0.0003177427554651,0.0003177427554651,True,37f61c68f46f480f3d54ba2047431586ebd9f66497c0c179dfff5aac2a9c1240,0.2724286654319306,0.7990723782044419,1.0,0.00031774275546517537,0.892925430210325,0.45315487571701724,5.642857142857143,6.352941176470588,-0.5266437127725112
118_WSD_id_90_WebService_tr_4559_1st_6317.csv,90,18236,4559,3,1,3,0.0001645097609124,0.0001645097609124,True,d2a9ad0cba079e12c75cfb97b02755aee9ae24f878bb3203dda9f4c118285a66,0.3340548941383508,0.010938995917499637,1.0,0.0001645097609124808,0.9401778496362169,0.9453686763391909,6.787536276157016,59.01986754966901,0.3231158982208512
119_WSD_id_91_WebService_tr_4559_1st_12353.csv,91,18236,4559,34,1,34,0.0018644439570081,0.0018644439570081,True,de86dc513707a69dcf67219a5e91ba76ce88c4de164f14b161b188fabca779e2,0.03640501565776724,0.15157052473845664,1.0,0.001864443957008116,0.95108058301223,0.14516890727880213,6.345012434374136,17.52962962962963,-0.1151655090806894
120_WSD_id_92_WebService_tr_2329_1st_2429.csv,92,17438,2329,95,9,14,0.0008028443628856,0.0054478724624383,True,91740c0da43c1c56b283360d81c79e68f542fdfff3b4e41b19c40a69d92d27f0,0.7797504884838243,0.04286427367500197,9.0,0.0005734602592040372,0.7920728342836121,0.48013847929221687,4.7966993108451215,27.40221402214022,0.7368862148088223
121_WSD_id_93_WebService_tr_4559_1st_11749.csv,93,18236,4559,43,3,20,0.0010967317394165,0.0023579732397455,True,4498df73e9f3ddfe62175b51ad77de32c75591850056096512b9db8e4b11e02d,0.12277719936737971,0.5429009653254636,3.0,0.0007677122175915771,0.9981267827493722,0.328307522015215,6.00951048951049,17.08049535603715,-0.4201237659580839
122_WSD_id_94_WebService_tr_4559_1st_8618.csv,94,18236,4559,56,2,29,0.0015902610221539,0.0030708488703663,True,13cca6d5ddbaed725a93b88259e0e23cad79e76e61a075307d4dc0a4b5970793,0.019636584053579053,0.1274640448883673,2.0,0.0015354244351831541,0.4971847921947039,0.39334071749810784,7.026059039000216,43.79113737075338,-0.10782746083478824
123_WSD_id_95_WebService_tr_4559_1st_4901.csv,95,18236,4559,36,6,21,0.0011515683263873,0.0019741171309497,True,7df6714601b455c8adda86ddd279019dac30cc5f962681c61410644d6de4fe24,0.04947886653800539,0.08122857629824037,6.0,0.0001645097609124808,0.9591348989268768,0.9468930606825436,6.231988969320923,45.75577276407574,-0.03174970976023499
124_WSD_id_96_WebService_tr_4559_1st_14350.csv,96,18236,4559,10,1,10,0.0005483658697082,0.0005483658697082,True,70352bb0c833c8af013e55acdf33114a85de7276896b59eb3597db1b66e61abb,0.17076660860464604,0.7484374711030543,1.0,0.0005483658697082694,0.9283414975507347,0.19566130160951717,6.3545454545454545,5.565217391304348,-0.5776708624984082
127_WSD_id_99_WebService_tr_1164_1st_1264.csv,99,18190,1164,117,11,15,0.0008246289169873,0.0064321055525013,True,8f4ee9d57c1628379ab05ee4d9478d2a66f64f7e8b7f0d1b00cf1bdade2be76d,0.660214731630981,0.07978942551364011,11.0,0.0005497526113249038,0.80914700758806,0.4363328751189594,4.628496042216359,18.782258064516128,0.5804253061173409
129_WSD_id_101_WebService_tr_4448_1st_9592.csv,101,17794,4448,20,3,14,0.000786782061369,0.0011239743733842,True,28ca14ac26b84bbe45885f3d8ef774eb8710edf02adac3a172bcdf67397d5de0,0.2840962429949567,0.498091750219051,3.0,0.00016859615600764303,0.9646036995080726,0.9007533571386465,5.999998410550381,21.889234553963092,-0.21399550722409427
131_WSD_id_103_WebService_tr_4573_1st_7021.csv,103,18294,4573,13,1,13,0.0007106155023504,0.0007106155023504,True,5f242f00cfa7f9e29319aff8797dece2c68b200c8911afa3dd2537758ba123ac,0.14049318295321245,0.2385737014259553,1.0,0.0007106155023504974,0.9463460434081109,0.29266291714902964,2.6367182687964528,16.191601049868765,-0.09808051847274285
132_WSD_id_104_WebService_tr_4037_1st_4137.csv,104,18236,4037,46,2,27,0.0014805878482123,0.002522483000658,True,204c024241ac60df27659978523e7c6183764e57b6e01c1128a25cf91a9a5965,0.2997221587352719,0.5862751107334015,2.0,0.0012612415003290195,0.7772215538395666,0.19639572849703518,10.852792570625914,24.963761174968095,-0.28655295199812963
133_WSD_id_105_WebService_tr_3934_1st_5937.csv,105,15736,3934,15,1,15,0.0009532282663955,0.0009532282663955,True,50b2ca8ef4619afea1b397cca655726046415033b2b4c5a768bff7c758fc2b38,0.1267753849313004,0.8106554734680453,1.0,0.0009532282663955262,0.9913419913419913,0.1748917748917749,6.487958734012963,6.0,-0.683880088536745
134_WSD_id_106_WebService_tr_4559_1st_7990.csv,106,18236,4559,106,3,71,0.0038933976749287,0.0058126782189076,True,a9b7a3299e2c8c990487846a69e37f667585b714bc59415a4994d8e6844219b5,0.30963493393654556,0.34440245289703747,3.0,0.0013160780872998464,0.9701354828599758,0.1312802129161914,9.260536398467435,12.465686274509808,-0.034767518960491905
135_WSD_id_107_WebService_tr_3779_1st_3879.csv,107,15506,3779,50,4,20,0.0012898232942086,0.0032245582355217,True,e85140adfd2cd2e1da86d50ccc562f059fbc496cf52982b231cec34aae576c3a,0.6613205920297386,0.4814183196899774,4.0,0.0008706307235908681,0.9771359336224904,0.18337199712948374,11.32422969187675,13.806451612903226,0.1799022723397612
138_WSD_id_110_WebService_tr_4584_1st_6039.csv,110,18336,4584,13,1,13,0.0007089877835951,0.0007089877835951,True,320cb99cfeeb1ab1732e9d0be08bb7e4b03d6ebe879b73f06cb70efec97b3e6a,0.17073520791757132,0.7747343141738199,1.0,0.0007089877835951134,0.20057042056151803,0.4615130982409284,4.468316041500398,76.91111111111111,-0.6039991062562485
