suite,noise_sigma,trial,seed,method,parameter,baseline_mse,baseline_nmse
exact,0.03,84,20261485,l1_trend_oracle,lambda=300,0.07127956768625449,0.02220640386168681
exact,0.03,84,20261485,gaussian_oracle,sigma=32,0.005849485069177634,0.0018223458986285997
exact,0.03,85,20261486,hcrd_centered,none,0.6502205895263786,0.34818512853585676
exact,0.03,85,20261486,hcrd_thresholded,z=3.5,0.0009854861518819535,0.000527715713698427
exact,0.03,85,20261486,hcrd_adaptive_guided,pilot-calibrated,0.009689254410606677,0.005188476567361665
exact,0.03,85,20261486,emd_residue,default,0.0635945697340227,0.034054109933910205
exact,0.03,85,20261486,vmd_low_mode,K=5;alpha=2000,0.061035764043058105,0.03268390095751383
exact,0.03,85,20261486,l1_trend_oracle,lambda=300,0.032217156374691844,0.01725189099525861
exact,0.03,85,20261486,gaussian_oracle,sigma=32,0.07802235195336353,0.041780009863021474
exact,0.03,86,20261487,hcrd_centered,none,0.6500972440750155,0.7694555658459123
exact,0.03,86,20261487,hcrd_thresholded,z=3.5,0.00011987079874867678,0.00014187916364851016
exact,0.03,86,20261487,hcrd_adaptive_guided,pilot-calibrated,0.013677747139643159,0.01618899135591015
exact,0.03,86,20261487,emd_residue,default,0.004019826247397212,0.004757869238769389
exact,0.03,86,20261487,vmd_low_mode,K=5;alpha=2000,0.03665548999045215,0.04338546432709989
exact,0.03,86,20261487,l1_trend_oracle,lambda=300,0.030001972768468936,0.03551035655581412
exact,0.03,86,20261487,gaussian_oracle,sigma=32,0.04334233359034103,0.05130001722325384
exact,0.03,87,20261488,hcrd_centered,none,0.7234629428703493,0.9931267061331664
exact,0.03,87,20261488,hcrd_thresholded,z=3.5,0.00048197529084552306,0.0006616268846278276
exact,0.03,87,20261488,hcrd_adaptive_guided,pilot-calibrated,0.015581147023229169,0.02138886776918062
exact,0.03,87,20261488,emd_residue,default,0.0011707560984890487,0.0016071440275360633
exact,0.03,87,20261488,vmd_low_mode,K=5;alpha=2000,0.03166968188100299,0.043474247244757895
exact,0.03,87,20261488,l1_trend_oracle,lambda=300,0.03694701331681743,0.050718652556285576
exact,0.03,87,20261488,gaussian_oracle,sigma=32,0.035254619781412116,0.048395435819530964
exact,0.03,88,20261489,hcrd_centered,none,0.5814230951629283,0.9421240145407805
exact,0.03,88,20261489,hcrd_thresholded,z=3.5,0.0007704722685327529,0.0012484547531071341
exact,0.03,88,20261489,hcrd_adaptive_guided,pilot-calibrated,0.013529115691570802,0.0219222540256293
exact,0.03,88,20261489,emd_residue,default,0.0033260801733513254,0.005389500402842002
exact,0.03,88,20261489,vmd_low_mode,K=5;alpha=2000,0.028280325836308406,0.045824760541990646
exact,0.03,88,20261489,l1_trend_oracle,lambda=300,0.026314196299073646,0.04263889147669707
exact,0.03,88,20261489,gaussian_oracle,sigma=32,0.031805690994800045,0.05153717754687351
exact,0.03,89,20261490,hcrd_centered,none,0.7128661024313262,0.8586043486050874
exact,0.03,89,20261490,hcrd_thresholded,z=3.5,0.0004159596325571861,0.0005009983615993015
exact,0.03,89,20261490,hcrd_adaptive_guided,pilot-calibrated,0.014270962302924713,0.017188515838078906
exact,0.03,89,20261490,emd_residue,default,0.003253833204117288,0.003919046408802787
exact,0.03,89,20261490,vmd_low_mode,K=5;alpha=2000,0.03786781681172051,0.045609507978893196
exact,0.03,89,20261490,l1_trend_oracle,lambda=300,0.03642395562922898,0.04387046401840591
exact,0.03,89,20261490,gaussian_oracle,sigma=32,0.04370280291990693,0.05263739783008971
exact,0.03,90,20261491,hcrd_centered,none,0.6972504030646174,0.4428250661498118
exact,0.03,90,20261491,hcrd_thresholded,z=3.5,0.0025603091549736665,0.0016260572470549164
exact,0.03,90,20261491,hcrd_adaptive_guided,pilot-calibrated,0.006538136808135567,0.004152383206712662
exact,0.03,90,20261491,emd_residue,default,0.00937672476767935,0.005955175855425614
exact,0.03,90,20261491,vmd_low_mode,K=5;alpha=2000,0.010869430865795152,0.006903196356719033
exact,0.03,90,20261491,l1_trend_oracle,lambda=300,0.03605604960436492,0.022899266147393106
exact,0.03,90,20261491,gaussian_oracle,sigma=32,0.006846066051376788,0.0043479496587482845
exact,0.03,91,20261492,hcrd_centered,none,0.67896753991539,0.2981829786493827
exact,0.03,91,20261492,hcrd_thresholded,z=3.5,0.0001629327133863978,7.155535270955154e-05
exact,0.03,91,20261492,hcrd_adaptive_guided,pilot-calibrated,0.010395980771900975,0.004565615188221572
exact,0.03,91,20261492,emd_residue,default,0.02288297011511277,0.010049541087221083
exact,0.03,91,20261492,vmd_low_mode,K=5;alpha=2000,0.06878810738366958,0.030209754589847163
exact,0.03,91,20261492,l1_trend_oracle,lambda=300,0.0339615024339406,0.014914913246696034
exact,0.03,91,20261492,gaussian_oracle,sigma=32,0.089254228685281,0.03919788532121402
exact,0.03,92,20261493,hcrd_centered,none,0.9521512409076651,0.9257308126225321
exact,0.03,92,20261493,hcrd_thresholded,z=3.5,0.00017677592159614236,0.00017187071813853106
exact,0.03,92,20261493,hcrd_adaptive_guided,pilot-calibrated,0.02337292889949523,0.02272437353846461
exact,0.03,92,20261493,emd_residue,default,0.0002894783124940104,0.00028144582703712174
exact,0.03,92,20261493,vmd_low_mode,K=5;alpha=2000,0.029756428987140687,0.028930743356224576
exact,0.03,92,20261493,l1_trend_oracle,lambda=300,0.058542521728111634,0.056918075494681364
exact,0.03,92,20261493,gaussian_oracle,sigma=64,0.007367546303308227,0.007163110578834043
exact,0.03,93,20261494,hcrd_centered,none,0.44077826125652736,0.8181563200490674
exact,0.03,93,20261494,hcrd_thresholded,z=3.5,0.0001451409622179672,0.0002694052905379627
exact,0.03,93,20261494,hcrd_adaptive_guided,pilot-calibrated,0.013343432990823564,0.024767587225087682
exact,0.03,93,20261494,emd_residue,default,0.002443577926811592,0.004535679047905168
exact,0.03,93,20261494,vmd_low_mode,K=5;alpha=2000,0.024823534814921524,0.046076527995935375
exact,0.03,93,20261494,l1_trend_oracle,lambda=300,0.017939273091677012,0.03329821578587292
exact,0.03,93,20261494,gaussian_oracle,sigma=32,0.02898483115487324,0.05380057248584074
exact,0.03,94,20261495,hcrd_centered,none,1.1116082918595438,0.810756960401313
exact,0.03,94,20261495,hcrd_thresholded,z=3.5,0.0001726273581137145,0.00012590661042322313
exact,0.03,94,20261495,hcrd_adaptive_guided,pilot-calibrated,0.016041468030541618,0.011699923395731638
exact,0.03,94,20261495,emd_residue,default,0.0057847223398335085,0.004219115614155195
exact,0.03,94,20261495,vmd_low_mode,K=5;alpha=2000,0.06187101219426307,0.04512592623761348
exact,0.03,94,20261495,l1_trend_oracle,lambda=300,0.07281101515569804,0.05310507106115273
exact,0.03,94,20261495,gaussian_oracle,sigma=32,0.07238851114555231,0.05279691568885869
exact,0.03,95,20261496,hcrd_centered,none,1.1191722449968557,0.44992123136337087
exact,0.03,95,20261496,hcrd_thresholded,z=3.5,0.00010106323451539349,4.062868349532624e-05
exact,0.03,95,20261496,hcrd_adaptive_guided,pilot-calibrated,0.009371944638694271,0.0037676388875445307
exact,0.03,95,20261496,emd_residue,default,0.08363223822372838,0.03362120511074715
exact,0.03,95,20261496,vmd_low_mode,K=5;alpha=2000,0.016110765589590615,0.006476729140379636
exact,0.03,95,20261496,l1_trend_oracle,lambda=300,0.07354790421801587,0.02956717679328969
exact,0.03,95,20261496,gaussian_oracle,sigma=32,0.010148048445585464,0.004079642318672566
exact,0.03,96,20261497,hcrd_centered,none,1.0622811651082005,0.5572566373138003
exact,0.03,96,20261497,hcrd_thresholded,z=3.5,0.00014964637619060918,7.850222626669733e-05
exact,0.03,96,20261497,hcrd_adaptive_guided,pilot-calibrated,0.015527499749957274,0.008145491589950876
exact,0.03,96,20261497,emd_residue,default,0.11046013352866964,0.05794571587000703
exact,0.03,96,20261497,vmd_low_mode,K=5;alpha=2000,0.07606978870841741,0.039905060966139064
exact,0.03,96,20261497,l1_trend_oracle,lambda=300,0.06751066046306851,0.03541507170434614
exact,0.03,96,20261497,gaussian_oracle,sigma=32,0.09360177079299295,0.049102073680660115
exact,0.03,97,20261498,hcrd_centered,none,0.590715668109729,0.9835660592684184
exact,0.03,97,20261498,hcrd_thresholded,z=3.5,0.0010674605365076388,0.0017773660154928232
exact,0.03,97,20261498,hcrd_adaptive_guided,pilot-calibrated,0.015765666128702123,0.026250487236219186
exact,0.03,97,20261498,emd_residue,default,0.0024347604461947454,0.004053977008921224
exact,0.03,97,20261498,vmd_low_mode,K=5;alpha=2000,0.027389074473164885,0.04560394365834892
exact,0.03,97,20261498,l1_trend_oracle,lambda=300,0.02747255094679973,0.045742935445171475
exact,0.03,97,20261498,gaussian_oracle,sigma=32,0.030493843665407937,0.05077351298621926
exact,0.03,98,20261499,hcrd_centered,none,0.73082746597067,0.09477866392513778
exact,0.03,98,20261499,hcrd_thresholded,z=3.5,0.00013746879533190102,1.7827886005420995e-05
exact,0.03,98,20261499,hcrd_adaptive_guided,pilot-calibrated,0.020636446766342086,0.002676274420089499
exact,0.03,98,20261499,emd_residue,default,0.04338128974255751,0.005625979964625324
exact,0.03,98,20261499,vmd_low_mode,K=5;alpha=2000,0.09372107733706034,0.012154385139087776
exact,0.03,98,20261499,l1_trend_oracle,lambda=300,0.037192063380829955,0.004823319100592716
exact,0.03,98,20261499,gaussian_oracle,sigma=32,0.012672338005743152,0.0016434347652723317
exact,0.03,99,20261500,hcrd_centered,none,0.6717990716557177,0.9253766061380198
exact,0.03,99,20261500,hcrd_thresholded,z=3.5,0.00035331380031440547,0.0004866757624878416
exact,0.03,99,20261500,hcrd_adaptive_guided,pilot-calibrated,0.014488037179963265,0.019956697234119712
exact,0.03,99,20261500,emd_residue,default,0.0022748672686335163,0.003133539537758356
exact,0.03,99,20261500,vmd_low_mode,K=5;alpha=2000,0.03309300512111426,0.04558430348885431
exact,0.03,99,20261500,l1_trend_oracle,lambda=300,0.03215482359151788,0.04429199560033703
exact,0.03,99,20261500,gaussian_oracle,sigma=32,0.0379628623823902,0.05229233893419887
