baseline_mse,knot_count,latent_index,method,noise_sigma,repetition,target_knot_f1
0.08408547431111685,9,3,hcrd_quadratic_guided,0.05,7,0.5714285714285714
0.7186150391278763,122,3,hcrd_raw,0.05,8,0.11023622047244094
0.08180398194371903,2,3,hcrd_robust,0.05,8,0.0
0.13772188911455535,13,3,hcrd_gaussian_guided,0.05,8,0.1111111111111111
0.1150511694097631,9,3,hcrd_adaptive_guided,0.05,8,0.42857142857142855
0.08930491290947468,9,3,hcrd_quadratic_guided,0.05,8,0.42857142857142855
0.7110565844025023,123,3,hcrd_raw,0.05,9,0.109375
0.0856197928142061,2,3,hcrd_robust,0.05,9,0.0
0.18877674294669314,15,3,hcrd_gaussian_guided,0.05,9,0.2
0.11664763098353093,9,3,hcrd_adaptive_guided,0.05,9,0.42857142857142855
0.08002027682984156,9,3,hcrd_quadratic_guided,0.05,9,0.5714285714285714
1.0239433659544976,125,4,hcrd_raw,0.05,0,0.10769230769230768
0.06737373210347666,2,4,hcrd_robust,0.05,0,0.0
0.13033655249048814,13,4,hcrd_gaussian_guided,0.05,0,0.5555555555555556
0.06945022234285476,9,4,hcrd_adaptive_guided,0.05,0,0.7142857142857143
0.06549609359161325,9,4,hcrd_quadratic_guided,0.05,0,0.7142857142857143
1.013292162808818,126,4,hcrd_raw,0.05,1,0.10687022900763359
0.06742676779773772,2,4,hcrd_robust,0.05,1,0.0
0.13102098750354713,13,4,hcrd_gaussian_guided,0.05,1,0.4444444444444444
0.07408948589949535,9,4,hcrd_adaptive_guided,0.05,1,0.5714285714285714
0.06265177387794997,9,4,hcrd_quadratic_guided,0.05,1,0.7142857142857143
1.0270852113523143,123,4,hcrd_raw,0.05,2,0.109375
0.06754693888081144,2,4,hcrd_robust,0.05,2,0.0
0.13668654520549608,12,4,hcrd_gaussian_guided,0.05,2,0.588235294117647
0.06536608813616988,9,4,hcrd_adaptive_guided,0.05,2,0.5714285714285714
0.06292975041941061,9,4,hcrd_quadratic_guided,0.05,2,0.7142857142857143
1.023513616093949,123,4,hcrd_raw,0.05,3,0.109375
0.06986417957289882,2,4,hcrd_robust,0.05,3,0.0
0.15075433776460948,14,4,hcrd_gaussian_guided,0.05,3,0.4210526315789474
0.06926162356159382,9,4,hcrd_adaptive_guided,0.05,3,0.5714285714285714
0.0615259864309181,9,4,hcrd_quadratic_guided,0.05,3,0.7142857142857143
1.038385611627518,122,4,hcrd_raw,0.05,4,0.11023622047244094
0.06860469189356436,2,4,hcrd_robust,0.05,4,0.0
0.12747629926783793,12,4,hcrd_gaussian_guided,0.05,4,0.3529411764705882
0.07394027697692072,9,4,hcrd_adaptive_guided,0.05,4,0.42857142857142855
0.06339474816069897,9,4,hcrd_quadratic_guided,0.05,4,0.7142857142857143
1.0232547639004548,122,4,hcrd_raw,0.05,5,0.11023622047244094
0.06985739573578817,2,4,hcrd_robust,0.05,5,0.0
0.10777756759690377,12,4,hcrd_gaussian_guided,0.05,5,0.8235294117647058
0.07607130885785504,9,4,hcrd_adaptive_guided,0.05,5,0.5714285714285714
0.06362690955358422,9,4,hcrd_quadratic_guided,0.05,5,0.7142857142857143
1.0357420045644876,121,4,hcrd_raw,0.05,6,0.1111111111111111
0.06846171725277404,2,4,hcrd_robust,0.05,6,0.0
0.09697443358885352,12,4,hcrd_gaussian_guided,0.05,6,0.47058823529411764
0.07689481237953413,9,4,hcrd_adaptive_guided,0.05,6,0.5714285714285714
0.06368913432587257,9,4,hcrd_quadratic_guided,0.05,6,0.7142857142857143
1.012486518092273,125,4,hcrd_raw,0.05,7,0.10769230769230768
0.07263274870690496,2,4,hcrd_robust,0.05,7,0.0
0.0934805047749614,12,4,hcrd_gaussian_guided,0.05,7,0.3529411764705882
0.07900641419853577,9,4,hcrd_adaptive_guided,0.05,7,0.5714285714285714
0.06293312713512056,9,4,hcrd_quadratic_guided,0.05,7,0.7142857142857143
1.0283075175943615,124,4,hcrd_raw,0.05,8,0.10852713178294575
0.07031345784887051,2,4,hcrd_robust,0.05,8,0.0
0.12534483875087024,12,4,hcrd_gaussian_guided,0.05,8,0.47058823529411764
0.07522858672811059,9,4,hcrd_adaptive_guided,0.05,8,0.5714285714285714
0.06258444752898733,9,4,hcrd_quadratic_guided,0.05,8,0.7142857142857143
1.0569782182345546,123,4,hcrd_raw,0.05,9,0.109375
0.06746754653526577,2,4,hcrd_robust,0.05,9,0.0
0.18497028448857877,13,4,hcrd_gaussian_guided,0.05,9,0.6666666666666665
0.07129682387435253,9,4,hcrd_adaptive_guided,0.05,9,0.5714285714285714
0.06360652449102772,9,4,hcrd_quadratic_guided,0.05,9,0.7142857142857143
0.8298857515054986,120,5,hcrd_raw,0.05,0,0.112
0.4374147324244071,2,5,hcrd_robust,0.05,0,0.0
0.07248193408861353,12,5,hcrd_gaussian_guided,0.05,0,0.588235294117647
0.029262112527181708,9,5,hcrd_adaptive_guided,0.05,0,0.8571428571428571
0.024944019151603006,9,5,hcrd_quadratic_guided,0.05,0,1.0
0.8299022713249883,123,5,hcrd_raw,0.05,1,0.109375
0.7109016346204937,3,5,hcrd_robust,0.05,1,0.0
0.061011470091579895,12,5,hcrd_gaussian_guided,0.05,1,0.588235294117647
0.033211528695680684,9,5,hcrd_adaptive_guided,0.05,1,0.7142857142857143
0.024384955325834633,9,5,hcrd_quadratic_guided,0.05,1,1.0
0.839324418925656,124,5,hcrd_raw,0.05,2,0.10852713178294575
0.5216861162332913,2,5,hcrd_robust,0.05,2,0.0
0.07286193715804527,12,5,hcrd_gaussian_guided,0.05,2,0.47058823529411764
0.03140890000177901,9,5,hcrd_adaptive_guided,0.05,2,0.7142857142857143
0.024664822890013198,9,5,hcrd_quadratic_guided,0.05,2,1.0
0.8410883228821349,123,5,hcrd_raw,0.05,3,0.109375
0.5245039381895948,2,5,hcrd_robust,0.05,3,0.0
0.08670431712812267,14,5,hcrd_gaussian_guided,0.05,3,0.4210526315789474
0.030152697135835738,9,5,hcrd_adaptive_guided,0.05,3,0.7142857142857143
0.023360109092474164,9,5,hcrd_quadratic_guided,0.05,3,1.0
0.8377648713029934,125,5,hcrd_raw,0.05,4,0.10769230769230768
0.5477604303900748,2,5,hcrd_robust,0.05,4,0.0
0.08404068814492405,13,5,hcrd_gaussian_guided,0.05,4,0.4444444444444444
0.028699989885232643,9,5,hcrd_adaptive_guided,0.05,4,0.8571428571428571
0.02321559235685304,9,5,hcrd_quadratic_guided,0.05,4,1.0
0.8402953745381102,122,5,hcrd_raw,0.05,5,0.11023622047244094
0.49236849984665343,2,5,hcrd_robust,0.05,5,0.0
0.16646123182360748,14,5,hcrd_gaussian_guided,0.05,5,0.4210526315789474
0.03090433861706744,9,5,hcrd_adaptive_guided,0.05,5,0.8571428571428571
0.026068172828008516,9,5,hcrd_quadratic_guided,0.05,5,1.0
0.8309265087651736,124,5,hcrd_raw,0.05,6,0.10852713178294575
0.5075605593196327,2,5,hcrd_robust,0.05,6,0.0
0.1150783399610998,16,5,hcrd_gaussian_guided,0.05,6,0.38095238095238093
0.028930909393402836,9,5,hcrd_adaptive_guided,0.05,6,0.8571428571428571
0.023356017910266473,9,5,hcrd_quadratic_guided,0.05,6,1.0
0.8404605392038997,124,5,hcrd_raw,0.05,7,0.10852713178294575
0.49635073001614366,2,5,hcrd_robust,0.05,7,0.0
0.09086672202527787,14,5,hcrd_gaussian_guided,0.05,7,0.5263157894736842
0.028021155424185405,9,5,hcrd_adaptive_guided,0.05,7,0.8571428571428571
0.02469940553429093,9,5,hcrd_quadratic_guided,0.05,7,1.0
0.8407949349901337,121,5,hcrd_raw,0.05,8,0.1111111111111111
0.44840553028636904,2,5,hcrd_robust,0.05,8,0.0
0.03307985342600721,11,5,hcrd_gaussian_guided,0.05,8,0.6250000000000001
0.030272706908809736,9,5,hcrd_adaptive_guided,0.05,8,0.8571428571428571
0.023473058766160317,9,5,hcrd_quadratic_guided,0.05,8,1.0
0.8501669511203288,122,5,hcrd_raw,0.05,9,0.11023622047244094
0.5824572917355554,3,5,hcrd_robust,0.05,9,0.0
0.0835425463233209,13,5,hcrd_gaussian_guided,0.05,9,0.6666666666666665
0.030397087555733573,9,5,hcrd_adaptive_guided,0.05,9,0.7142857142857143
0.023773383037289653,9,5,hcrd_quadratic_guided,0.05,9,1.0
0.8178783691918202,121,6,hcrd_raw,0.05,0,0.1111111111111111
0.5664944560120795,3,6,hcrd_robust,0.05,0,0.0
0.11234006255223947,11,6,hcrd_gaussian_guided,0.05,0,0.375
0.18082118711747647,9,6,hcrd_adaptive_guided,0.05,0,0.42857142857142855
0.1408821136280348,9,6,hcrd_quadratic_guided,0.05,0,0.42857142857142855
0.8042278647938883,123,6,hcrd_raw,0.05,1,0.09375000000000001
0.35714758326787227,2,6,hcrd_robust,0.05,1,0.0
0.15977100926214355,12,6,hcrd_gaussian_guided,0.05,1,0.11764705882352941
0.2022781145203847,9,6,hcrd_adaptive_guided,0.05,1,0.2857142857142857
0.148579096407655,9,6,hcrd_quadratic_guided,0.05,1,0.42857142857142855
0.8259042212613195,121,6,hcrd_raw,0.05,2,0.1111111111111111
0.3419416015694915,2,6,hcrd_robust,0.05,2,0.0
0.2138641205725782,17,6,hcrd_gaussian_guided,0.05,2,0.18181818181818182
0.19254054933593856,9,6,hcrd_adaptive_guided,0.05,2,0.42857142857142855
0.15360304366626631,9,6,hcrd_quadratic_guided,0.05,2,0.42857142857142855
0.813092103708002,120,6,hcrd_raw,0.05,3,0.112
0.36259867365656956,2,6,hcrd_robust,0.05,3,0.0
0.1634404154555798,12,6,hcrd_gaussian_guided,0.05,3,0.3529411764705882
0.20404512138100664,9,6,hcrd_adaptive_guided,0.05,3,0.2857142857142857
0.15539570632016553,9,6,hcrd_quadratic_guided,0.05,3,0.42857142857142855
0.8265196068421369,124,6,hcrd_raw,0.05,4,0.10852713178294575
0.3540497176765811,2,6,hcrd_robust,0.05,4,0.0
0.17424055540188815,12,6,hcrd_gaussian_guided,0.05,4,0.23529411764705882
0.19640927101047725,9,6,hcrd_adaptive_guided,0.05,4,0.42857142857142855
0.13795976269846455,9,6,hcrd_quadratic_guided,0.05,4,0.42857142857142855
0.8213283940275569,122,6,hcrd_raw,0.05,5,0.11023622047244094
0.34720062891025,2,6,hcrd_robust,0.05,5,0.0
0.1978013706792044,12,6,hcrd_gaussian_guided,0.05,5,0.23529411764705882
0.20196160674735567,9,6,hcrd_adaptive_guided,0.05,5,0.42857142857142855
0.14243667903155624,9,6,hcrd_quadratic_guided,0.05,5,0.42857142857142855
0.836145773041772,121,6,hcrd_raw,0.05,6,0.1111111111111111
0.33587761926269083,2,6,hcrd_robust,0.05,6,0.0
0.13547303194045096,13,6,hcrd_gaussian_guided,0.05,6,0.2222222222222222
0.2086699658194284,9,6,hcrd_adaptive_guided,0.05,6,0.2857142857142857
0.1387902370464165,9,6,hcrd_quadratic_guided,0.05,6,0.42857142857142855
0.8181519519424872,123,6,hcrd_raw,0.05,7,0.09375000000000001
0.34183844336991326,2,6,hcrd_robust,0.05,7,0.0
0.15704864922791564,14,6,hcrd_gaussian_guided,0.05,7,0.3157894736842105
0.1856940767710016,9,6,hcrd_adaptive_guided,0.05,7,0.42857142857142855
0.14996549733626116,9,6,hcrd_quadratic_guided,0.05,7,0.42857142857142855
0.8351418728879793,120,6,hcrd_raw,0.05,8,0.112
0.602941515424358,3,6,hcrd_robust,0.05,8,0.0
0.22114106335405878,16,6,hcrd_gaussian_guided,0.05,8,0.19047619047619047
0.2040886401930108,9,6,hcrd_adaptive_guided,0.05,8,0.42857142857142855
0.14965728743060905,9,6,hcrd_quadratic_guided,0.05,8,0.42857142857142855
0.823332550640383,121,6,hcrd_raw,0.05,9,0.1111111111111111
0.3472377145087677,2,6,hcrd_robust,0.05,9,0.0
0.13147199099204496,12,6,hcrd_gaussian_guided,0.05,9,0.0
0.20016388011502131,9,6,hcrd_adaptive_guided,0.05,9,0.42857142857142855
0.142051156134867,9,6,hcrd_quadratic_guided,0.05,9,0.42857142857142855
0.8615844243038349,120,7,hcrd_raw,0.05,0,0.112
0.15342881602523953,2,7,hcrd_robust,0.05,0,0.0
0.1626240663833968,16,7,hcrd_gaussian_guided,0.05,0,0.09523809523809523
0.16345398999108385,9,7,hcrd_adaptive_guided,0.05,0,0.14285714285714285
0.12034003591188905,9,7,hcrd_quadratic_guided,0.05,0,0.42857142857142855
0.8435826712827484,126,7,hcrd_raw,0.05,1,0.10687022900763359
0.16085641372691153,2,7,hcrd_robust,0.05,1,0.0
0.1487963683720682,13,7,hcrd_gaussian_guided,0.05,1,0.1111111111111111
0.16090972142105633,9,7,hcrd_adaptive_guided,0.05,1,0.14285714285714285
0.11768958949069588,9,7,hcrd_quadratic_guided,0.05,1,0.42857142857142855
0.8376032672087821,124,7,hcrd_raw,0.05,2,0.10852713178294575
0.178829696682697,2,7,hcrd_robust,0.05,2,0.0
0.13223600946659475,14,7,hcrd_gaussian_guided,0.05,2,0.10526315789473685
0.16805405283476493,9,7,hcrd_adaptive_guided,0.05,2,0.14285714285714285
0.12213029439444534,9,7,hcrd_quadratic_guided,0.05,2,0.42857142857142855
0.8434915582836775,122,7,hcrd_raw,0.05,3,0.11023622047244094
0.17536027874458346,2,7,hcrd_robust,0.05,3,0.0
0.22496575917927544,14,7,hcrd_gaussian_guided,0.05,3,0.10526315789473685
0.16093657204627357,9,7,hcrd_adaptive_guided,0.05,3,0.14285714285714285
0.1224596830392592,9,7,hcrd_quadratic_guided,0.05,3,0.42857142857142855
0.8531027125540884,120,7,hcrd_raw,0.05,4,0.112
0.16453795335315421,2,7,hcrd_robust,0.05,4,0.0
0.11951669655518149,14,7,hcrd_gaussian_guided,0.05,4,0.0
0.16059454565095935,9,7,hcrd_adaptive_guided,0.05,4,0.14285714285714285
0.11769505006499374,9,7,hcrd_quadratic_guided,0.05,4,0.42857142857142855
0.8442444342344426,122,7,hcrd_raw,0.05,5,0.11023622047244094
0.16985599764667836,2,7,hcrd_robust,0.05,5,0.0
0.13383038896358132,13,7,hcrd_gaussian_guided,0.05,5,0.0
0.15895622843798346,9,7,hcrd_adaptive_guided,0.05,5,0.14285714285714285
0.11576471373373291,9,7,hcrd_quadratic_guided,0.05,5,0.42857142857142855
0.8450993796991035,123,7,hcrd_raw,0.05,6,0.109375
0.16555913840528866,2,7,hcrd_robust,0.05,6,0.0
0.11998662289803547,13,7,hcrd_gaussian_guided,0.05,6,0.1111111111111111
0.15987766701839573,9,7,hcrd_adaptive_guided,0.05,6,0.14285714285714285
0.12154038721686944,9,7,hcrd_quadratic_guided,0.05,6,0.42857142857142855
0.8331250206250937,123,7,hcrd_raw,0.05,7,0.109375
0.16610878262622303,2,7,hcrd_robust,0.05,7,0.0
0.13848061760106642,13,7,hcrd_gaussian_guided,0.05,7,0.1111111111111111
0.1683219982405907,9,7,hcrd_adaptive_guided,0.05,7,0.14285714285714285
0.12061703498800874,9,7,hcrd_quadratic_guided,0.05,7,0.42857142857142855
0.8429030133930492,125,7,hcrd_raw,0.05,8,0.10769230769230768
0.1550937459852065,2,7,hcrd_robust,0.05,8,0.0
0.13128515338129507,13,7,hcrd_gaussian_guided,0.05,8,0.0
0.15321320402654498,9,7,hcrd_adaptive_guided,0.05,8,0.14285714285714285
0.11925749260927403,9,7,hcrd_quadratic_guided,0.05,8,0.42857142857142855
0.8371317943478586,124,7,hcrd_raw,0.05,9,0.10852713178294575
0.16759507436941112,2,7,hcrd_robust,0.05,9,0.0
0.14978318943344585,12,7,hcrd_gaussian_guided,0.05,9,0.11764705882352941
0.15581075399351352,9,7,hcrd_adaptive_guided,0.05,9,0.14285714285714285
0.1157176636654143,9,7,hcrd_quadratic_guided,0.05,9,0.42857142857142855
0.9706164017374433,121,8,hcrd_raw,0.05,0,0.1111111111111111
0.12959569036857416,2,8,hcrd_robust,0.05,0,0.0
0.11917395009996005,12,8,hcrd_gaussian_guided,0.05,0,0.3529411764705882
0.13444304249480843,9,8,hcrd_adaptive_guided,0.05,0,0.5714285714285714
0.10377275692565884,9,8,hcrd_quadratic_guided,0.05,0,0.7142857142857143
0.976299054683298,123,8,hcrd_raw,0.05,1,0.109375
0.11183894536210054,2,8,hcrd_robust,0.05,1,0.0
0.12252926260592728,11,8,hcrd_gaussian_guided,0.05,1,0.25
0.1448135971555758,9,8,hcrd_adaptive_guided,0.05,1,0.42857142857142855
0.10626077751015894,9,8,hcrd_quadratic_guided,0.05,1,0.7142857142857143
0.9770261153964545,123,8,hcrd_raw,0.05,2,0.109375
0.12143567736221228,2,8,hcrd_robust,0.05,2,0.0
0.12012055215989526,13,8,hcrd_gaussian_guided,0.05,2,0.33333333333333326
0.14406298424391378,9,8,hcrd_adaptive_guided,0.05,2,0.42857142857142855
0.10460840493365135,9,8,hcrd_quadratic_guided,0.05,2,0.7142857142857143
0.9639245494296365,118,8,hcrd_raw,0.05,3,0.09756097560975609
0.1202749566284583,2,8,hcrd_robust,0.05,3,0.0
0.15389042155256583,13,8,hcrd_gaussian_guided,0.05,3,0.2222222222222222
0.135365570793634,9,8,hcrd_adaptive_guided,0.05,3,0.5714285714285714
0.10553703201148648,9,8,hcrd_quadratic_guided,0.05,3,0.7142857142857143
0.9631989722962978,115,8,hcrd_raw,0.05,4,0.11666666666666665
0.10374340759130207,2,8,hcrd_robust,0.05,4,0.0
0.17782416959268885,13,8,hcrd_gaussian_guided,0.05,4,0.33333333333333326
0.13688901452640218,9,8,hcrd_adaptive_guided,0.05,4,0.42857142857142855
0.10418118353389008,9,8,hcrd_quadratic_guided,0.05,4,0.7142857142857143
0.9778475421717399,120,8,hcrd_raw,0.05,5,0.112
0.128494116678821,2,8,hcrd_robust,0.05,5,0.0
0.1095195432923745,13,8,hcrd_gaussian_guided,0.05,5,0.33333333333333326
0.1300065262567022,9,8,hcrd_adaptive_guided,0.05,5,0.5714285714285714
0.09522507648095423,9,8,hcrd_quadratic_guided,0.05,5,0.7142857142857143
0.9946659725019799,122,8,hcrd_raw,0.05,6,0.09448818897637795
0.11309849998635554,2,8,hcrd_robust,0.05,6,0.0
0.19618425679252707,12,8,hcrd_gaussian_guided,0.05,6,0.3529411764705882
0.13415488748969018,9,8,hcrd_adaptive_guided,0.05,6,0.42857142857142855
0.10253097273870779,9,8,hcrd_quadratic_guided,0.05,6,0.7142857142857143
0.9804080381512026,121,8,hcrd_raw,0.05,7,0.1111111111111111
0.10528677055894392,2,8,hcrd_robust,0.05,7,0.0
0.10679528459652401,13,8,hcrd_gaussian_guided,0.05,7,0.33333333333333326
0.13981428901704548,9,8,hcrd_adaptive_guided,0.05,7,0.5714285714285714
0.10602491441715567,9,8,hcrd_quadratic_guided,0.05,7,0.7142857142857143
0.9710802224944939,117,8,hcrd_raw,0.05,8,0.11475409836065573
0.11137191319880543,2,8,hcrd_robust,0.05,8,0.0
0.11903990757502583,12,8,hcrd_gaussian_guided,0.05,8,0.23529411764705882
0.133797136279243,9,8,hcrd_adaptive_guided,0.05,8,0.5714285714285714
0.10669565956812985,9,8,hcrd_quadratic_guided,0.05,8,0.7142857142857143
0.9638654071088766,119,8,hcrd_raw,0.05,9,0.11290322580645161
0.12872646430020915,2,8,hcrd_robust,0.05,9,0.0
0.10392964562985964,13,8,hcrd_gaussian_guided,0.05,9,0.33333333333333326
0.1333065302344262,9,8,hcrd_adaptive_guided,0.05,9,0.42857142857142855
0.10170257500106837,9,8,hcrd_quadratic_guided,0.05,9,0.7142857142857143
0.8270751700392348,117,9,hcrd_raw,0.05,0,0.11475409836065573
1.3568602346196441,2,9,hcrd_robust,0.05,0,0.0
0.05212778679172632,11,9,hcrd_gaussian_guided,0.05,0,0.5
0.042440404547722604,9,9,hcrd_adaptive_guided,0.05,0,0.8571428571428571
0.0440227305704389,9,9,hcrd_quadratic_guided,0.05,0,0.8571428571428571
0.8557888578134446,123,9,hcrd_raw,0.05,1,0.109375
1.447343670664143,2,9,hcrd_robust,0.05,1,0.0
0.07182057774499975,11,9,hcrd_gaussian_guided,0.05,1,0.6250000000000001
0.049908482686521254,9,9,hcrd_adaptive_guided,0.05,1,0.8571428571428571
0.04531570288657031,9,9,hcrd_quadratic_guided,0.05,1,0.8571428571428571
0.8406695907516966,121,9,hcrd_raw,0.05,2,0.1111111111111111
1.3725397448660794,2,9,hcrd_robust,0.05,2,0.0
0.07954053638654239,12,9,hcrd_gaussian_guided,0.05,2,0.8235294117647058
0.040243027936031364,9,9,hcrd_adaptive_guided,0.05,2,0.8571428571428571
0.04038619998344109,9,9,hcrd_quadratic_guided,0.05,2,0.8571428571428571
0.8446137162593729,121,9,hcrd_raw,0.05,3,0.1111111111111111
1.3255691563264234,2,9,hcrd_robust,0.05,3,0.0
0.08973335224936525,11,9,hcrd_gaussian_guided,0.05,3,0.6250000000000001
0.04347789515973577,9,9,hcrd_adaptive_guided,0.05,3,0.8571428571428571
0.04095203529540989,9,9,hcrd_quadratic_guided,0.05,3,0.8571428571428571
0.8446055278629678,124,9,hcrd_raw,0.05,4,0.10852713178294575
1.4805339373935094,2,9,hcrd_robust,0.05,4,0.0
0.11489133459039474,13,9,hcrd_gaussian_guided,0.05,4,0.6666666666666665
0.04408106720384353,9,9,hcrd_adaptive_guided,0.05,4,0.8571428571428571
0.04139596096028682,9,9,hcrd_quadratic_guided,0.05,4,0.8571428571428571
0.8412912883430232,121,9,hcrd_raw,0.05,5,0.1111111111111111
1.3518712979692813,2,9,hcrd_robust,0.05,5,0.0
0.08875730324682082,11,9,hcrd_gaussian_guided,0.05,5,0.6250000000000001
0.0405067783558653,9,9,hcrd_adaptive_guided,0.05,5,0.8571428571428571
0.04356119791753364,9,9,hcrd_quadratic_guided,0.05,5,0.8571428571428571
0.8704454076036728,124,9,hcrd_raw,0.05,6,0.10852713178294575
1.3203217598703698,2,9,hcrd_robust,0.05,6,0.0
0.15555291612674632,13,9,hcrd_gaussian_guided,0.05,6,0.4444444444444444
0.05402205035028376,9,9,hcrd_adaptive_guided,0.05,6,0.7142857142857143
0.04444462048602884,9,9,hcrd_quadratic_guided,0.05,6,0.8571428571428571
0.8561262802640586,124,9,hcrd_raw,0.05,7,0.10852713178294575
1.2841846650365825,2,9,hcrd_robust,0.05,7,0.0
0.09442832812364732,12,9,hcrd_gaussian_guided,0.05,7,0.23529411764705882
0.04386723624791017,9,9,hcrd_adaptive_guided,0.05,7,0.8571428571428571
0.04413700893396361,9,9,hcrd_quadratic_guided,0.05,7,0.8571428571428571
0.8556306759510661,121,9,hcrd_raw,0.05,8,0.1111111111111111
0.3179792487351813,3,9,hcrd_robust,0.05,8,0.0
0.05613156678160725,11,9,hcrd_gaussian_guided,0.05,8,0.6250000000000001
0.0577813804778333,9,9,hcrd_adaptive_guided,0.05,8,0.7142857142857143
0.04475882737166806,9,9,hcrd_quadratic_guided,0.05,8,0.8571428571428571
0.8366678083607955,123,9,hcrd_raw,0.05,9,0.109375
1.34134442764961,2,9,hcrd_robust,0.05,9,0.0
0.1272210471125207,13,9,hcrd_gaussian_guided,0.05,9,0.4444444444444444
0.03824438745057239,9,9,hcrd_adaptive_guided,0.05,9,0.8571428571428571
0.04094708208930542,9,9,hcrd_quadratic_guided,0.05,9,0.8571428571428571
0.7775873850891831,122,10,hcrd_raw,0.05,0,0.11023622047244094
0.1824437917473942,2,10,hcrd_robust,0.05,0,0.0
0.07414280773449902,12,10,hcrd_gaussian_guided,0.05,0,0.23529411764705882
0.07224500215026404,9,10,hcrd_adaptive_guided,0.05,0,0.2857142857142857
0.060835327568980864,9,10,hcrd_quadratic_guided,0.05,0,0.42857142857142855
0.780360244686635,125,10,hcrd_raw,0.05,1,0.10769230769230768
0.20909119352568753,2,10,hcrd_robust,0.05,1,0.0
0.08322714480882619,12,10,hcrd_gaussian_guided,0.05,1,0.3529411764705882
0.08405039275798845,9,10,hcrd_adaptive_guided,0.05,1,0.2857142857142857
0.061615680642377255,9,10,hcrd_quadratic_guided,0.05,1,0.42857142857142855
0.7674839344977039,125,10,hcrd_raw,0.05,2,0.10769230769230768
0.23366130371502708,2,10,hcrd_robust,0.05,2,0.0
0.1068469227015014,14,10,hcrd_gaussian_guided,0.05,2,0.2105263157894737
0.07247729244604138,9,10,hcrd_adaptive_guided,0.05,2,0.2857142857142857
0.05613473042500174,9,10,hcrd_quadratic_guided,0.05,2,0.7142857142857143
0.7859758649368972,121,10,hcrd_raw,0.05,3,0.1111111111111111
0.2179501887783176,2,10,hcrd_robust,0.05,3,0.0
0.08700978223901606,14,10,hcrd_gaussian_guided,0.05,3,0.3157894736842105
0.06775826357910067,9,10,hcrd_adaptive_guided,0.05,3,0.2857142857142857
0.06227248037507094,9,10,hcrd_quadratic_guided,0.05,3,0.42857142857142855
0.7689284769151511,124,10,hcrd_raw,0.05,4,0.10852713178294575
0.1765758979589005,2,10,hcrd_robust,0.05,4,0.0
0.10463907513502632,13,10,hcrd_gaussian_guided,0.05,4,0.1111111111111111
0.07746720560679692,9,10,hcrd_adaptive_guided,0.05,4,0.2857142857142857
0.06193203921406075,9,10,hcrd_quadratic_guided,0.05,4,0.5714285714285714
0.7593235863707322,123,10,hcrd_raw,0.05,5,0.109375
0.18279280301474732,2,10,hcrd_robust,0.05,5,0.0
0.15834132335042417,13,10,hcrd_gaussian_guided,0.05,5,0.2222222222222222
0.08121145857102362,9,10,hcrd_adaptive_guided,0.05,5,0.2857142857142857
0.06340705419386082,9,10,hcrd_quadratic_guided,0.05,5,0.42857142857142855
0.7775203737607322,121,10,hcrd_raw,0.05,6,0.1111111111111111
0.15857877675083804,2,10,hcrd_robust,0.05,6,0.0
0.11079309146172575,15,10,hcrd_gaussian_guided,0.05,6,0.4
0.07469943175490265,9,10,hcrd_adaptive_guided,0.05,6,0.2857142857142857
0.05731524769983356,9,10,hcrd_quadratic_guided,0.05,6,0.5714285714285714
0.7797245927622659,122,10,hcrd_raw,0.05,7,0.11023622047244094
0.18973992084891336,2,10,hcrd_robust,0.05,7,0.0
0.07885247353444988,13,10,hcrd_gaussian_guided,0.05,7,0.33333333333333326
0.07745300948754384,9,10,hcrd_adaptive_guided,0.05,7,0.2857142857142857
0.06239544537424894,9,10,hcrd_quadratic_guided,0.05,7,0.42857142857142855
0.7659085285518699,123,10,hcrd_raw,0.05,8,0.109375
0.2054234273756281,2,10,hcrd_robust,0.05,8,0.0
0.07778050665885745,11,10,hcrd_gaussian_guided,0.05,8,0.25
0.07596192548062629,9,10,hcrd_adaptive_guided,0.05,8,0.2857142857142857
0.06385972837590201,9,10,hcrd_quadratic_guided,0.05,8,0.42857142857142855
0.7781721688538421,122,10,hcrd_raw,0.05,9,0.11023622047244094
0.22508785037040416,2,10,hcrd_robust,0.05,9,0.0
0.20132611776817994,17,10,hcrd_gaussian_guided,0.05,9,0.36363636363636365
0.08166611011418899,9,10,hcrd_adaptive_guided,0.05,9,0.2857142857142857
0.06024613783693856,9,10,hcrd_quadratic_guided,0.05,9,0.42857142857142855
0.8917027044310594,120,11,hcrd_raw,0.05,0,0.112
0.15723967449791293,2,11,hcrd_robust,0.05,0,0.0
0.09675949300147756,13,11,hcrd_gaussian_guided,0.05,0,0.6666666666666665
0.06703962657206897,9,11,hcrd_adaptive_guided,0.05,0,0.7142857142857143
0.0639321888030397,9,11,hcrd_quadratic_guided,0.05,0,0.8571428571428571
0.8694861262003631,121,11,hcrd_raw,0.05,1,0.1111111111111111
0.168091749961031,2,11,hcrd_robust,0.05,1,0.0
0.09824739001451377,14,11,hcrd_gaussian_guided,0.05,1,0.5263157894736842
0.07481346586280493,9,11,hcrd_adaptive_guided,0.05,1,0.8571428571428571
0.06115153901213484,9,11,hcrd_quadratic_guided,0.05,1,0.8571428571428571
0.89101469697361,122,11,hcrd_raw,0.05,2,0.11023622047244094
0.18877297107829927,2,11,hcrd_robust,0.05,2,0.0
