noise_sigma,trial,signal_seed,method,parameter,baseline_mse,if_reconstruction_error,if_seconds
0.1,37,20281239,hcrd_thresholded,z=3.5,0.00562268076021159,1.7763568394002505e-15,0.0456722000380978
0.1,37,20281239,if_final,tail=1,0.13399660587555348,1.7763568394002505e-15,0.0456722000380978
0.1,37,20281239,if_oracle_tail,tail=1,0.13399660587555348,1.7763568394002505e-15,0.0456722000380978
0.1,38,20281240,hcrd_centered,none,1.0470355294635443,1.7763568394002505e-15,0.03436190006323159
0.1,38,20281240,hcrd_thresholded,z=3.5,0.012628285132955178,1.7763568394002505e-15,0.03436190006323159
0.1,38,20281240,if_final,tail=1,0.1221265676501438,1.7763568394002505e-15,0.03436190006323159
0.1,38,20281240,if_oracle_tail,tail=1,0.1221265676501438,1.7763568394002505e-15,0.03436190006323159
0.1,39,20281241,hcrd_centered,none,0.6313180607790224,8.881784197001252e-16,0.023018399951979518
0.1,39,20281241,hcrd_thresholded,z=3.5,0.005432409727595888,8.881784197001252e-16,0.023018399951979518
0.1,39,20281241,if_final,tail=1,0.1226367423020649,8.881784197001252e-16,0.023018399951979518
0.1,39,20281241,if_oracle_tail,tail=1,0.1226367423020649,8.881784197001252e-16,0.023018399951979518
0.1,40,20281242,hcrd_centered,none,0.5040156973725227,4.440892098500626e-16,0.03765539999585599
0.1,40,20281242,hcrd_thresholded,z=3.5,0.0030020910261419065,4.440892098500626e-16,0.03765539999585599
0.1,40,20281242,if_final,tail=1,0.055863513004311895,4.440892098500626e-16,0.03765539999585599
0.1,40,20281242,if_oracle_tail,tail=1,0.055863513004311895,4.440892098500626e-16,0.03765539999585599
0.1,41,20281243,hcrd_centered,none,0.7712963586999096,8.881784197001252e-16,0.1645607000682503
0.1,41,20281243,hcrd_thresholded,z=3.5,0.009520304885297846,8.881784197001252e-16,0.1645607000682503
0.1,41,20281243,if_final,tail=1,0.10406820971765769,8.881784197001252e-16,0.1645607000682503
0.1,41,20281243,if_oracle_tail,tail=1,0.10406820971765769,8.881784197001252e-16,0.1645607000682503
0.1,42,20281244,hcrd_centered,none,0.743317993218933,4.440892098500626e-16,0.07202239998150617
0.1,42,20281244,hcrd_thresholded,z=3.5,0.0030692288533485114,4.440892098500626e-16,0.07202239998150617
0.1,42,20281244,if_final,tail=1,0.12320583006435458,4.440892098500626e-16,0.07202239998150617
0.1,42,20281244,if_oracle_tail,tail=1,0.12320583006435458,4.440892098500626e-16,0.07202239998150617
0.1,43,20281245,hcrd_centered,none,0.838264356546758,4.440892098500626e-16,0.03991190006490797
0.1,43,20281245,hcrd_thresholded,z=3.5,0.010419258043007133,4.440892098500626e-16,0.03991190006490797
0.1,43,20281245,if_final,tail=1,0.15464057157612932,4.440892098500626e-16,0.03991190006490797
0.1,43,20281245,if_oracle_tail,tail=1,0.15464057157612932,4.440892098500626e-16,0.03991190006490797
0.1,44,20281246,hcrd_centered,none,0.7360174954130366,1.7763568394002505e-15,0.14649169996846467
0.1,44,20281246,hcrd_thresholded,z=3.5,0.00010518487367612385,1.7763568394002505e-15,0.14649169996846467
0.1,44,20281246,if_final,tail=1,0.08987204873033326,1.7763568394002505e-15,0.14649169996846467
0.1,44,20281246,if_oracle_tail,tail=1,0.08987204873033326,1.7763568394002505e-15,0.14649169996846467
0.1,45,20281247,hcrd_centered,none,0.5520914349301299,4.440892098500626e-16,0.11325589998159558
0.1,45,20281247,hcrd_thresholded,z=3.5,0.011190032894409495,4.440892098500626e-16,0.11325589998159558
0.1,45,20281247,if_final,tail=1,0.21418086509827797,4.440892098500626e-16,0.11325589998159558
0.1,45,20281247,if_oracle_tail,tail=1,0.21418086509827797,4.440892098500626e-16,0.11325589998159558
0.1,46,20281248,hcrd_centered,none,0.7755067891197734,4.440892098500626e-16,0.06489569996483624
0.1,46,20281248,hcrd_thresholded,z=3.5,0.0018561664515335382,4.440892098500626e-16,0.06489569996483624
0.1,46,20281248,if_final,tail=1,0.08149667409993805,4.440892098500626e-16,0.06489569996483624
0.1,46,20281248,if_oracle_tail,tail=1,0.08149667409993805,4.440892098500626e-16,0.06489569996483624
0.1,47,20281249,hcrd_centered,none,0.7186093658629225,4.440892098500626e-16,0.053560700034722686
0.1,47,20281249,hcrd_thresholded,z=3.5,0.0009557468439447732,4.440892098500626e-16,0.053560700034722686
0.1,47,20281249,if_final,tail=1,0.08131033980069831,4.440892098500626e-16,0.053560700034722686
0.1,47,20281249,if_oracle_tail,tail=1,0.08131033980069831,4.440892098500626e-16,0.053560700034722686
0.1,48,20281250,hcrd_centered,none,0.6384876732095093,4.440892098500626e-16,0.0652674000011757
0.1,48,20281250,hcrd_thresholded,z=3.5,0.015135770860812772,4.440892098500626e-16,0.0652674000011757
0.1,48,20281250,if_final,tail=1,0.08119766628950323,4.440892098500626e-16,0.0652674000011757
0.1,48,20281250,if_oracle_tail,tail=1,0.08119766628950323,4.440892098500626e-16,0.0652674000011757
0.1,49,20281251,hcrd_centered,none,0.6525053122703658,8.881784197001252e-16,0.0568286000052467
0.1,49,20281251,hcrd_thresholded,z=3.5,0.301943725372872,8.881784197001252e-16,0.0568286000052467
0.1,49,20281251,if_final,tail=1,0.13405142885967442,8.881784197001252e-16,0.0568286000052467
0.1,49,20281251,if_oracle_tail,tail=1,0.13405142885967442,8.881784197001252e-16,0.0568286000052467
