cell,signal,design,variance_profile,n,trial,method,kappa,target_left,target_right,confidence_left,confidence_right,confidence_width,covers_target,empty,joint_contrast_coverage,unexplained_empty,scale_upper,scale_ratio_to_true_max,scale_covers
paper_f4_logistic__beta_4_8__linear__n500,paper_f4_logistic,beta_4_8,linear,500,175,oracle_variances,1.6605267461488853,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.12886142736090136,1.0,True
paper_f4_logistic__beta_4_8__linear__n500,paper_f4_logistic,beta_4_8,linear,500,175,unknown_heteroskedastic,1.6605267461488853,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.14404812364374922,1.1178529261538799,True
paper_f4_logistic__beta_4_8__linear__n500,paper_f4_logistic,beta_4_8,linear,500,176,oracle_variances,1.6605267461488853,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.12886142736090136,1.0,True
paper_f4_logistic__beta_4_8__linear__n500,paper_f4_logistic,beta_4_8,linear,500,176,unknown_heteroskedastic,1.6605267461488853,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.18199497320295985,1.4123308807782153,True
paper_f4_logistic__beta_4_8__linear__n500,paper_f4_logistic,beta_4_8,linear,500,177,oracle_variances,1.6605267461488853,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.12886142736090136,1.0,True
paper_f4_logistic__beta_4_8__linear__n500,paper_f4_logistic,beta_4_8,linear,500,177,unknown_heteroskedastic,1.6605267461488853,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.15756472713463815,1.2227454744339254,True
paper_f4_logistic__beta_4_8__linear__n500,paper_f4_logistic,beta_4_8,linear,500,178,oracle_variances,1.6605267461488853,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.12886142736090136,1.0,True
paper_f4_logistic__beta_4_8__linear__n500,paper_f4_logistic,beta_4_8,linear,500,178,unknown_heteroskedastic,1.6605267461488853,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1490922506391797,1.1569967343417513,True
paper_f4_logistic__beta_4_8__linear__n500,paper_f4_logistic,beta_4_8,linear,500,179,oracle_variances,1.6605267461488853,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.12886142736090136,1.0,True
paper_f4_logistic__beta_4_8__linear__n500,paper_f4_logistic,beta_4_8,linear,500,179,unknown_heteroskedastic,1.6605267461488853,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.16188366314283367,1.2562616017704595,True
paper_f4_logistic__beta_4_8__linear__n500,paper_f4_logistic,beta_4_8,linear,500,180,oracle_variances,1.6605267461488853,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.12886142736090136,1.0,True
paper_f4_logistic__beta_4_8__linear__n500,paper_f4_logistic,beta_4_8,linear,500,180,unknown_heteroskedastic,1.6605267461488853,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1635325575963279,1.2690574747268888,True
paper_f4_logistic__beta_4_8__linear__n500,paper_f4_logistic,beta_4_8,linear,500,181,oracle_variances,1.6605267461488853,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.12886142736090136,1.0,True
paper_f4_logistic__beta_4_8__linear__n500,paper_f4_logistic,beta_4_8,linear,500,181,unknown_heteroskedastic,1.6605267461488853,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.15093720866395105,1.1713141143565187,True
paper_f4_logistic__beta_4_8__linear__n500,paper_f4_logistic,beta_4_8,linear,500,182,oracle_variances,1.6605267461488853,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.12886142736090136,1.0,True
paper_f4_logistic__beta_4_8__linear__n500,paper_f4_logistic,beta_4_8,linear,500,182,unknown_heteroskedastic,1.6605267461488853,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.16020224139939532,1.2432133081276364,True
paper_f4_logistic__beta_4_8__linear__n500,paper_f4_logistic,beta_4_8,linear,500,183,oracle_variances,1.6605267461488853,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.12886142736090136,1.0,True
paper_f4_logistic__beta_4_8__linear__n500,paper_f4_logistic,beta_4_8,linear,500,183,unknown_heteroskedastic,1.6605267461488853,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1589286284390205,1.2333297224305153,True
paper_f4_logistic__beta_4_8__linear__n500,paper_f4_logistic,beta_4_8,linear,500,184,oracle_variances,1.6605267461488853,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.12886142736090136,1.0,True
paper_f4_logistic__beta_4_8__linear__n500,paper_f4_logistic,beta_4_8,linear,500,184,unknown_heteroskedastic,1.6605267461488853,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.17010410834224132,1.3200545099180987,True
paper_f4_logistic__beta_4_8__linear__n500,paper_f4_logistic,beta_4_8,linear,500,185,oracle_variances,1.6605267461488853,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.12886142736090136,1.0,True
paper_f4_logistic__beta_4_8__linear__n500,paper_f4_logistic,beta_4_8,linear,500,185,unknown_heteroskedastic,1.6605267461488853,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.16206096395697897,1.2576375046901807,True
paper_f4_logistic__beta_4_8__linear__n500,paper_f4_logistic,beta_4_8,linear,500,186,oracle_variances,1.6605267461488853,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.12886142736090136,1.0,True
paper_f4_logistic__beta_4_8__linear__n500,paper_f4_logistic,beta_4_8,linear,500,186,unknown_heteroskedastic,1.6605267461488853,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1591454957200461,1.2350126719792445,True
paper_f4_logistic__beta_4_8__linear__n500,paper_f4_logistic,beta_4_8,linear,500,187,oracle_variances,1.6605267461488853,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.12886142736090136,1.0,True
paper_f4_logistic__beta_4_8__linear__n500,paper_f4_logistic,beta_4_8,linear,500,187,unknown_heteroskedastic,1.6605267461488853,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1545735962100686,1.199533478526164,True
paper_f4_logistic__beta_4_8__linear__n500,paper_f4_logistic,beta_4_8,linear,500,188,oracle_variances,1.6605267461488853,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.12886142736090136,1.0,True
paper_f4_logistic__beta_4_8__linear__n500,paper_f4_logistic,beta_4_8,linear,500,188,unknown_heteroskedastic,1.6605267461488853,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.15206183514615412,1.1800415241426399,True
paper_f4_logistic__beta_4_8__linear__n500,paper_f4_logistic,beta_4_8,linear,500,189,oracle_variances,1.6605267461488853,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.12886142736090136,1.0,True
paper_f4_logistic__beta_4_8__linear__n500,paper_f4_logistic,beta_4_8,linear,500,189,unknown_heteroskedastic,1.6605267461488853,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.16766468437278748,1.3011239112167374,True
paper_f4_logistic__beta_4_8__linear__n500,paper_f4_logistic,beta_4_8,linear,500,190,oracle_variances,1.6605267461488853,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.12886142736090136,1.0,True
paper_f4_logistic__beta_4_8__linear__n500,paper_f4_logistic,beta_4_8,linear,500,190,unknown_heteroskedastic,1.6605267461488853,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.15683933702172836,1.2171162483127667,True
paper_f4_logistic__beta_4_8__linear__n500,paper_f4_logistic,beta_4_8,linear,500,191,oracle_variances,1.6605267461488853,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.12886142736090136,1.0,True
paper_f4_logistic__beta_4_8__linear__n500,paper_f4_logistic,beta_4_8,linear,500,191,unknown_heteroskedastic,1.6605267461488853,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.15522674730508504,1.204602110066207,True
paper_f4_logistic__beta_4_8__linear__n500,paper_f4_logistic,beta_4_8,linear,500,192,oracle_variances,1.6605267461488853,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.12886142736090136,1.0,True
paper_f4_logistic__beta_4_8__linear__n500,paper_f4_logistic,beta_4_8,linear,500,192,unknown_heteroskedastic,1.6605267461488853,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.15775080082466822,1.2241894572753456,True
paper_f4_logistic__beta_4_8__linear__n500,paper_f4_logistic,beta_4_8,linear,500,193,oracle_variances,1.6605267461488853,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.12886142736090136,1.0,True
paper_f4_logistic__beta_4_8__linear__n500,paper_f4_logistic,beta_4_8,linear,500,193,unknown_heteroskedastic,1.6605267461488853,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.15881218975018624,1.232426126286821,True
paper_f4_logistic__beta_4_8__linear__n500,paper_f4_logistic,beta_4_8,linear,500,194,oracle_variances,1.6605267461488853,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.12886142736090136,1.0,True
paper_f4_logistic__beta_4_8__linear__n500,paper_f4_logistic,beta_4_8,linear,500,194,unknown_heteroskedastic,1.6605267461488853,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.161571163801721,1.2538365212206575,True
paper_f4_logistic__beta_4_8__linear__n500,paper_f4_logistic,beta_4_8,linear,500,195,oracle_variances,1.6605267461488853,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.12886142736090136,1.0,True
paper_f4_logistic__beta_4_8__linear__n500,paper_f4_logistic,beta_4_8,linear,500,195,unknown_heteroskedastic,1.6605267461488853,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.14692443648869485,1.1401739022896629,True
paper_f4_logistic__beta_4_8__linear__n500,paper_f4_logistic,beta_4_8,linear,500,196,oracle_variances,1.6605267461488853,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.12886142736090136,1.0,True
paper_f4_logistic__beta_4_8__linear__n500,paper_f4_logistic,beta_4_8,linear,500,196,unknown_heteroskedastic,1.6605267461488853,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.16497001778603565,1.280212559837671,True
paper_f4_logistic__beta_4_8__linear__n500,paper_f4_logistic,beta_4_8,linear,500,197,oracle_variances,1.6605267461488853,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.12886142736090136,1.0,True
paper_f4_logistic__beta_4_8__linear__n500,paper_f4_logistic,beta_4_8,linear,500,197,unknown_heteroskedastic,1.6605267461488853,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1663147395753784,1.2906479695400377,True
paper_f4_logistic__beta_4_8__linear__n500,paper_f4_logistic,beta_4_8,linear,500,198,oracle_variances,1.6605267461488853,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.12886142736090136,1.0,True
paper_f4_logistic__beta_4_8__linear__n500,paper_f4_logistic,beta_4_8,linear,500,198,unknown_heteroskedastic,1.6605267461488853,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.16517655299664588,1.2818153296877348,True
paper_f4_logistic__beta_4_8__linear__n500,paper_f4_logistic,beta_4_8,linear,500,199,oracle_variances,1.6605267461488853,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.12886142736090136,1.0,True
paper_f4_logistic__beta_4_8__linear__n500,paper_f4_logistic,beta_4_8,linear,500,199,unknown_heteroskedastic,1.6605267461488853,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.16628353084072728,1.2904057812041618,True
paper_f4_logistic__beta_4_8__plume_peak__n500,paper_f4_logistic,beta_4_8,plume_peak,500,0,oracle_variances,4.378688300458551,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.20925315530377436,1.0,True
paper_f4_logistic__beta_4_8__plume_peak__n500,paper_f4_logistic,beta_4_8,plume_peak,500,0,unknown_heteroskedastic,4.378688300458551,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.31841267571497867,1.5216624822346723,True
paper_f4_logistic__beta_4_8__plume_peak__n500,paper_f4_logistic,beta_4_8,plume_peak,500,1,oracle_variances,4.378688300458551,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.20925315530377436,1.0,True
paper_f4_logistic__beta_4_8__plume_peak__n500,paper_f4_logistic,beta_4_8,plume_peak,500,1,unknown_heteroskedastic,4.378688300458551,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.30770153710669795,1.4704750170194822,True
paper_f4_logistic__beta_4_8__plume_peak__n500,paper_f4_logistic,beta_4_8,plume_peak,500,2,oracle_variances,4.378688300458551,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.20925315530377436,1.0,True
paper_f4_logistic__beta_4_8__plume_peak__n500,paper_f4_logistic,beta_4_8,plume_peak,500,2,unknown_heteroskedastic,4.378688300458551,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.3180096863283636,1.5197366360698676,True
paper_f4_logistic__beta_4_8__plume_peak__n500,paper_f4_logistic,beta_4_8,plume_peak,500,3,oracle_variances,4.378688300458551,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.20925315530377436,1.0,True
paper_f4_logistic__beta_4_8__plume_peak__n500,paper_f4_logistic,beta_4_8,plume_peak,500,3,unknown_heteroskedastic,4.378688300458551,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.3010115640338802,1.4385043016288068,True
paper_f4_logistic__beta_4_8__plume_peak__n500,paper_f4_logistic,beta_4_8,plume_peak,500,4,oracle_variances,4.378688300458551,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.20925315530377436,1.0,True
paper_f4_logistic__beta_4_8__plume_peak__n500,paper_f4_logistic,beta_4_8,plume_peak,500,4,unknown_heteroskedastic,4.378688300458551,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.3169172773912072,1.5145161224983013,True
paper_f4_logistic__beta_4_8__plume_peak__n500,paper_f4_logistic,beta_4_8,plume_peak,500,5,oracle_variances,4.378688300458551,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.20925315530377436,1.0,True
paper_f4_logistic__beta_4_8__plume_peak__n500,paper_f4_logistic,beta_4_8,plume_peak,500,5,unknown_heteroskedastic,4.378688300458551,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.3261346728583254,1.5585651379300507,True
paper_f4_logistic__beta_4_8__plume_peak__n500,paper_f4_logistic,beta_4_8,plume_peak,500,6,oracle_variances,4.378688300458551,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.20925315530377436,1.0,True
paper_f4_logistic__beta_4_8__plume_peak__n500,paper_f4_logistic,beta_4_8,plume_peak,500,6,unknown_heteroskedastic,4.378688300458551,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.29844889762576177,1.426257573953909,True
paper_f4_logistic__beta_4_8__plume_peak__n500,paper_f4_logistic,beta_4_8,plume_peak,500,7,oracle_variances,4.378688300458551,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.20925315530377436,1.0,True
paper_f4_logistic__beta_4_8__plume_peak__n500,paper_f4_logistic,beta_4_8,plume_peak,500,7,unknown_heteroskedastic,4.378688300458551,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.3345040326840478,1.5985614754455952,True
paper_f4_logistic__beta_4_8__plume_peak__n500,paper_f4_logistic,beta_4_8,plume_peak,500,8,oracle_variances,4.378688300458551,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.20925315530377436,1.0,True
paper_f4_logistic__beta_4_8__plume_peak__n500,paper_f4_logistic,beta_4_8,plume_peak,500,8,unknown_heteroskedastic,4.378688300458551,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.3153124864690268,1.5068469864231453,True
paper_f4_logistic__beta_4_8__plume_peak__n500,paper_f4_logistic,beta_4_8,plume_peak,500,9,oracle_variances,4.378688300458551,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.20925315530377436,1.0,True
paper_f4_logistic__beta_4_8__plume_peak__n500,paper_f4_logistic,beta_4_8,plume_peak,500,9,unknown_heteroskedastic,4.378688300458551,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.36643595678837954,1.7511609622154645,True
paper_f4_logistic__beta_4_8__plume_peak__n500,paper_f4_logistic,beta_4_8,plume_peak,500,10,oracle_variances,4.378688300458551,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.20925315530377436,1.0,True
paper_f4_logistic__beta_4_8__plume_peak__n500,paper_f4_logistic,beta_4_8,plume_peak,500,10,unknown_heteroskedastic,4.378688300458551,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.36061114937495176,1.723324787391855,True
paper_f4_logistic__beta_4_8__plume_peak__n500,paper_f4_logistic,beta_4_8,plume_peak,500,11,oracle_variances,4.378688300458551,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.20925315530377436,1.0,True
paper_f4_logistic__beta_4_8__plume_peak__n500,paper_f4_logistic,beta_4_8,plume_peak,500,11,unknown_heteroskedastic,4.378688300458551,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.3340257147158253,1.596275641487545,True
paper_f4_logistic__beta_4_8__plume_peak__n500,paper_f4_logistic,beta_4_8,plume_peak,500,12,oracle_variances,4.378688300458551,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.20925315530377436,1.0,True
paper_f4_logistic__beta_4_8__plume_peak__n500,paper_f4_logistic,beta_4_8,plume_peak,500,12,unknown_heteroskedastic,4.378688300458551,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.29352888883353523,1.4027453416767701,True
paper_f4_logistic__beta_4_8__plume_peak__n500,paper_f4_logistic,beta_4_8,plume_peak,500,13,oracle_variances,4.378688300458551,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.20925315530377436,1.0,True
paper_f4_logistic__beta_4_8__plume_peak__n500,paper_f4_logistic,beta_4_8,plume_peak,500,13,unknown_heteroskedastic,4.378688300458551,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.31985173455530425,1.5285396011877246,True
paper_f4_logistic__beta_4_8__plume_peak__n500,paper_f4_logistic,beta_4_8,plume_peak,500,14,oracle_variances,4.378688300458551,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.20925315530377436,1.0,True
paper_f4_logistic__beta_4_8__plume_peak__n500,paper_f4_logistic,beta_4_8,plume_peak,500,14,unknown_heteroskedastic,4.378688300458551,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.3097149945393841,1.4800971296694119,True
paper_f4_logistic__beta_4_8__plume_peak__n500,paper_f4_logistic,beta_4_8,plume_peak,500,15,oracle_variances,4.378688300458551,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.20925315530377436,1.0,True
paper_f4_logistic__beta_4_8__plume_peak__n500,paper_f4_logistic,beta_4_8,plume_peak,500,15,unknown_heteroskedastic,4.378688300458551,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.3428040518787152,1.6382264409875398,True
paper_f4_logistic__beta_4_8__plume_peak__n500,paper_f4_logistic,beta_4_8,plume_peak,500,16,oracle_variances,4.378688300458551,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.20925315530377436,1.0,True
paper_f4_logistic__beta_4_8__plume_peak__n500,paper_f4_logistic,beta_4_8,plume_peak,500,16,unknown_heteroskedastic,4.378688300458551,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.30122770131570076,1.43953720018418,True
paper_f4_logistic__beta_4_8__plume_peak__n500,paper_f4_logistic,beta_4_8,plume_peak,500,17,oracle_variances,4.378688300458551,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.20925315530377436,1.0,True
paper_f4_logistic__beta_4_8__plume_peak__n500,paper_f4_logistic,beta_4_8,plume_peak,500,17,unknown_heteroskedastic,4.378688300458551,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.3003410959683469,1.4353002014824556,True
paper_f4_logistic__beta_4_8__plume_peak__n500,paper_f4_logistic,beta_4_8,plume_peak,500,18,oracle_variances,4.378688300458551,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.20925315530377436,1.0,True
paper_f4_logistic__beta_4_8__plume_peak__n500,paper_f4_logistic,beta_4_8,plume_peak,500,18,unknown_heteroskedastic,4.378688300458551,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.3453345503732001,1.6503194414051983,True
paper_f4_logistic__beta_4_8__plume_peak__n500,paper_f4_logistic,beta_4_8,plume_peak,500,19,oracle_variances,4.378688300458551,0.3,0.3,0.11981105811010999,0.21981070631081673,0.09999964820070674,False,False,False,False,0.20925315530377436,1.0,True
paper_f4_logistic__beta_4_8__plume_peak__n500,paper_f4_logistic,beta_4_8,plume_peak,500,19,unknown_heteroskedastic,4.378688300458551,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.3367116513284447,1.6091114651993559,True
paper_f4_logistic__beta_4_8__plume_peak__n500,paper_f4_logistic,beta_4_8,plume_peak,500,20,oracle_variances,4.378688300458551,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.20925315530377436,1.0,True
paper_f4_logistic__beta_4_8__plume_peak__n500,paper_f4_logistic,beta_4_8,plume_peak,500,20,unknown_heteroskedastic,4.378688300458551,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.3203774331632527,1.5310518625067249,True
paper_f4_logistic__beta_4_8__plume_peak__n500,paper_f4_logistic,beta_4_8,plume_peak,500,21,oracle_variances,4.378688300458551,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.20925315530377436,1.0,True
paper_f4_logistic__beta_4_8__plume_peak__n500,paper_f4_logistic,beta_4_8,plume_peak,500,21,unknown_heteroskedastic,4.378688300458551,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.3299751304254152,1.5769183023615,True
paper_f4_logistic__beta_4_8__plume_peak__n500,paper_f4_logistic,beta_4_8,plume_peak,500,22,oracle_variances,4.378688300458551,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.20925315530377436,1.0,True
paper_f4_logistic__beta_4_8__plume_peak__n500,paper_f4_logistic,beta_4_8,plume_peak,500,22,unknown_heteroskedastic,4.378688300458551,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.35764199549241593,1.709135496538747,True
paper_f4_logistic__beta_4_8__plume_peak__n500,paper_f4_logistic,beta_4_8,plume_peak,500,23,oracle_variances,4.378688300458551,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.20925315530377436,1.0,True
paper_f4_logistic__beta_4_8__plume_peak__n500,paper_f4_logistic,beta_4_8,plume_peak,500,23,unknown_heteroskedastic,4.378688300458551,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.34400304493545514,1.6439563094571423,True
paper_f4_logistic__beta_4_8__plume_peak__n500,paper_f4_logistic,beta_4_8,plume_peak,500,24,oracle_variances,4.378688300458551,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.20925315530377436,1.0,True
paper_f4_logistic__beta_4_8__plume_peak__n500,paper_f4_logistic,beta_4_8,plume_peak,500,24,unknown_heteroskedastic,4.378688300458551,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.3025462072680332,1.445838208885427,True
paper_f4_logistic__beta_4_8__plume_peak__n500,paper_f4_logistic,beta_4_8,plume_peak,500,25,oracle_variances,4.378688300458551,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.20925315530377436,1.0,True
paper_f4_logistic__beta_4_8__plume_peak__n500,paper_f4_logistic,beta_4_8,plume_peak,500,25,unknown_heteroskedastic,4.378688300458551,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.3012882154647424,1.4398263912788318,True
paper_f4_logistic__beta_4_8__plume_peak__n500,paper_f4_logistic,beta_4_8,plume_peak,500,26,oracle_variances,4.378688300458551,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.20925315530377436,1.0,True
paper_f4_logistic__beta_4_8__plume_peak__n500,paper_f4_logistic,beta_4_8,plume_peak,500,26,unknown_heteroskedastic,4.378688300458551,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.2966467081882607,1.4176450900232136,True
paper_f4_logistic__beta_4_8__plume_peak__n500,paper_f4_logistic,beta_4_8,plume_peak,500,27,oracle_variances,4.378688300458551,0.3,0.3,0.4253954556468079,1.0,0.5746045443531921,False,False,False,False,0.20925315530377436,1.0,True
paper_f4_logistic__beta_4_8__plume_peak__n500,paper_f4_logistic,beta_4_8,plume_peak,500,27,unknown_heteroskedastic,4.378688300458551,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.30970282322521014,1.4800389641705152,True
paper_f4_logistic__beta_4_8__plume_peak__n500,paper_f4_logistic,beta_4_8,plume_peak,500,28,oracle_variances,4.378688300458551,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.20925315530377436,1.0,True
paper_f4_logistic__beta_4_8__plume_peak__n500,paper_f4_logistic,beta_4_8,plume_peak,500,28,unknown_heteroskedastic,4.378688300458551,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.348837487870326,1.6670596310192598,True
paper_f4_logistic__beta_4_8__plume_peak__n500,paper_f4_logistic,beta_4_8,plume_peak,500,29,oracle_variances,4.378688300458551,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.20925315530377436,1.0,True
paper_f4_logistic__beta_4_8__plume_peak__n500,paper_f4_logistic,beta_4_8,plume_peak,500,29,unknown_heteroskedastic,4.378688300458551,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.2978797055126111,1.4235374615029195,True
paper_f4_logistic__beta_4_8__plume_peak__n500,paper_f4_logistic,beta_4_8,plume_peak,500,30,oracle_variances,4.378688300458551,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.20925315530377436,1.0,True
paper_f4_logistic__beta_4_8__plume_peak__n500,paper_f4_logistic,beta_4_8,plume_peak,500,30,unknown_heteroskedastic,4.378688300458551,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.3292275319417006,1.573345603624273,True
paper_f4_logistic__beta_4_8__plume_peak__n500,paper_f4_logistic,beta_4_8,plume_peak,500,31,oracle_variances,4.378688300458551,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.20925315530377436,1.0,True
paper_f4_logistic__beta_4_8__plume_peak__n500,paper_f4_logistic,beta_4_8,plume_peak,500,31,unknown_heteroskedastic,4.378688300458551,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.29586372819142376,1.4139033065566737,True
paper_f4_logistic__beta_4_8__plume_peak__n500,paper_f4_logistic,beta_4_8,plume_peak,500,32,oracle_variances,4.378688300458551,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.20925315530377436,1.0,True
paper_f4_logistic__beta_4_8__plume_peak__n500,paper_f4_logistic,beta_4_8,plume_peak,500,32,unknown_heteroskedastic,4.378688300458551,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.3607295534697384,1.7238906287748188,True
paper_f4_logistic__beta_4_8__plume_peak__n500,paper_f4_logistic,beta_4_8,plume_peak,500,33,oracle_variances,4.378688300458551,0.3,0.3,0.0,0.2934357952217274,0.2934357952217274,False,False,False,False,0.20925315530377436,1.0,True
paper_f4_logistic__beta_4_8__plume_peak__n500,paper_f4_logistic,beta_4_8,plume_peak,500,33,unknown_heteroskedastic,4.378688300458551,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.2969438561420734,1.4190651305161817,True
paper_f4_logistic__beta_4_8__plume_peak__n500,paper_f4_logistic,beta_4_8,plume_peak,500,34,oracle_variances,4.378688300458551,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.20925315530377436,1.0,True
paper_f4_logistic__beta_4_8__plume_peak__n500,paper_f4_logistic,beta_4_8,plume_peak,500,34,unknown_heteroskedastic,4.378688300458551,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.3320721498479991,1.5869397494433357,True
paper_f4_logistic__beta_4_8__plume_peak__n500,paper_f4_logistic,beta_4_8,plume_peak,500,35,oracle_variances,4.378688300458551,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.20925315530377436,1.0,True
