tsb_ad_file,tsb_uad_file,point_anom,type_an,length,maximum_signal_match_error,IFOREST,LOF,MP,NORMA,IFOREST1,HBOS,OCSVM,PCA,AE,CNN,LSTM,POLY
738_YAHOO_id_188_WebService_tr_500_1st_26.csv,YahooA3Benchmark-TS87_data.out,1,point,1680,5.684341886080802e-14,0.157682403,0.061444257,0.060615292,0.266120659,0.297574238,0.030433713,0.003411553,0.062921627,0.020930239,1.0,0.534728469,0.08513896
739_YAHOO_id_189_Synthetic_tr_500_1st_893.csv,Yahoo_A2synthetic_72_data.out,1,point,1421,0.0,0.00035791,0.00035791,0.006666667,0.75,0.125,0.000457457,0.011111111,0.000481232,0.000648508,0.083333333,1.0,0.525
740_YAHOO_id_190_WebService_tr_500_1st_0.csv,YahooA4Benchmark-TS76_data.out,1,point,1680,5.684341886080802e-14,0.004947746,0.008749674,0.047941659,0.137100424,0.312914073,0.010464189,0.004389252,0.006714885,0.016958803,0.533829194,0.011981256,0.067243697
742_YAHOO_id_192_Synthetic_tr_500_1st_658.csv,Yahoo_A2synthetic_88_data.out,0,sequence,1421,0.0,0.001577885,0.036554145,0.016391258,0.533471718,1.0,0.001704694,0.003604931,0.001703992,0.013796202,1.0,1.0,0.325
743_YAHOO_id_193_WebService_tr_500_1st_133.csv,YahooA4Benchmark-TS78_data.out,1,point,1680,5.684341886080802e-14,0.021276528,0.02330971,0.036637145,0.191969293,0.103276093,0.009172249,0.005667156,0.009058111,0.040105193,0.888293853,0.320679918,0.049496183
744_YAHOO_id_194_Synthetic_tr_500_1st_658.csv,Yahoo_A2synthetic_25_data.out,0,sequence,1421,0.0,0.001525065,0.014123159,0.015964618,0.448702737,1.0,0.001686255,0.002781364,0.001962706,0.048156931,1.0,1.0,0.041666667
745_YAHOO_id_195_WebService_tr_500_1st_326.csv,YahooA3Benchmark-TS99_data.out,1,point,1680,0.0,0.00758343,0.035377795,0.030484231,0.204802582,0.139662913,0.007983364,0.076011392,0.007048844,0.038863149,0.885270979,0.162859612,0.100292208
746_YAHOO_id_196_WebService_tr_500_1st_413.csv,YahooA4Benchmark-TS23_data.out,1,point,1680,2.842170943040401e-14,0.002306855,0.069898393,0.050593408,0.266483965,0.023497706,0.002296569,0.003023419,0.001916958,0.083303923,1.0,0.353738482,0.145401692
747_YAHOO_id_197_Synthetic_tr_500_1st_893.csv,Yahoo_A2synthetic_90_data.out,1,point,1421,0.0,0.000635324,0.008474576,0.625,1.0,1.0,0.000438212,0.045454545,0.000485437,0.083333333,1.0,1.0,0.0125
748_YAHOO_id_198_WebService_tr_500_1st_170.csv,YahooA4Benchmark-TS60_data.out,1,point,1680,5.684341886080802e-14,0.004228438,0.018063101,0.041446159,0.422535766,0.334294849,0.004060044,0.003303298,0.003406983,0.047956535,1.0,0.337326541,0.001199266
