record,beat_index,method,success,onset_error_ms,offset_error_ms,joint_absolute_error_ms
sel231,37,pilot_constant,1,-8.0,24.0,16.0
sel231,37,learned_level1,1,-4.0,12.0,8.0
sel231,37,learned_multilevel,1,-12.0,12.0,12.0
sel231,37,official_pu0,1,8.0,-4.0,6.0
sel231,37,official_pu1,1,-44.0,16.0,30.0
sel231,38,pilot_constant,1,-8.0,28.0,18.0
sel231,38,learned_level1,1,-12.0,24.0,18.0
sel231,38,learned_multilevel,1,-8.0,16.0,12.0
sel231,38,official_pu0,1,12.0,0.0,6.0
sel231,38,official_pu1,1,-88.0,20.0,54.0
sel231,39,pilot_constant,1,-12.0,24.0,18.0
sel231,39,learned_level1,1,-12.0,16.0,14.0
sel231,39,learned_multilevel,1,-8.0,16.0,12.0
sel231,39,official_pu0,1,4.0,-8.0,6.0
sel231,39,official_pu1,1,-36.0,12.0,24.0
sel231,40,pilot_constant,1,-4.0,20.0,12.0
sel231,40,learned_level1,1,-8.0,12.0,10.0
sel231,40,learned_multilevel,1,-4.0,8.0,6.0
sel231,40,official_pu0,1,0.0,-8.0,4.0
sel231,40,official_pu1,1,-40.0,16.0,28.0
sel231,41,pilot_constant,1,-8.0,28.0,18.0
sel231,41,learned_level1,1,-4.0,16.0,10.0
sel231,41,learned_multilevel,1,-12.0,12.0,12.0
sel231,41,official_pu0,1,-4.0,-4.0,4.0
sel231,41,official_pu1,1,-44.0,24.0,34.0
sel231,42,pilot_constant,1,-8.0,12.0,10.0
sel231,42,learned_level1,1,-12.0,4.0,8.0
sel231,42,learned_multilevel,1,-12.0,4.0,8.0
sel231,42,official_pu0,1,-8.0,-16.0,12.0
sel231,42,official_pu1,1,-56.0,8.0,32.0
sel231,43,pilot_constant,1,-12.0,20.0,16.0
sel231,43,learned_level1,1,-12.0,16.0,14.0
sel231,43,learned_multilevel,1,-12.0,16.0,14.0
sel231,43,official_pu0,1,-8.0,-8.0,8.0
sel231,43,official_pu1,1,-56.0,20.0,38.0
sel231,44,pilot_constant,1,-16.0,24.0,20.0
sel231,44,learned_level1,1,-12.0,12.0,12.0
sel231,44,learned_multilevel,1,-20.0,16.0,18.0
sel231,44,official_pu0,1,-12.0,-4.0,8.0
sel231,44,official_pu1,1,-56.0,24.0,40.0
sel231,45,pilot_constant,1,-4.0,24.0,14.0
sel231,45,learned_level1,1,-4.0,24.0,14.0
sel231,45,learned_multilevel,1,-4.0,24.0,14.0
sel231,45,official_pu0,1,0.0,-4.0,2.0
sel231,45,official_pu1,1,-40.0,20.0,30.0
sel231,46,pilot_constant,1,-12.0,12.0,12.0
sel231,46,learned_level1,1,-12.0,0.0,6.0
sel231,46,learned_multilevel,1,-8.0,0.0,4.0
sel231,46,official_pu0,1,-8.0,-20.0,14.0
sel231,46,official_pu1,1,-56.0,4.0,30.0
sel231,47,pilot_constant,1,-20.0,16.0,18.0
sel231,47,learned_level1,1,-20.0,12.0,16.0
sel231,47,learned_multilevel,1,-24.0,8.0,16.0
sel231,47,official_pu0,1,-16.0,-12.0,14.0
sel231,47,official_pu1,1,-64.0,16.0,40.0
sel231,48,pilot_constant,1,-20.0,20.0,20.0
sel231,48,learned_level1,1,-28.0,8.0,18.0
sel231,48,learned_multilevel,1,-20.0,4.0,12.0
sel231,48,official_pu0,1,-20.0,-12.0,16.0
sel231,48,official_pu1,1,-48.0,8.0,28.0
sel231,49,pilot_constant,1,-20.0,24.0,22.0
sel231,49,learned_level1,1,-28.0,12.0,20.0
sel231,49,learned_multilevel,1,-20.0,12.0,16.0
sel231,49,official_pu0,1,-20.0,-8.0,14.0
sel231,49,official_pu1,1,-76.0,12.0,44.0
sel50,0,pilot_constant,1,24.0,-20.0,22.0
sel50,0,learned_level1,1,16.0,-16.0,16.0
sel50,0,learned_multilevel,1,28.0,-12.0,20.0
sel50,0,official_pu0,1,-4.0,-8.0,6.0
sel50,0,official_pu1,1,-8.0,-16.0,12.0
sel50,1,pilot_constant,1,24.0,-16.0,20.0
sel50,1,learned_level1,1,16.0,-8.0,12.0
sel50,1,learned_multilevel,1,16.0,-12.0,14.0
sel50,1,official_pu0,1,-4.0,4.0,4.0
sel50,1,official_pu1,1,-8.0,-4.0,6.0
sel50,2,pilot_constant,1,8.0,-20.0,14.0
sel50,2,learned_level1,1,-4.0,-12.0,8.0
sel50,2,learned_multilevel,1,0.0,-12.0,6.0
sel50,2,official_pu0,1,4.0,-8.0,6.0
sel50,2,official_pu1,1,0.0,-16.0,8.0
sel50,3,pilot_constant,1,-4.0,-28.0,16.0
sel50,3,learned_level1,1,-12.0,-20.0,16.0
sel50,3,learned_multilevel,1,-12.0,-24.0,18.0
sel50,3,official_pu0,1,-4.0,-16.0,10.0
sel50,3,official_pu1,1,-12.0,-20.0,16.0
sel50,4,pilot_constant,1,4.0,-24.0,14.0
sel50,4,learned_level1,1,-8.0,-12.0,10.0
sel50,4,learned_multilevel,1,-8.0,-16.0,12.0
sel50,4,official_pu0,1,-32.0,-8.0,20.0
sel50,4,official_pu1,1,-36.0,-16.0,26.0
sel50,5,pilot_constant,1,8.0,-20.0,14.0
sel50,5,learned_level1,1,-8.0,-12.0,10.0
sel50,5,learned_multilevel,1,-8.0,-12.0,10.0
sel50,5,official_pu0,1,-12.0,-8.0,10.0
sel50,5,official_pu1,1,-16.0,-16.0,16.0
sel50,6,pilot_constant,1,0.0,-24.0,12.0
sel50,6,learned_level1,1,-4.0,-16.0,10.0
sel50,6,learned_multilevel,1,0.0,-16.0,8.0
sel50,6,official_pu0,1,0.0,-12.0,6.0
sel50,6,official_pu1,1,0.0,-16.0,8.0
sel50,7,pilot_constant,1,4.0,-28.0,16.0
sel50,7,learned_level1,1,-8.0,-20.0,14.0
sel50,7,learned_multilevel,1,-4.0,-20.0,12.0
sel50,7,official_pu0,1,-24.0,-20.0,22.0
sel50,7,official_pu1,1,-32.0,-28.0,30.0
sel50,8,pilot_constant,1,16.0,-36.0,26.0
sel50,8,learned_level1,1,8.0,-28.0,18.0
sel50,8,learned_multilevel,1,4.0,-24.0,14.0
sel50,8,official_pu0,1,0.0,-20.0,10.0
sel50,8,official_pu1,1,-12.0,-28.0,20.0
sel50,9,pilot_constant,1,16.0,-8.0,12.0
sel50,9,learned_level1,1,-4.0,-4.0,4.0
sel50,9,learned_multilevel,1,0.0,-8.0,4.0
sel50,9,official_pu0,1,8.0,-8.0,8.0
sel50,9,official_pu1,1,4.0,-16.0,10.0
sel50,10,pilot_constant,1,-8.0,-24.0,16.0
sel50,10,learned_level1,1,-20.0,-8.0,14.0
sel50,10,learned_multilevel,1,-16.0,-12.0,14.0
sel50,10,official_pu0,1,-8.0,-12.0,10.0
sel50,10,official_pu1,1,-12.0,-16.0,14.0
sel50,11,pilot_constant,1,32.0,-8.0,20.0
sel50,11,learned_level1,1,16.0,0.0,8.0
sel50,11,learned_multilevel,1,24.0,0.0,12.0
sel50,11,official_pu0,1,28.0,4.0,16.0
sel50,11,official_pu1,1,24.0,-4.0,14.0
sel50,12,pilot_constant,1,0.0,-16.0,8.0
sel50,12,learned_level1,1,-16.0,-8.0,12.0
sel50,12,learned_multilevel,1,-12.0,-8.0,10.0
sel50,12,official_pu0,1,-8.0,0.0,4.0
sel50,12,official_pu1,1,-16.0,-8.0,12.0
sel50,13,pilot_constant,1,4.0,-20.0,12.0
sel50,13,learned_level1,1,-8.0,-12.0,10.0
sel50,13,learned_multilevel,1,-8.0,-12.0,10.0
sel50,13,official_pu0,1,-16.0,-12.0,14.0
sel50,13,official_pu1,1,-28.0,-20.0,24.0
sel50,14,pilot_constant,1,-8.0,-24.0,16.0
sel50,14,learned_level1,1,-24.0,-16.0,20.0
sel50,14,learned_multilevel,1,-16.0,-16.0,16.0
sel50,14,official_pu0,1,-16.0,-12.0,14.0
sel50,14,official_pu1,1,-24.0,-20.0,22.0
sel50,15,pilot_constant,1,8.0,-28.0,18.0
sel50,15,learned_level1,1,0.0,-20.0,10.0
sel50,15,learned_multilevel,1,4.0,-24.0,14.0
sel50,15,official_pu0,1,-20.0,-12.0,16.0
sel50,15,official_pu1,1,-24.0,-20.0,22.0
sel50,16,pilot_constant,1,4.0,-12.0,8.0
sel50,16,learned_level1,1,-4.0,0.0,2.0
sel50,16,learned_multilevel,1,0.0,-4.0,2.0
sel50,16,official_pu0,1,0.0,-4.0,2.0
sel50,16,official_pu1,1,-4.0,-12.0,8.0
sel50,17,pilot_constant,1,-4.0,-16.0,10.0
sel50,17,learned_level1,1,-20.0,0.0,10.0
sel50,17,learned_multilevel,1,-20.0,-4.0,12.0
sel50,17,official_pu0,1,-8.0,-4.0,6.0
sel50,17,official_pu1,1,-12.0,-8.0,10.0
sel50,18,pilot_constant,1,32.0,-24.0,28.0
sel50,18,learned_level1,1,20.0,-28.0,24.0
sel50,18,learned_multilevel,1,20.0,-28.0,24.0
sel50,18,official_pu0,1,0.0,-12.0,6.0
sel50,18,official_pu1,1,0.0,-16.0,8.0
sel50,19,pilot_constant,1,4.0,-20.0,12.0
sel50,19,learned_level1,1,-4.0,-12.0,8.0
sel50,19,learned_multilevel,1,-4.0,-12.0,8.0
sel50,19,official_pu0,1,0.0,0.0,0.0
sel50,19,official_pu1,1,-4.0,-8.0,6.0
sel50,20,pilot_constant,1,-8.0,-36.0,22.0
sel50,20,learned_level1,1,-20.0,-28.0,24.0
sel50,20,learned_multilevel,1,-16.0,-32.0,24.0
sel50,20,official_pu0,0,,,160.0
sel50,20,official_pu1,1,-32.0,-28.0,30.0
sel50,21,pilot_constant,1,-4.0,-20.0,12.0
sel50,21,learned_level1,1,-12.0,-16.0,14.0
sel50,21,learned_multilevel,1,-8.0,-16.0,12.0
sel50,21,official_pu0,1,-4.0,0.0,2.0
sel50,21,official_pu1,1,-4.0,-8.0,6.0
sel50,22,pilot_constant,1,-4.0,-20.0,12.0
sel50,22,learned_level1,1,-16.0,-32.0,24.0
sel50,22,learned_multilevel,1,-16.0,-28.0,22.0
sel50,22,official_pu0,1,-28.0,-4.0,16.0
sel50,22,official_pu1,1,-16.0,-8.0,12.0
sel50,23,pilot_constant,1,16.0,-36.0,26.0
sel50,23,learned_level1,1,8.0,-28.0,18.0
sel50,23,learned_multilevel,1,4.0,-28.0,16.0
sel50,23,official_pu0,1,0.0,-20.0,10.0
sel50,23,official_pu1,1,-8.0,-28.0,18.0
sel50,24,pilot_constant,1,0.0,-28.0,14.0
sel50,24,learned_level1,1,-12.0,-36.0,24.0
sel50,24,learned_multilevel,1,-4.0,-32.0,18.0
sel50,24,official_pu0,1,-4.0,-8.0,6.0
sel50,24,official_pu1,1,-12.0,-16.0,14.0
sel50,25,pilot_constant,1,-4.0,-24.0,14.0
sel50,25,learned_level1,1,-12.0,-12.0,12.0
sel50,25,learned_multilevel,1,-12.0,-12.0,12.0
sel50,25,official_pu0,1,-8.0,-8.0,8.0
sel50,25,official_pu1,1,-12.0,-16.0,14.0
sel50,26,pilot_constant,1,0.0,-20.0,10.0
sel50,26,learned_level1,1,-12.0,-32.0,22.0
sel50,26,learned_multilevel,1,-8.0,-28.0,18.0
sel50,26,official_pu0,1,-20.0,-4.0,12.0
sel50,26,official_pu1,1,-32.0,-8.0,20.0
sel50,27,pilot_constant,1,-4.0,-40.0,22.0
sel50,27,learned_level1,1,-16.0,-32.0,24.0
sel50,27,learned_multilevel,1,-12.0,-32.0,22.0
sel50,27,official_pu0,1,-20.0,-20.0,20.0
sel50,27,official_pu1,1,-32.0,-28.0,30.0
sel50,28,pilot_constant,1,-4.0,-16.0,10.0
sel50,28,learned_level1,1,-16.0,-8.0,12.0
sel50,28,learned_multilevel,1,-12.0,-8.0,10.0
sel50,28,official_pu0,1,-4.0,0.0,2.0
sel50,28,official_pu1,1,-8.0,-8.0,8.0
sel50,29,pilot_constant,1,-4.0,-24.0,14.0
sel50,29,learned_level1,1,-16.0,-20.0,18.0
sel50,29,learned_multilevel,1,-12.0,-16.0,14.0
sel50,29,official_pu0,1,-8.0,-8.0,8.0
sel50,29,official_pu1,1,-12.0,-16.0,14.0
sel50,30,pilot_constant,1,24.0,-56.0,40.0
sel50,30,learned_level1,1,28.0,-44.0,36.0
sel50,30,learned_multilevel,1,20.0,-44.0,32.0
sel50,30,official_pu0,1,0.0,-16.0,8.0
sel50,30,official_pu1,1,-8.0,-24.0,16.0
sel50,31,pilot_constant,1,24.0,-68.0,46.0
sel50,31,learned_level1,1,24.0,-64.0,44.0
sel50,31,learned_multilevel,1,24.0,-64.0,44.0
sel50,31,official_pu0,1,-4.0,-24.0,14.0
sel50,31,official_pu1,1,-8.0,-32.0,20.0
sel38,0,pilot_constant,1,24.0,-68.0,46.0
sel38,0,learned_level1,1,28.0,-56.0,42.0
sel38,0,learned_multilevel,1,16.0,-52.0,34.0
sel38,0,official_pu0,1,-20.0,-16.0,18.0
sel38,0,official_pu1,1,-4.0,-12.0,8.0
sel38,1,pilot_constant,1,12.0,-68.0,40.0
sel38,1,learned_level1,1,8.0,-56.0,32.0
sel38,1,learned_multilevel,1,0.0,-56.0,28.0
sel38,1,official_pu0,1,-20.0,-12.0,16.0
sel38,1,official_pu1,1,-12.0,-4.0,8.0
sel38,2,pilot_constant,1,16.0,-64.0,40.0
sel38,2,learned_level1,1,8.0,-44.0,26.0
sel38,2,learned_multilevel,1,4.0,-44.0,24.0
sel38,2,official_pu0,1,-20.0,-12.0,16.0
sel38,2,official_pu1,1,-12.0,28.0,20.0
sel38,3,pilot_constant,1,8.0,-76.0,42.0
sel38,3,learned_level1,1,8.0,-64.0,36.0
sel38,3,learned_multilevel,1,0.0,-56.0,28.0
sel38,3,official_pu0,1,-40.0,0.0,20.0
sel38,3,official_pu1,1,-24.0,4.0,14.0
sel38,4,pilot_constant,1,28.0,-56.0,42.0
sel38,4,learned_level1,1,20.0,-44.0,32.0
sel38,4,learned_multilevel,1,20.0,-36.0,28.0
sel38,4,official_pu0,1,-20.0,0.0,10.0
sel38,4,official_pu1,1,-12.0,40.0,26.0
sel38,5,pilot_constant,1,32.0,-64.0,48.0
sel38,5,learned_level1,1,24.0,-52.0,38.0
sel38,5,learned_multilevel,1,24.0,-52.0,38.0
sel38,5,official_pu0,1,-20.0,8.0,14.0
sel38,5,official_pu1,1,-8.0,24.0,16.0
sel38,6,pilot_constant,1,32.0,-48.0,40.0
sel38,6,learned_level1,1,24.0,-32.0,28.0
sel38,6,learned_multilevel,1,16.0,-28.0,22.0
sel38,6,official_pu0,1,-20.0,40.0,30.0
sel38,6,official_pu1,1,0.0,28.0,14.0
sel38,7,pilot_constant,1,24.0,-44.0,34.0
sel38,7,learned_level1,1,20.0,-32.0,26.0
sel38,7,learned_multilevel,1,16.0,-24.0,20.0
sel38,7,official_pu0,1,-20.0,4.0,12.0
sel38,7,official_pu1,1,-4.0,24.0,14.0
sel38,8,pilot_constant,1,16.0,-64.0,40.0
sel38,8,learned_level1,1,12.0,-48.0,30.0
sel38,8,learned_multilevel,1,4.0,-44.0,24.0
sel38,8,official_pu0,1,-20.0,12.0,16.0
sel38,8,official_pu1,1,-12.0,-8.0,10.0
sel38,9,pilot_constant,1,20.0,-60.0,40.0
sel38,9,learned_level1,1,20.0,-48.0,34.0
sel38,9,learned_multilevel,1,12.0,-44.0,28.0
sel38,9,official_pu0,1,-20.0,-12.0,16.0
sel38,9,official_pu1,1,-16.0,40.0,28.0
sel38,10,pilot_constant,1,24.0,-64.0,44.0
sel38,10,learned_level1,1,20.0,-44.0,32.0
sel38,10,learned_multilevel,1,16.0,-48.0,32.0
sel38,10,official_pu0,1,-12.0,-16.0,14.0
sel38,10,official_pu1,1,-28.0,-8.0,18.0
sel38,11,pilot_constant,1,20.0,-40.0,30.0
sel38,11,learned_level1,1,16.0,-28.0,22.0
sel38,11,learned_multilevel,1,8.0,-28.0,18.0
sel38,11,official_pu0,1,-28.0,4.0,16.0
sel38,11,official_pu1,1,-16.0,12.0,14.0
sel38,12,pilot_constant,1,20.0,-56.0,38.0
sel38,12,learned_level1,1,16.0,-44.0,30.0
sel38,12,learned_multilevel,1,8.0,-44.0,26.0
sel38,12,official_pu0,1,-16.0,-8.0,12.0
sel38,12,official_pu1,1,-28.0,8.0,18.0
sel38,13,pilot_constant,1,0.0,-60.0,30.0
sel38,13,learned_level1,1,-8.0,-52.0,30.0
sel38,13,learned_multilevel,1,-12.0,-52.0,32.0
sel38,13,official_pu0,1,-40.0,-12.0,26.0
sel38,13,official_pu1,1,-32.0,-4.0,18.0
sel38,14,pilot_constant,1,12.0,-76.0,44.0
sel38,14,learned_level1,1,16.0,-72.0,44.0
sel38,14,learned_multilevel,1,4.0,-64.0,34.0
sel38,14,official_pu0,1,-28.0,-16.0,22.0
sel38,14,official_pu1,1,-20.0,32.0,26.0
sel38,15,pilot_constant,1,16.0,-68.0,42.0
sel38,15,learned_level1,1,16.0,-60.0,38.0
sel38,15,learned_multilevel,1,8.0,-56.0,32.0
sel38,15,official_pu0,1,-20.0,-16.0,18.0
sel38,15,official_pu1,1,0.0,4.0,2.0
sel38,16,pilot_constant,1,16.0,-60.0,38.0
sel38,16,learned_level1,1,16.0,-44.0,30.0
sel38,16,learned_multilevel,1,8.0,-44.0,26.0
sel38,16,official_pu0,1,-24.0,-8.0,16.0
sel38,16,official_pu1,1,-12.0,28.0,20.0
sel38,17,pilot_constant,1,24.0,-48.0,36.0
sel38,17,learned_level1,1,24.0,-36.0,30.0
sel38,17,learned_multilevel,1,16.0,-32.0,24.0
sel38,17,official_pu0,1,-12.0,8.0,10.0
sel38,17,official_pu1,1,0.0,52.0,26.0
sel38,18,pilot_constant,1,20.0,-60.0,40.0
sel38,18,learned_level1,1,20.0,-48.0,34.0
sel38,18,learned_multilevel,1,12.0,-48.0,30.0
sel38,18,official_pu0,1,-20.0,-4.0,12.0
sel38,18,official_pu1,1,-8.0,44.0,26.0
sel38,19,pilot_constant,1,20.0,-60.0,40.0
sel38,19,learned_level1,1,20.0,-48.0,34.0
sel38,19,learned_multilevel,1,8.0,-56.0,32.0
sel38,19,official_pu0,1,-24.0,8.0,16.0
sel38,19,official_pu1,1,-20.0,-8.0,14.0
sel38,20,pilot_constant,1,8.0,-68.0,38.0
sel38,20,learned_level1,1,4.0,-52.0,28.0
sel38,20,learned_multilevel,1,-4.0,-52.0,28.0
sel38,20,official_pu0,1,-24.0,-8.0,16.0
sel38,20,official_pu1,1,-12.0,-4.0,8.0
sel38,21,pilot_constant,1,12.0,-76.0,44.0
sel38,21,learned_level1,1,16.0,-64.0,40.0
sel38,21,learned_multilevel,1,4.0,-64.0,34.0
sel38,21,official_pu0,1,-28.0,-20.0,24.0
sel38,21,official_pu1,1,-20.0,-12.0,16.0
sel38,22,pilot_constant,1,32.0,-56.0,44.0
sel38,22,learned_level1,1,32.0,-44.0,38.0
sel38,22,learned_multilevel,1,24.0,-44.0,34.0
sel38,22,official_pu0,1,-12.0,0.0,6.0
sel38,22,official_pu1,1,-36.0,4.0,20.0
sel38,23,pilot_constant,1,20.0,-64.0,42.0
sel38,23,learned_level1,1,20.0,-48.0,34.0
sel38,23,learned_multilevel,1,12.0,-44.0,28.0
sel38,23,official_pu0,1,-12.0,-8.0,10.0
sel38,23,official_pu1,1,-4.0,0.0,2.0
sel38,24,pilot_constant,1,12.0,-60.0,36.0
sel38,24,learned_level1,1,8.0,-40.0,24.0
sel38,24,learned_multilevel,1,0.0,-44.0,22.0
sel38,24,official_pu0,1,-28.0,36.0,32.0
sel38,24,official_pu1,1,-12.0,0.0,6.0
sel38,25,pilot_constant,1,16.0,-64.0,40.0
sel38,25,learned_level1,1,16.0,-52.0,34.0
sel38,25,learned_multilevel,1,8.0,-48.0,28.0
sel38,25,official_pu0,1,-20.0,-16.0,18.0
sel38,25,official_pu1,1,-32.0,-4.0,18.0
sel38,26,pilot_constant,1,20.0,-84.0,52.0
sel38,26,learned_level1,1,20.0,-72.0,46.0
sel38,26,learned_multilevel,1,8.0,-68.0,38.0
sel38,26,official_pu0,1,-20.0,-20.0,20.0
sel38,26,official_pu1,1,-8.0,-4.0,6.0
sel38,27,pilot_constant,1,8.0,-64.0,36.0
sel38,27,learned_level1,1,8.0,-52.0,30.0
sel38,27,learned_multilevel,1,0.0,-48.0,24.0
sel38,27,official_pu0,1,-24.0,20.0,22.0
sel38,27,official_pu1,1,-16.0,12.0,14.0
sel38,28,pilot_constant,1,16.0,-48.0,32.0
sel38,28,learned_level1,1,8.0,-36.0,22.0
sel38,28,learned_multilevel,1,4.0,-40.0,22.0
sel38,28,official_pu0,1,-24.0,4.0,14.0
sel38,28,official_pu1,1,-16.0,12.0,14.0
sel38,29,pilot_constant,1,12.0,-52.0,32.0
sel38,29,learned_level1,1,8.0,-44.0,26.0
sel38,29,learned_multilevel,1,0.0,-48.0,24.0
sel38,29,official_pu0,1,-20.0,20.0,20.0
sel38,29,official_pu1,1,-32.0,36.0,34.0
sel102,0,pilot_constant,1,40.0,-64.0,52.0
sel102,0,learned_level1,1,44.0,-64.0,54.0
sel102,0,learned_multilevel,1,32.0,-56.0,44.0
sel102,0,official_pu0,1,-12.0,-24.0,18.0
sel102,0,official_pu1,1,4.0,32.0,18.0
sel102,1,pilot_constant,1,48.0,-76.0,62.0
sel102,1,learned_level1,1,48.0,-76.0,62.0
sel102,1,learned_multilevel,1,44.0,-72.0,58.0
sel102,1,official_pu0,1,20.0,-32.0,26.0
sel102,1,official_pu1,1,12.0,8.0,10.0
sel102,2,pilot_constant,1,32.0,-80.0,56.0
sel102,2,learned_level1,1,24.0,-80.0,52.0
sel102,2,learned_multilevel,1,20.0,-68.0,44.0
sel102,2,official_pu0,1,12.0,-28.0,20.0
sel102,2,official_pu1,1,0.0,8.0,4.0
sel102,3,pilot_constant,1,36.0,-88.0,62.0
sel102,3,learned_level1,1,32.0,-84.0,58.0
sel102,3,learned_multilevel,1,28.0,-76.0,52.0
sel102,3,official_pu0,1,0.0,-36.0,18.0
sel102,3,official_pu1,1,4.0,0.0,2.0
sel102,4,pilot_constant,1,28.0,-96.0,62.0
sel102,4,learned_level1,1,20.0,-92.0,56.0
sel102,4,learned_multilevel,1,20.0,-84.0,52.0
sel102,4,official_pu0,1,0.0,-56.0,28.0
sel102,4,official_pu1,1,-12.0,0.0,6.0
sel102,5,pilot_constant,1,84.0,-12.0,48.0
sel102,5,learned_level1,1,68.0,-20.0,44.0
sel102,5,learned_multilevel,1,76.0,-16.0,46.0
sel102,5,official_pu0,1,-4.0,-16.0,10.0
sel102,5,official_pu1,1,0.0,20.0,10.0
sel102,6,pilot_constant,1,44.0,-72.0,58.0
sel102,6,learned_level1,1,32.0,-68.0,50.0
sel102,6,learned_multilevel,1,36.0,-56.0,46.0
sel102,6,official_pu0,1,-8.0,-20.0,14.0
sel102,6,official_pu1,1,8.0,16.0,12.0
sel102,7,pilot_constant,1,0.0,-116.0,58.0
sel102,7,learned_level1,1,4.0,-116.0,60.0
sel102,7,learned_multilevel,1,-8.0,-108.0,58.0
sel102,7,official_pu0,1,-36.0,-60.0,48.0
sel102,7,official_pu1,1,-32.0,-20.0,26.0
sel102,8,pilot_constant,1,72.0,-40.0,56.0
sel102,8,learned_level1,1,64.0,-52.0,58.0
sel102,8,learned_multilevel,1,68.0,-48.0,58.0
sel102,8,official_pu0,1,-16.0,-44.0,30.0
sel102,8,official_pu1,1,-12.0,-4.0,8.0
sel102,9,pilot_constant,1,32.0,-80.0,56.0
sel102,9,learned_level1,1,20.0,-76.0,48.0
sel102,9,learned_multilevel,1,20.0,-68.0,44.0
sel102,9,official_pu0,1,8.0,-36.0,22.0
sel102,9,official_pu1,1,0.0,0.0,0.0
sel102,10,pilot_constant,1,32.0,-92.0,62.0
sel102,10,learned_level1,1,20.0,-92.0,56.0
sel102,10,learned_multilevel,1,16.0,-80.0,48.0
sel102,10,official_pu0,1,8.0,-68.0,38.0
sel102,10,official_pu1,1,4.0,4.0,4.0
sel102,11,pilot_constant,1,36.0,-76.0,56.0
sel102,11,learned_level1,1,24.0,-76.0,50.0
sel102,11,learned_multilevel,1,24.0,-68.0,46.0
sel102,11,official_pu0,1,-16.0,-76.0,46.0
sel102,11,official_pu1,1,-4.0,0.0,2.0
sel102,12,pilot_constant,1,72.0,-32.0,52.0
sel102,12,learned_level1,1,60.0,-40.0,50.0
sel102,12,learned_multilevel,1,64.0,-32.0,48.0
sel102,12,official_pu0,1,8.0,-68.0,38.0
sel102,12,official_pu1,1,0.0,8.0,4.0
sel102,13,pilot_constant,1,24.0,-108.0,66.0
sel102,13,learned_level1,1,24.0,-108.0,66.0
sel102,13,learned_multilevel,1,16.0,-100.0,58.0
sel102,13,official_pu0,1,0.0,-84.0,42.0
sel102,13,official_pu1,1,-12.0,-28.0,20.0
sel102,14,pilot_constant,1,32.0,-92.0,62.0
sel102,14,learned_level1,1,36.0,-88.0,62.0
sel102,14,learned_multilevel,1,24.0,-80.0,52.0
sel102,14,official_pu0,1,-4.0,-40.0,22.0
sel102,14,official_pu1,1,-4.0,-4.0,4.0
sel102,15,pilot_constant,1,32.0,-92.0,62.0
sel102,15,learned_level1,1,20.0,-92.0,56.0
sel102,15,learned_multilevel,1,20.0,-84.0,52.0
sel102,15,official_pu0,1,-12.0,-88.0,50.0
sel102,15,official_pu1,1,-4.0,-4.0,4.0
sel102,16,pilot_constant,1,80.0,-32.0,56.0
sel102,16,learned_level1,1,64.0,-40.0,52.0
sel102,16,learned_multilevel,1,68.0,-40.0,54.0
sel102,16,official_pu0,1,-4.0,-36.0,20.0
sel102,16,official_pu1,1,0.0,12.0,6.0
sel102,17,pilot_constant,1,72.0,-40.0,56.0
sel102,17,learned_level1,1,60.0,-48.0,54.0
sel102,17,learned_multilevel,1,60.0,-48.0,54.0
sel102,17,official_pu0,1,0.0,-80.0,40.0
sel102,17,official_pu1,1,-4.0,0.0,2.0
sel102,18,pilot_constant,1,84.0,-36.0,60.0
sel102,18,learned_level1,1,72.0,-44.0,58.0
sel102,18,learned_multilevel,1,72.0,-36.0,54.0
sel102,18,official_pu0,1,20.0,-36.0,28.0
sel102,18,official_pu1,1,0.0,0.0,0.0
sel102,19,pilot_constant,1,92.0,-20.0,56.0
sel102,19,learned_level1,1,76.0,-28.0,52.0
sel102,19,learned_multilevel,1,84.0,-24.0,54.0
sel102,19,official_pu0,1,8.0,-48.0,28.0
sel102,19,official_pu1,1,12.0,28.0,20.0
sel102,20,pilot_constant,1,88.0,-36.0,62.0
sel102,20,learned_level1,1,72.0,-44.0,58.0
sel102,20,learned_multilevel,1,80.0,-40.0,60.0
sel102,20,official_pu0,1,4.0,-36.0,20.0
sel102,20,official_pu1,1,16.0,12.0,14.0
sel102,21,pilot_constant,1,76.0,-44.0,60.0
sel102,21,learned_level1,1,76.0,-52.0,64.0
sel102,21,learned_multilevel,1,76.0,-48.0,62.0
sel102,21,official_pu0,1,-4.0,-28.0,16.0
sel102,21,official_pu1,1,20.0,24.0,22.0
sel102,22,pilot_constant,1,64.0,-48.0,56.0
sel102,22,learned_level1,1,56.0,-52.0,54.0
sel102,22,learned_multilevel,1,52.0,-48.0,50.0
sel102,22,official_pu0,1,4.0,-40.0,22.0
sel102,22,official_pu1,1,0.0,-4.0,2.0
sel102,23,pilot_constant,1,64.0,-40.0,52.0
sel102,23,learned_level1,1,48.0,-48.0,48.0
sel102,23,learned_multilevel,1,52.0,-44.0,48.0
sel102,23,official_pu0,1,-4.0,-28.0,16.0
sel102,23,official_pu1,1,4.0,24.0,14.0
sel102,24,pilot_constant,1,92.0,-28.0,60.0
sel102,24,learned_level1,1,80.0,-32.0,56.0
sel102,24,learned_multilevel,1,80.0,-28.0,54.0
sel102,24,official_pu0,1,28.0,-24.0,26.0
sel102,24,official_pu1,1,8.0,8.0,8.0
sel102,25,pilot_constant,1,28.0,-56.0,42.0
