cell,signal,design,n,trial,method,target_left,target_right,confidence_left,confidence_right,confidence_width,covers_target,nontrivial,empty,joint_contrast_coverage,unexplained_empty,scale_upper,scale_ratio,scale_covers
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,159,known_sigma,0.3,0.3,0.1928071928071928,0.8311688311688312,0.6383616383616384,True,True,False,True,False,0.1,1.0,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,159,unknown_block_2,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,True,True,False,True,False,0.11431913774686775,1.1431913774686775,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,160,known_sigma,0.3,0.3,0.16083916083916083,0.8311688311688312,0.6703296703296704,True,True,False,True,False,0.1,1.0,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,160,unknown_block_2,0.3,0.3,0.16083916083916083,0.8311688311688312,0.6703296703296704,True,True,False,True,False,0.10788383609187442,1.0788383609187442,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,161,known_sigma,0.3,0.3,0.1928071928071928,0.8311688311688312,0.6383616383616384,True,True,False,True,False,0.1,1.0,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,161,unknown_block_2,0.3,0.3,0.1928071928071928,0.8311688311688312,0.6383616383616384,True,True,False,True,False,0.11002237381072008,1.1002237381072006,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,162,known_sigma,0.3,0.3,0.16083916083916083,0.8951048951048951,0.7342657342657343,True,True,False,True,False,0.1,1.0,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,162,unknown_block_2,0.3,0.3,0.12887112887112886,0.8951048951048951,0.7662337662337663,True,True,False,True,False,0.1049929342901468,1.049929342901468,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,163,known_sigma,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,True,True,False,True,False,0.1,1.0,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,163,unknown_block_2,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,True,True,False,True,False,0.10951785234496819,1.0951785234496818,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,164,known_sigma,0.3,0.3,0.1928071928071928,0.8311688311688312,0.6383616383616384,True,True,False,True,False,0.1,1.0,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,164,unknown_block_2,0.3,0.3,0.1928071928071928,0.8311688311688312,0.6383616383616384,True,True,False,True,False,0.10891530214689979,1.0891530214689977,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,165,known_sigma,0.3,0.3,0.1928071928071928,0.8311688311688312,0.6383616383616384,True,True,False,True,False,0.1,1.0,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,165,unknown_block_2,0.3,0.3,0.1928071928071928,0.8311688311688312,0.6383616383616384,True,True,False,True,False,0.1117023705258952,1.117023705258952,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,166,known_sigma,0.3,0.3,0.1928071928071928,0.8311688311688312,0.6383616383616384,True,True,False,True,False,0.1,1.0,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,166,unknown_block_2,0.3,0.3,0.1928071928071928,0.8311688311688312,0.6383616383616384,True,True,False,True,False,0.11091387150928814,1.1091387150928813,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,167,known_sigma,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,True,True,False,True,False,0.1,1.0,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,167,unknown_block_2,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,True,True,False,True,False,0.11213807965885225,1.1213807965885225,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,168,known_sigma,0.3,0.3,0.1928071928071928,0.8311688311688312,0.6383616383616384,True,True,False,True,False,0.1,1.0,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,168,unknown_block_2,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,True,True,False,True,False,0.10542550173843236,1.0542550173843235,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,169,known_sigma,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,True,True,False,True,False,0.1,1.0,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,169,unknown_block_2,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,True,True,False,True,False,0.11232362804915638,1.1232362804915637,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,170,known_sigma,0.3,0.3,0.16083916083916083,0.8951048951048951,0.7342657342657343,True,True,False,True,False,0.1,1.0,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,170,unknown_block_2,0.3,0.3,0.16083916083916083,0.8951048951048951,0.7342657342657343,True,True,False,True,False,0.10816186875002862,1.081618687500286,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,171,known_sigma,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,True,True,False,True,False,0.1,1.0,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,171,unknown_block_2,0.3,0.3,0.16083916083916083,0.8951048951048951,0.7342657342657343,True,True,False,True,False,0.11857026309627594,1.1857026309627594,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,172,known_sigma,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,True,True,False,True,False,0.1,1.0,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,172,unknown_block_2,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,True,True,False,True,False,0.1067908175255996,1.067908175255996,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,173,known_sigma,0.3,0.3,0.1928071928071928,0.8311688311688312,0.6383616383616384,True,True,False,True,False,0.1,1.0,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,173,unknown_block_2,0.3,0.3,0.1928071928071928,0.8311688311688312,0.6383616383616384,True,True,False,True,False,0.10728453766684183,1.0728453766684183,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,174,known_sigma,0.3,0.3,0.1928071928071928,0.8311688311688312,0.6383616383616384,True,True,False,True,False,0.1,1.0,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,174,unknown_block_2,0.3,0.3,0.1928071928071928,0.8311688311688312,0.6383616383616384,True,True,False,True,False,0.10945767665066383,1.0945767665066382,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,175,known_sigma,0.3,0.3,0.22477522477522477,0.8951048951048951,0.6703296703296704,True,True,False,True,False,0.1,1.0,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,175,unknown_block_2,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,True,True,False,True,False,0.10693688180109114,1.0693688180109113,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,176,known_sigma,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,True,True,False,True,False,0.1,1.0,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,176,unknown_block_2,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,True,True,False,True,False,0.10542337042127484,1.0542337042127483,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,177,known_sigma,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,True,True,False,True,False,0.1,1.0,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,177,unknown_block_2,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,True,True,False,True,False,0.10368200374804871,1.036820037480487,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,178,known_sigma,0.3,0.3,0.1928071928071928,0.8311688311688312,0.6383616383616384,True,True,False,True,False,0.1,1.0,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,178,unknown_block_2,0.3,0.3,0.1928071928071928,0.8311688311688312,0.6383616383616384,True,True,False,True,False,0.10725225385378993,1.0725225385378994,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,179,known_sigma,0.3,0.3,0.1928071928071928,0.8311688311688312,0.6383616383616384,True,True,False,True,False,0.1,1.0,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,179,unknown_block_2,0.3,0.3,0.1928071928071928,0.8311688311688312,0.6383616383616384,True,True,False,True,False,0.10925726312020624,1.0925726312020623,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,180,known_sigma,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,True,True,False,True,False,0.1,1.0,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,180,unknown_block_2,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,True,True,False,True,False,0.10669046598884188,1.0669046598884186,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,181,known_sigma,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,True,True,False,True,False,0.1,1.0,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,181,unknown_block_2,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,True,True,False,True,False,0.10708819634492324,1.0708819634492324,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,182,known_sigma,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,True,True,False,True,False,0.1,1.0,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,182,unknown_block_2,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,True,True,False,True,False,0.11305212143763287,1.1305212143763286,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,183,known_sigma,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,True,True,False,True,False,0.1,1.0,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,183,unknown_block_2,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,True,True,False,True,False,0.10735086687054209,1.0735086687054207,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,184,known_sigma,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,True,True,False,True,False,0.1,1.0,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,184,unknown_block_2,0.3,0.3,0.16083916083916083,0.8951048951048951,0.7342657342657343,True,True,False,True,False,0.11176091652481521,1.117609165248152,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,185,known_sigma,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,True,True,False,True,False,0.1,1.0,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,185,unknown_block_2,0.3,0.3,0.16083916083916083,0.8951048951048951,0.7342657342657343,True,True,False,True,False,0.11001825190915557,1.1001825190915555,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,186,known_sigma,0.3,0.3,0.16083916083916083,0.8311688311688312,0.6703296703296704,True,True,False,True,False,0.1,1.0,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,186,unknown_block_2,0.3,0.3,0.16083916083916083,0.8951048951048951,0.7342657342657343,True,True,False,True,False,0.10735575024241654,1.0735575024241655,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,187,known_sigma,0.3,0.3,0.1928071928071928,0.8311688311688312,0.6383616383616384,True,True,False,False,False,0.1,1.0,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,187,unknown_block_2,0.3,0.3,0.1928071928071928,0.8311688311688312,0.6383616383616384,True,True,False,False,False,0.10467362417520747,1.0467362417520747,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,188,known_sigma,0.3,0.3,0.1928071928071928,0.8311688311688312,0.6383616383616384,True,True,False,True,False,0.1,1.0,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,188,unknown_block_2,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,True,True,False,True,False,0.10795599189263771,1.0795599189263771,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,189,known_sigma,0.3,0.3,0.37962037962037964,0.8951048951048951,0.5154845154845155,False,True,False,False,False,0.1,1.0,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,189,unknown_block_2,0.3,0.3,0.37962037962037964,0.8951048951048951,0.5154845154845155,False,True,False,False,False,0.09978074610642595,0.9978074610642595,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,190,known_sigma,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,True,True,False,True,False,0.1,1.0,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,190,unknown_block_2,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,True,True,False,True,False,0.10738100891451535,1.0738100891451534,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,191,known_sigma,0.3,0.3,0.16083916083916083,0.8311688311688312,0.6703296703296704,True,True,False,True,False,0.1,1.0,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,191,unknown_block_2,0.3,0.3,0.16083916083916083,0.8951048951048951,0.7342657342657343,True,True,False,True,False,0.10876242282736542,1.0876242282736541,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,192,known_sigma,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,True,True,False,True,False,0.1,1.0,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,192,unknown_block_2,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,True,True,False,True,False,0.11410930301867744,1.1410930301867743,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,193,known_sigma,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,True,True,False,True,False,0.1,1.0,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,193,unknown_block_2,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,True,True,False,True,False,0.10114053956310577,1.0114053956310576,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,194,known_sigma,0.3,0.3,0.22477522477522477,0.8311688311688312,0.6063936063936064,True,True,False,True,False,0.1,1.0,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,194,unknown_block_2,0.3,0.3,0.1928071928071928,0.8311688311688312,0.6383616383616384,True,True,False,True,False,0.10602842531596611,1.060284253159661,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,195,known_sigma,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,True,True,False,True,False,0.1,1.0,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,195,unknown_block_2,0.3,0.3,0.16083916083916083,0.8951048951048951,0.7342657342657343,True,True,False,True,False,0.10680293089128287,1.0680293089128285,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,196,known_sigma,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,True,True,False,True,False,0.1,1.0,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,196,unknown_block_2,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,True,True,False,True,False,0.10675252575717112,1.0675252575717111,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,197,known_sigma,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,True,True,False,True,False,0.1,1.0,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,197,unknown_block_2,0.3,0.3,0.16083916083916083,0.8951048951048951,0.7342657342657343,True,True,False,True,False,0.11435809570054342,1.143580957005434,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,198,known_sigma,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,True,True,False,True,False,0.1,1.0,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,198,unknown_block_2,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,True,True,False,True,False,0.10896930119993223,1.0896930119993222,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,199,known_sigma,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,True,True,False,True,False,0.1,1.0,True
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,199,unknown_block_2,0.3,0.3,0.16083916083916083,0.8951048951048951,0.7342657342657343,True,True,False,True,False,0.10787894106247457,1.0787894106247458,True
paper_f3_jump__uniform__n1000,paper_f3_jump,uniform,1000,0,known_sigma,0.3,0.3,0.2987012987012987,0.3016983016983017,0.0029970029970030065,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n1000,paper_f3_jump,uniform,1000,0,unknown_block_2,0.3,0.3,0.2987012987012987,0.3036963036963037,0.004995004995004992,True,True,False,True,False,0.11339091736333277,1.1339091736333278,True
paper_f3_jump__uniform__n1000,paper_f3_jump,uniform,1000,1,known_sigma,0.3,0.3,0.2987012987012987,0.3016983016983017,0.0029970029970030065,True,True,False,False,False,0.1,1.0,True
paper_f3_jump__uniform__n1000,paper_f3_jump,uniform,1000,1,unknown_block_2,0.3,0.3,0.2987012987012987,0.3016983016983017,0.0029970029970030065,True,True,False,True,False,0.10742336707112313,1.0742336707112312,True
paper_f3_jump__uniform__n1000,paper_f3_jump,uniform,1000,2,known_sigma,0.3,0.3,0.2967032967032967,0.3076923076923077,0.010989010989011005,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n1000,paper_f3_jump,uniform,1000,2,unknown_block_2,0.3,0.3,0.29270729270729273,0.3076923076923077,0.014985014985014977,True,True,False,True,False,0.1090589296807001,1.090589296807001,True
paper_f3_jump__uniform__n1000,paper_f3_jump,uniform,1000,3,known_sigma,0.3,0.3,0.2967032967032967,0.3036963036963037,0.006993006993006978,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n1000,paper_f3_jump,uniform,1000,3,unknown_block_2,0.3,0.3,0.2967032967032967,0.3036963036963037,0.006993006993006978,True,True,False,True,False,0.1057507136254099,1.0575071362540989,True
paper_f3_jump__uniform__n1000,paper_f3_jump,uniform,1000,4,known_sigma,0.3,0.3,0.9660339660339661,0.3036963036963037,nan,False,False,True,False,False,0.1,1.0,True
paper_f3_jump__uniform__n1000,paper_f3_jump,uniform,1000,4,unknown_block_2,0.3,0.3,0.2967032967032967,0.3076923076923077,0.010989010989011005,True,True,False,True,False,0.11113651536735555,1.1113651536735554,True
paper_f3_jump__uniform__n1000,paper_f3_jump,uniform,1000,5,known_sigma,0.3,0.3,0.2947052947052947,0.3036963036963037,0.008991008991008964,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n1000,paper_f3_jump,uniform,1000,5,unknown_block_2,0.3,0.3,0.29270729270729273,0.30569430569430567,0.012987012987012936,True,True,False,True,False,0.10602860784101958,1.0602860784101957,True
paper_f3_jump__uniform__n1000,paper_f3_jump,uniform,1000,6,known_sigma,0.3,0.3,0.2967032967032967,0.3016983016983017,0.004995004995004992,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n1000,paper_f3_jump,uniform,1000,6,unknown_block_2,0.3,0.3,0.2967032967032967,0.3036963036963037,0.006993006993006978,True,True,False,True,False,0.11197727615354648,1.1197727615354647,True
paper_f3_jump__uniform__n1000,paper_f3_jump,uniform,1000,7,known_sigma,0.3,0.3,0.2987012987012987,0.3036963036963037,0.004995004995004992,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n1000,paper_f3_jump,uniform,1000,7,unknown_block_2,0.3,0.3,0.2977022977022977,0.3036963036963037,0.005994005994005958,True,True,False,True,False,0.10761735668357506,1.0761735668357504,True
paper_f3_jump__uniform__n1000,paper_f3_jump,uniform,1000,8,known_sigma,0.3,0.3,0.2977022977022977,0.3036963036963037,0.005994005994005958,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n1000,paper_f3_jump,uniform,1000,8,unknown_block_2,0.3,0.3,0.2967032967032967,0.3036963036963037,0.006993006993006978,True,True,False,True,False,0.1092419711486479,1.092419711486479,True
paper_f3_jump__uniform__n1000,paper_f3_jump,uniform,1000,9,known_sigma,0.3,0.3,0.2947052947052947,0.3016983016983017,0.006993006993006978,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n1000,paper_f3_jump,uniform,1000,9,unknown_block_2,0.3,0.3,0.2947052947052947,0.3016983016983017,0.006993006993006978,True,True,False,True,False,0.10645544497806055,1.0645544497806054,True
paper_f3_jump__uniform__n1000,paper_f3_jump,uniform,1000,10,known_sigma,0.3,0.3,0.2987012987012987,0.3016983016983017,0.0029970029970030065,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n1000,paper_f3_jump,uniform,1000,10,unknown_block_2,0.3,0.3,0.29270729270729273,0.3036963036963037,0.01098901098901095,True,True,False,True,False,0.1094981186750672,1.094981186750672,True
paper_f3_jump__uniform__n1000,paper_f3_jump,uniform,1000,11,known_sigma,0.3,0.3,0.2967032967032967,0.3036963036963037,0.006993006993006978,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n1000,paper_f3_jump,uniform,1000,11,unknown_block_2,0.3,0.3,0.2967032967032967,0.3036963036963037,0.006993006993006978,True,True,False,True,False,0.11094268337376365,1.1094268337376363,True
paper_f3_jump__uniform__n1000,paper_f3_jump,uniform,1000,12,known_sigma,0.3,0.3,0.2967032967032967,0.3036963036963037,0.006993006993006978,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n1000,paper_f3_jump,uniform,1000,12,unknown_block_2,0.3,0.3,0.2967032967032967,0.3036963036963037,0.006993006993006978,True,True,False,True,False,0.10446031976732344,1.0446031976732344,True
paper_f3_jump__uniform__n1000,paper_f3_jump,uniform,1000,13,known_sigma,0.3,0.3,0.2987012987012987,0.3036963036963037,0.004995004995004992,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n1000,paper_f3_jump,uniform,1000,13,unknown_block_2,0.3,0.3,0.29270729270729273,0.3036963036963037,0.01098901098901095,True,True,False,True,False,0.11392735482314108,1.1392735482314107,True
paper_f3_jump__uniform__n1000,paper_f3_jump,uniform,1000,14,known_sigma,0.3,0.3,0.2967032967032967,0.3066933066933067,0.009990009990009985,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n1000,paper_f3_jump,uniform,1000,14,unknown_block_2,0.3,0.3,0.2967032967032967,0.3066933066933067,0.009990009990009985,True,True,False,True,False,0.1066644851407293,1.066644851407293,True
paper_f3_jump__uniform__n1000,paper_f3_jump,uniform,1000,15,known_sigma,0.3,0.3,0.2987012987012987,0.3016983016983017,0.0029970029970030065,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n1000,paper_f3_jump,uniform,1000,15,unknown_block_2,0.3,0.3,0.2987012987012987,0.3036963036963037,0.004995004995004992,True,True,False,True,False,0.10181663623983206,1.0181663623983206,True
paper_f3_jump__uniform__n1000,paper_f3_jump,uniform,1000,16,known_sigma,0.3,0.3,0.32967032967032966,0.3016983016983017,nan,False,False,True,False,False,0.1,1.0,True
paper_f3_jump__uniform__n1000,paper_f3_jump,uniform,1000,16,unknown_block_2,0.3,0.3,0.2987012987012987,0.3016983016983017,0.0029970029970030065,True,True,False,True,False,0.10947676496211996,1.0947676496211995,True
paper_f3_jump__uniform__n1000,paper_f3_jump,uniform,1000,17,known_sigma,0.3,0.3,0.2967032967032967,0.3016983016983017,0.004995004995004992,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n1000,paper_f3_jump,uniform,1000,17,unknown_block_2,0.3,0.3,0.2967032967032967,0.3026973026973027,0.005994005994006013,True,True,False,True,False,0.10743528094301757,1.0743528094301757,True
paper_f3_jump__uniform__n1000,paper_f3_jump,uniform,1000,18,known_sigma,0.3,0.3,0.2967032967032967,0.3036963036963037,0.006993006993006978,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n1000,paper_f3_jump,uniform,1000,18,unknown_block_2,0.3,0.3,0.2967032967032967,0.3036963036963037,0.006993006993006978,True,True,False,True,False,0.10889024465677297,1.0889024465677295,True
paper_f3_jump__uniform__n1000,paper_f3_jump,uniform,1000,19,known_sigma,0.3,0.3,0.2987012987012987,0.3016983016983017,0.0029970029970030065,True,True,False,False,False,0.1,1.0,True
paper_f3_jump__uniform__n1000,paper_f3_jump,uniform,1000,19,unknown_block_2,0.3,0.3,0.2987012987012987,0.3016983016983017,0.0029970029970030065,True,True,False,True,False,0.10724254116002147,1.0724254116002145,True
paper_f3_jump__uniform__n1000,paper_f3_jump,uniform,1000,20,known_sigma,0.3,0.3,0.2987012987012987,0.3016983016983017,0.0029970029970030065,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n1000,paper_f3_jump,uniform,1000,20,unknown_block_2,0.3,0.3,0.2987012987012987,0.3016983016983017,0.0029970029970030065,True,True,False,True,False,0.10354432070979419,1.0354432070979418,True
paper_f3_jump__uniform__n1000,paper_f3_jump,uniform,1000,21,known_sigma,0.3,0.3,0.2967032967032967,0.3026973026973027,0.005994005994006013,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n1000,paper_f3_jump,uniform,1000,21,unknown_block_2,0.3,0.3,0.2967032967032967,0.3036963036963037,0.006993006993006978,True,True,False,True,False,0.11310916644972661,1.1310916644972662,True
paper_f3_jump__uniform__n1000,paper_f3_jump,uniform,1000,22,known_sigma,0.3,0.3,0.2967032967032967,0.3036963036963037,0.006993006993006978,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n1000,paper_f3_jump,uniform,1000,22,unknown_block_2,0.3,0.3,0.2967032967032967,0.3036963036963037,0.006993006993006978,True,True,False,True,False,0.10383103174461986,1.0383103174461985,True
paper_f3_jump__uniform__n1000,paper_f3_jump,uniform,1000,23,known_sigma,0.3,0.3,0.2967032967032967,0.3036963036963037,0.006993006993006978,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n1000,paper_f3_jump,uniform,1000,23,unknown_block_2,0.3,0.3,0.2947052947052947,0.30569430569430567,0.01098901098901095,True,True,False,True,False,0.10930937763094016,1.0930937763094015,True
paper_f3_jump__uniform__n1000,paper_f3_jump,uniform,1000,24,known_sigma,0.3,0.3,0.2967032967032967,0.3036963036963037,0.006993006993006978,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n1000,paper_f3_jump,uniform,1000,24,unknown_block_2,0.3,0.3,0.2967032967032967,0.3036963036963037,0.006993006993006978,True,True,False,True,False,0.10670653989540403,1.0670653989540402,True
paper_f3_jump__uniform__n1000,paper_f3_jump,uniform,1000,25,known_sigma,0.3,0.3,0.2967032967032967,0.3016983016983017,0.004995004995004992,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n1000,paper_f3_jump,uniform,1000,25,unknown_block_2,0.3,0.3,0.2967032967032967,0.3016983016983017,0.004995004995004992,True,True,False,True,False,0.10100865500961584,1.0100865500961582,True
paper_f3_jump__uniform__n1000,paper_f3_jump,uniform,1000,26,known_sigma,0.3,0.3,0.2967032967032967,0.3016983016983017,0.004995004995004992,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n1000,paper_f3_jump,uniform,1000,26,unknown_block_2,0.3,0.3,0.2967032967032967,0.3026973026973027,0.005994005994006013,True,True,False,True,False,0.10416868462046841,1.041686846204684,True
